"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
3200,"Extra Bricks in White",1996,"Basic","Basic","Supplementaries","Normal",TRUE,62,NA,"https://brickset.com/sets/635-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/635-1.jpg","https://images.brickset.com/sets/images/635-1.jpg"
3211,"Pull Back Motor, 3+",1996,"Basic","Basic","Supplementaries","Normal",TRUE,8,NA,"https://brickset.com/sets/636-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3222,"Play Table",1996,"Basic","Basic","Supplementaries","Normal",TRUE,3,NA,"https://brickset.com/sets/637-1",0,0,"{Not specified}","{Not specified}",NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3234,"Lots of Extra Basic Bricks, 3+",1996,"Basic","Basic","Supplementaries","Normal",TRUE,404,NA,"https://brickset.com/sets/638-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/638-1.jpg","https://images.brickset.com/sets/images/638-1.jpg"
3245,"Lots of Extra Basic Bricks, 5+",1996,"Basic","Basic","Supplementaries","Normal",TRUE,400,NA,"https://brickset.com/sets/639-1",0,0,"{Not specified}","{Not specified}",NA,19.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/639-1.jpg","https://images.brickset.com/sets/images/639-1.jpg"
549,"Crystal Crawler",1996,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,97,1,"https://brickset.com/sets/1728-1",3.8,5,"Box","Retail - limited",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1728-1.jpg","https://images.brickset.com/sets/images/1728-1.jpg"
557,"Scorpion Detector",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,196,2,"https://brickset.com/sets/1737-1",4.3,2,"Box","Retail - limited",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1737-1.jpg","https://images.brickset.com/sets/images/1737-1.jpg"
565,"Treasure Surprise",1996,"Pirates","Historical",NA,"Normal",TRUE,22,1,"https://brickset.com/sets/1747-1",3.6,5,"Box","Retail",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1747-1.jpg","https://images.brickset.com/sets/images/1747-1.jpg"
566,"Paravane",1996,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,16,1,"https://brickset.com/sets/1749-1",3.5,4,"Box","Retail",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1749-1.jpg","https://images.brickset.com/sets/images/1749-1.jpg"
22528,"Small Bulk Bucket",1996,"Duplo","Pre-school",NA,"Normal",TRUE,27,1,"https://brickset.com/sets/1751-1",0,0,"Bucket","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,"Boat with Armour",1996,"Castle","Historical","Royal Knights","Normal",TRUE,21,1,"https://brickset.com/sets/1752-1",3.4,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1752-1.jpg","https://images.brickset.com/sets/images/1752-1.jpg"
7739,"Medium Bulk Bucket",1996,"Duplo","Pre-school",NA,"Normal",TRUE,47,1,"https://brickset.com/sets/1753-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22529,"Supplementary Set",1996,"Duplo","Pre-school",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/1754-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5419,"Bonus Value Bucket",1996,"Basic","Basic",NA,"Normal",TRUE,950,NA,"https://brickset.com/sets/1776-1",0,0,"{Not specified}","{Not specified}",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1776-1.jpg","https://images.brickset.com/sets/images/1776-1.jpg"
578,"Plane",1996,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/1777-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1777-1.jpg","https://images.brickset.com/sets/images/1777-1.jpg"
579,"Boat",1996,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/1778-1",0,0,"Polybag","{Not specified}",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1778-1.jpg","https://images.brickset.com/sets/images/1778-1.jpg"
580,"Helicopter",1996,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/1779-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1779-1.jpg","https://images.brickset.com/sets/images/1779-1.jpg"
6643,"Animals Bulk Box",1996,"Duplo","Pre-school",NA,"Normal",TRUE,21,NA,"https://brickset.com/sets/1784-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1784-1.jpg","https://images.brickset.com/sets/images/1784-1.jpg"
594,"Freestyle Bucket",1996,"Freestyle","Basic",NA,"Normal",TRUE,641,NA,"https://brickset.com/sets/1796-1",0,1,"Bucket","Retail",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1796-1.jpg","https://images.brickset.com/sets/images/1796-1.jpg"
595,"Bonus Bucket",1996,"Duplo","Pre-school",NA,"Normal",TRUE,90,NA,"https://brickset.com/sets/1797-1",0,1,"Bucket","Retail - limited",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1797-1.jpg","https://images.brickset.com/sets/images/1797-1.jpg"
598,"Tidy Treasure",1996,"Pirates","Historical",NA,"Normal",TRUE,22,1,"https://brickset.com/sets/1802-1",0,1,"Polybag","Promotional",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1802-1.jpg","https://images.brickset.com/sets/images/1802-1.jpg"
599,"Crossbow Boat",1996,"Castle","Historical","Royal Knights","Normal",TRUE,21,1,"https://brickset.com/sets/1804-1",0,2,"Polybag","Retail - limited",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1804-1.jpg","https://images.brickset.com/sets/images/1804-1.jpg"
600,"Underwater Scooter",1996,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,16,1,"https://brickset.com/sets/1806-1",4.1,6,"Polybag","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1806-1.jpg","https://images.brickset.com/sets/images/1806-1.jpg"
602,"Light Aircraft and Ground Support",1996,"Town","Modern day","Special","Normal",TRUE,122,2,"https://brickset.com/sets/1808-1",0,1,"Box","Promotional (Airline)",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1808-1.jpg","https://images.brickset.com/sets/images/1808-1.jpg"
603,"Aeroplane",1996,"Basic","Basic",NA,"Normal",TRUE,29,NA,"https://brickset.com/sets/1809-1",0,0,"Polybag","Promotional (Airline)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1809-1.jpg","https://images.brickset.com/sets/images/1809-1.jpg"
605,"Paradisa Lifeguard",1996,"Town","Modern day","Paradisa","Normal",TRUE,36,2,"https://brickset.com/sets/1815-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1815-1.jpg","https://images.brickset.com/sets/images/1815-1.jpg"
606,"Sea Plane with Hut and Boat",1996,"Town","Modern day","Special","Normal",TRUE,135,3,"https://brickset.com/sets/1817-1",0,2,"Box","Promotional (Airline)",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1817-1.jpg","https://images.brickset.com/sets/images/1817-1.jpg"
607,"Aircraft and Ground Support Equipment and Vehicle.",1996,"Town","Modern day","Special","Normal",TRUE,203,3,"https://brickset.com/sets/1818-1",0,1,"Box","Promotional (Airline)",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1818-1.jpg","https://images.brickset.com/sets/images/1818-1.jpg"
609,"Rally Racers",1996,"Town","Modern day","Racing","Normal",TRUE,196,3,"https://brickset.com/sets/1821-1",0,1,"Box","Retail - limited",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1821-1.jpg","https://images.brickset.com/sets/images/1821-1.jpg"
611,"Yacht",1996,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/1823-1",0,1,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1823-1.jpg","https://images.brickset.com/sets/images/1823-1.jpg"
622,"(Unnamed)",1996,"Space","Action/Adventure","Spyrius","Normal",TRUE,105,2,"https://brickset.com/sets/1843-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1843-1.jpg","https://images.brickset.com/sets/images/1843-1.jpg"
623,"(Unnamed)",1996,"Castle","Historical","Royal Knights","Normal",TRUE,48,NA,"https://brickset.com/sets/1843-2",0,3,"Box","Retail - limited",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1843-2.jpg","https://images.brickset.com/sets/images/1843-2.jpg"
22530,"Freestyle Set",1996,"Freestyle","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/1846-1",0,0,"Polybag","Retail - limited",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1846-1.jpg","https://images.brickset.com/sets/images/1846-1.jpg"
22531,"Freestyle Set",1996,"Freestyle","Basic",NA,"Normal",TRUE,33,1,"https://brickset.com/sets/1847-1",0,0,"Polybag","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1847-1.jpg","https://images.brickset.com/sets/images/1847-1.jpg"
624,"Hypno Cruiser",1996,"Time Cruisers","Action/Adventure",NA,"Normal",TRUE,157,2,"https://brickset.com/sets/1853-1",0,2,"Tub","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1853-1.jpg","https://images.brickset.com/sets/images/1853-1.jpg"
625,"House with Roof-Windows",1996,"Town","Modern day","Special","Normal",TRUE,144,2,"https://brickset.com/sets/1854-1",0,3,"Box","Promotional",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1854-1.jpg","https://images.brickset.com/sets/images/1854-1.jpg"
22532,"Water Park Tub",1996,"Duplo","Pre-school",NA,"Normal",TRUE,71,NA,"https://brickset.com/sets/1856-1",0,0,"Tub","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,"Super Value Brick Pack",1996,"Basic","Basic",NA,"Normal",TRUE,950,NA,"https://brickset.com/sets/1857-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1857-1.jpg","https://images.brickset.com/sets/images/1857-1.jpg"
627,"Droid Scout",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,23,1,"https://brickset.com/sets/1858-1",3.4,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1858-1.jpg","https://images.brickset.com/sets/images/1858-1.jpg"
628,"Aeroplane",1996,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/1859-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1859-1.jpg","https://images.brickset.com/sets/images/1859-1.jpg"
5091,"Box of Bricks",1996,"Duplo","Pre-school",NA,"Normal",TRUE,49,NA,"https://brickset.com/sets/1861-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1861-1.jpg","https://images.brickset.com/sets/images/1861-1.jpg"
24249,"Stack-n-Learn Sampler",1996,"Duplo","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/1866-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9435,"Freestyle Box",1996,"Freestyle","Basic",NA,"Normal",TRUE,220,NA,"https://brickset.com/sets/1868-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,"South African Flag",1996,"Basic","Basic",NA,"Normal",TRUE,80,NA,"https://brickset.com/sets/1869-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1869-1.jpg","https://images.brickset.com/sets/images/1869-1.jpg"
22533,"Jumbo Building Tub",1996,"Duplo","Pre-school","Primo","Normal",TRUE,51,1,"https://brickset.com/sets/2004-1",0,0,"Tub","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4931,"Duplo Primo",1996,"Primo","Pre-school",NA,"Normal",TRUE,17,1,"https://brickset.com/sets/2005-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22534,"Primo Box",1996,"Duplo","Pre-school","Primo","Normal",TRUE,19,NA,"https://brickset.com/sets/2006-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4937,"Starter Box",1996,"Primo","Pre-school",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/2078-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,"Primo Tumbler",1996,"Duplo","Pre-school","Primo","Normal",TRUE,20,1,"https://brickset.com/sets/2091-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2091-1.jpg","https://images.brickset.com/sets/images/2091-1.jpg"
770,"Primo Cannister",1996,"Duplo","Pre-school","Primo","Normal",TRUE,10,1,"https://brickset.com/sets/2092-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22535,"Souvenir Box",1996,"Basic","Basic",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2100-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2100-1.jpg","https://images.brickset.com/sets/images/2100-1.jpg"
22536,"Small Freestyle Bucket",1996,"Freestyle","Basic",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2119-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22537,"Freestyle Set",1996,"Freestyle","Basic",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2120-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,"Roadside Recovery Van and Tow Truck",1996,"Town","Modern day","Special","Normal",TRUE,255,3,"https://brickset.com/sets/2140-1",0,1,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2140-1.jpg","https://images.brickset.com/sets/images/2140-1.jpg"
5414,"Sort and Store Suitcase",1996,"Freestyle","Basic",NA,"Normal",TRUE,803,NA,"https://brickset.com/sets/2146-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2146-1.jpg","https://images.brickset.com/sets/images/2146-1.jpg"
805,"Train Station",1996,"Trains","Modern day","9V","Normal",TRUE,599,8,"https://brickset.com/sets/2150-1",0,5,"Box","Retail - limited",NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2150-1.jpg","https://images.brickset.com/sets/images/2150-1.jpg"
829,"Build 'n' Play Fire Theme",1996,"Duplo","Pre-school",NA,"Normal",TRUE,54,3,"https://brickset.com/sets/2220-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,"Build 'n' Play Circus Theme",1996,"Duplo","Pre-school",NA,"Normal",TRUE,81,4,"https://brickset.com/sets/2221-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,"Happy Birthday Building Set",1996,"Duplo","Pre-school",NA,"Normal",TRUE,32,1,"https://brickset.com/sets/2321-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,"Basic Box",1996,"Duplo","Pre-school",NA,"Normal",TRUE,49,NA,"https://brickset.com/sets/2339-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22538,"Train Oval Suitcase",1996,"Duplo","Pre-school",NA,"Normal",TRUE,54,2,"https://brickset.com/sets/2346-1",0,0,"Other","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2346-1.jpg","https://images.brickset.com/sets/images/2346-1.jpg"
885,"Basic Storage Unit",1996,"Duplo","Pre-school",NA,"Normal",TRUE,41,1,"https://brickset.com/sets/2349-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,"Duplo Jumbo Tub",1996,"Duplo","Pre-school",NA,"Normal",TRUE,117,3,"https://brickset.com/sets/2356-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2356-1.jpg","https://images.brickset.com/sets/images/2356-1.jpg"
1023,"Motorcycle Patrol",1996,"Duplo","Pre-school",NA,"Normal",TRUE,5,1,"https://brickset.com/sets/2673-1",0,0,"{Not specified}","{Not specified}",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2673-1.jpg","https://images.brickset.com/sets/images/2673-1.jpg"
1024,"Racing Team",1996,"Duplo","Pre-school",NA,"Normal",TRUE,7,2,"https://brickset.com/sets/2674-1",0,0,"{Not specified}","{Not specified}",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2674-1.jpg","https://images.brickset.com/sets/images/2674-1.jpg"
1034,"Police Station",1996,"Duplo","Pre-school",NA,"Normal",TRUE,34,3,"https://brickset.com/sets/2683-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2683-1.jpg","https://images.brickset.com/sets/images/2683-1.jpg"
22539,"Water Park",1996,"Duplo","Pre-school",NA,"Normal",TRUE,47,4,"https://brickset.com/sets/2685-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,"Play Farm",1996,"Duplo","Pre-school",NA,"Normal",TRUE,40,3,"https://brickset.com/sets/2694-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,"Pony Carriage",1996,"Duplo","Pre-school",NA,"Normal",TRUE,3,1,"https://brickset.com/sets/2695-1",0,0,"{Not specified}","{Not specified}",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2695-1.jpg","https://images.brickset.com/sets/images/2695-1.jpg"
1045,"Farm Tractor",1996,"Duplo","Pre-school",NA,"Normal",TRUE,10,1,"https://brickset.com/sets/2696-1",0,1,"{Not specified}","{Not specified}",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2696-1.jpg","https://images.brickset.com/sets/images/2696-1.jpg"
1046,"Farm Animals",1996,"Duplo","Pre-school",NA,"Normal",TRUE,16,1,"https://brickset.com/sets/2697-1",0,0,"{Not specified}","{Not specified}",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2697-1.jpg","https://images.brickset.com/sets/images/2697-1.jpg"
6645,"Farm",1996,"Duplo","Pre-school",NA,"Normal",TRUE,32,NA,"https://brickset.com/sets/2698-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2698-1.jpg","https://images.brickset.com/sets/images/2698-1.jpg"
1047,"The DUPLO Farm",1996,"Duplo","Pre-school",NA,"Normal",TRUE,64,4,"https://brickset.com/sets/2699-1",0,0,"{Not specified}","{Not specified}",2,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,"Push-Along Play Train",1996,"Duplo","Pre-school","Trains","Normal",TRUE,9,1,"https://brickset.com/sets/2731-1",0,1,"{Not specified}","{Not specified}",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2731-1.jpg","https://images.brickset.com/sets/images/2731-1.jpg"
