"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
9634,"Trial Size Bag (Chromika Promotion)",2005,"Creator","Model making","Promotional","Normal",TRUE,16,NA,"https://brickset.com/sets/1270-2",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1270-2.jpg","https://images.brickset.com/sets/images/1270-2.jpg"
5222,"Fun Friends Frame",2005,"Clikits","Girls",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/3193-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,0,NA,"https://images.brickset.com/sets/small/3193-1.jpg","https://images.brickset.com/sets/images/3193-1.jpg"
4778,"Dizzy's Bridge Set",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,20,2,"https://brickset.com/sets/3292-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3292-1.jpg","https://images.brickset.com/sets/images/3292-1.jpg"
4779,"Benny's Dig Set",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,19,1,"https://brickset.com/sets/3293-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,0.3,"https://images.brickset.com/sets/small/3293-1.jpg","https://images.brickset.com/sets/images/3293-1.jpg"
4780,"Muck's Recycling Set",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,33,2,"https://brickset.com/sets/3294-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,NA,"https://images.brickset.com/sets/small/3294-1.jpg","https://images.brickset.com/sets/images/3294-1.jpg"
4781,"Roley's Road Set",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,26,2,"https://brickset.com/sets/3295-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,NA,"https://images.brickset.com/sets/small/3295-1.jpg","https://images.brickset.com/sets/images/3295-1.jpg"
4782,"Travis and the Mobile Caravan",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,24,2,"https://brickset.com/sets/3296-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,11.4,0.73,"https://images.brickset.com/sets/small/3296-1.jpg","https://images.brickset.com/sets/images/3296-1.jpg"
4783,"Scoop and Lofty at the Building Yard",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,59,3,"https://brickset.com/sets/3297-1",0,0,"{Not specified}","{Not specified}",NA,29.99,"2008-06-16T00:00:00Z","2008-06-19T00:00:00Z",29.99,"2007-10-24T00:00:00Z","2008-02-04T00:00:00Z",NA,NA,NA,NA,NA,NA,28.8,48,9.6,1.04,"https://images.brickset.com/sets/small/3297-1.jpg","https://images.brickset.com/sets/images/3297-1.jpg"
5084,"XXL 2000 Tube",2005,"Creator","Model making","Bucket","Normal",TRUE,2000,NA,"https://brickset.com/sets/3598-1",0,0,"Plastic canister","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3598-1.jpg","https://images.brickset.com/sets/images/3598-1.jpg"
5183,"XXL 250 Tube",2005,"Duplo","Pre-school",NA,"Normal",TRUE,250,NA,"https://brickset.com/sets/3599-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3599-1.jpg","https://images.brickset.com/sets/images/3599-1.jpg"
5180,"Build Your Own House",2005,"Make and Create","Basic",NA,"Normal",TRUE,1200,NA,"https://brickset.com/sets/3600-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,41.1,27.7,NA,"https://images.brickset.com/sets/small/3600-2.jpg","https://images.brickset.com/sets/images/3600-2.jpg"
4732,"My First Train",2005,"Duplo","Pre-school","Trains","Normal",TRUE,12,1,"https://brickset.com/sets/3770-1",0,0,"{Not specified}","{Not specified}",NA,9.99,"2008-02-25T00:00:00Z","2008-10-10T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3770-1.jpg","https://images.brickset.com/sets/images/3770-1.jpg"
4733,"Train Starter Set",2005,"Duplo","Pre-school","Trains","Normal",TRUE,65,2,"https://brickset.com/sets/3771-1",0,0,"{Not specified}","{Not specified}",NA,49.99,"2007-10-24T00:00:00Z","2008-03-07T00:00:00Z",34.99,"2007-10-24T00:00:00Z","2009-01-28T00:00:00Z",NA,NA,NA,NA,NA,NA,38.4,57.6,9.6,NA,"https://images.brickset.com/sets/small/3771-1.jpg","https://images.brickset.com/sets/images/3771-1.jpg"
4734,"Deluxe Train Set",2005,"Duplo","Pre-school","Trains","Normal",TRUE,110,3,"https://brickset.com/sets/3772-1",0,0,"{Not specified}","{Not specified}",NA,89.99,"2007-10-24T00:00:00Z","2008-09-11T00:00:00Z",59.99,"2007-10-24T00:00:00Z","2008-09-11T00:00:00Z",NA,NA,NA,NA,NA,NA,48,65.2,11.4,NA,"https://images.brickset.com/sets/small/3772-1.jpg","https://images.brickset.com/sets/images/3772-1.jpg"
4735,"Level Crossing",2005,"Duplo","Pre-school","Trains","Normal",TRUE,14,NA,"https://brickset.com/sets/3773-1",0,0,"{Not specified}","{Not specified}",NA,7.99,"2007-10-24T00:00:00Z","2007-11-15T00:00:00Z",6.99,"2007-10-24T00:00:00Z","2008-01-02T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3773-1.jpg","https://images.brickset.com/sets/images/3773-1.jpg"
4736,"Bridge",2005,"Duplo","Pre-school","Trains","Normal",TRUE,26,NA,"https://brickset.com/sets/3774-1",0,1,"{Not specified}","{Not specified}",NA,19.99,"2007-10-24T00:00:00Z","2007-12-02T00:00:00Z",20.99,"2008-01-05T00:00:00Z","2012-12-01T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3774-1.jpg","https://images.brickset.com/sets/images/3774-1.jpg"
4737,"Points",2005,"Duplo","Pre-school","Trains","Normal",TRUE,2,NA,"https://brickset.com/sets/3775-1",0,0,"{Not specified}","{Not specified}",NA,6.99,"2007-10-24T00:00:00Z","2010-12-11T00:00:00Z",9.49,"2007-10-24T00:00:00Z","2012-12-12T00:00:00Z",9.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3775-1.jpg","https://images.brickset.com/sets/images/3775-1.jpg"
4738,"Station",2005,"Duplo","Pre-school","Trains","Normal",TRUE,46,2,"https://brickset.com/sets/3778-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3778-1.jpg","https://images.brickset.com/sets/images/3778-1.jpg"
5478,"DUPLO Basic Bricks",2005,"Duplo","Pre-school",NA,"Normal",FALSE,250,NA,"https://brickset.com/sets/3957-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5067,"50th Anniversary Bucket",2005,"Duplo","Pre-school",NA,"Normal",TRUE,90,NA,"https://brickset.com/sets/4085-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4085-2.jpg","https://images.brickset.com/sets/images/4085-2.jpg"
5230,"Fun with Bricks",2005,"Make and Create","Basic",NA,"Normal",TRUE,200,1,"https://brickset.com/sets/4103-2",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,22.7,22.7,0.52,"https://images.brickset.com/sets/small/4103-2.jpg","https://images.brickset.com/sets/images/4103-2.jpg"
5065,"50th Anniversary Bucket",2005,"Make and Create","Basic",NA,"Normal",TRUE,500,NA,"https://brickset.com/sets/4105-2",0,3,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4105-2.jpg","https://images.brickset.com/sets/images/4105-2.jpg"
5194,"Santa Minifigure Snow Globe",2005,"Gear","Miscellaneous","Seasonal","Gear",TRUE,NA,NA,"https://brickset.com/sets/4287-2",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4287-2.jpg","https://images.brickset.com/sets/images/4287-2.jpg"
4619,"Dragon Pod ",2005,"Creator","Model making","3 in 1","Normal",TRUE,52,NA,"https://brickset.com/sets/4337-1",3.7,4,"Plastic canister","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,11,6,NA,"https://images.brickset.com/sets/small/4337-1.jpg","https://images.brickset.com/sets/images/4337-1.jpg"
4620,"Monster Pod ",2005,"Creator","Model making","3 in 1","Normal",TRUE,49,NA,"https://brickset.com/sets/4338-1",4,5,"Plastic canister","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,11,6,NA,"https://images.brickset.com/sets/small/4338-1.jpg","https://images.brickset.com/sets/images/4338-1.jpg"
4621,"Aqua Pod ",2005,"Creator","Model making","3 in 1","Normal",TRUE,56,NA,"https://brickset.com/sets/4339-1",0,3,"Plastic canister","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,11,6,NA,"https://images.brickset.com/sets/small/4339-1.jpg","https://images.brickset.com/sets/images/4339-1.jpg"
4622,"Arachno Pod ",2005,"Creator","Model making","3 in 1","Normal",TRUE,57,NA,"https://brickset.com/sets/4413-1",0,2,"Plastic canister","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,11,6,NA,"https://images.brickset.com/sets/small/4413-1.jpg","https://images.brickset.com/sets/images/4413-1.jpg"
4767,"Big LEGO Box 1000",2005,"Creator","Model making",NA,"Normal",TRUE,1000,NA,"https://brickset.com/sets/4421-1",0,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4421-1.jpg","https://images.brickset.com/sets/images/4421-1.jpg"
4698,"Handy Box",2005,"Duplo","Pre-school",NA,"Normal",TRUE,120,NA,"https://brickset.com/sets/4422-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4422-1.jpg","https://images.brickset.com/sets/images/4422-1.jpg"
4644,"Handy Box",2005,"Creator","Model making",NA,"Normal",TRUE,800,NA,"https://brickset.com/sets/4423-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4423-1.jpg","https://images.brickset.com/sets/images/4423-1.jpg"
4731,"Advent Calendar",2005,"Creator","Model making","Seasonal","Normal",FALSE,NA,NA,"https://brickset.com/sets/4424-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5064,"50th Anniversary Tub",2005,"Creator","Model making","Bucket","Normal",TRUE,1000,NA,"https://brickset.com/sets/4496-2",0,3,"Tub","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4496-2.jpg","https://images.brickset.com/sets/images/4496-2.jpg"
4645,"Farm Animals",2005,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,5,NA,"https://brickset.com/sets/4658-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4658-1.jpg","https://images.brickset.com/sets/images/4658-1.jpg"
4646,"Garbage Truck",2005,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,12,1,"https://brickset.com/sets/4659-1",0,0,"{Not specified}","{Not specified}",NA,12.99,"2009-01-16T00:00:00Z","2009-01-27T00:00:00Z",7.99,"2008-01-10T00:00:00Z","2008-09-11T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4659-1.jpg","https://images.brickset.com/sets/images/4659-1.jpg"
4647,"Construction Worker",2005,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,4,1,"https://brickset.com/sets/4661-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4661-1.jpg","https://images.brickset.com/sets/images/4661-1.jpg"
4648,"Post Office",2005,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,21,1,"https://brickset.com/sets/4662-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4662-1.jpg","https://images.brickset.com/sets/images/4662-1.jpg"
4712,"Zoo",2005,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,48,2,"https://brickset.com/sets/4663-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4663-1.jpg","https://images.brickset.com/sets/images/4663-1.jpg"
4649,"Fire Station",2005,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,56,3,"https://brickset.com/sets/4664-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4664-1.jpg","https://images.brickset.com/sets/images/4664-1.jpg"
4650,"Big Farm",2005,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,70,3,"https://brickset.com/sets/4665-1",0,0,"{Not specified}","{Not specified}",NA,59.99,"2007-10-24T00:00:00Z","2009-12-30T00:00:00Z",51.85,"2008-03-02T00:00:00Z","2009-12-04T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4665-1.jpg","https://images.brickset.com/sets/images/4665-1.jpg"
5093,"LEGO Strata Blue",2005,"Make and Create","Basic",NA,"Normal",TRUE,1500,NA,"https://brickset.com/sets/4679-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4679-1.jpg","https://images.brickset.com/sets/images/4679-1.jpg"
