"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
300,"Nuju",2001,"Bionicle","Constraction","Promotional","Normal",TRUE,29,NA,"https://brickset.com/sets/1420-1",0,1,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1420-1.jpg","https://images.brickset.com/sets/images/1420-1.jpg"
301,"Director's Copter",2001,"Studios","Modern day","Promotional","Normal",TRUE,22,1,"https://brickset.com/sets/1421-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1421-1.jpg","https://images.brickset.com/sets/images/1421-1.jpg"
302,"Camera Cart",2001,"Studios","Modern day","Promotional","Normal",TRUE,20,1,"https://brickset.com/sets/1422-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1422-1.jpg","https://images.brickset.com/sets/images/1422-1.jpg"
303,"Air Boat",2001,"Studios","Modern day","Promotional","Normal",TRUE,24,1,"https://brickset.com/sets/1423-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,13.6525,10.16,3.4925,NA,"https://images.brickset.com/sets/small/1423-1.jpg","https://images.brickset.com/sets/images/1423-1.jpg"
304,"Stunt Go-Kart",2001,"Studios","Modern day","Promotional","Normal",TRUE,25,1,"https://brickset.com/sets/1424-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1424-1.jpg","https://images.brickset.com/sets/images/1424-1.jpg"
22441,"Flower",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/1452-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22442,"Butterfly",2001,"Baby","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1453-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22443,"Stack-n-Learn",2001,"Baby","Pre-school",NA,"Normal",TRUE,3,NA,"https://brickset.com/sets/1454-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1454-1.jpg","https://images.brickset.com/sets/images/1454-1.jpg"
323,"Squirt Frog",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/1456-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,"Caterpillar",2001,"Baby","Pre-school",NA,"Normal",TRUE,3,NA,"https://brickset.com/sets/1457-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1457-1.jpg","https://images.brickset.com/sets/images/1457-1.jpg"
387,"Pen Baseball",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1528-2",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1528-2.jpg","https://images.brickset.com/sets/images/1528-2.jpg"
388,"Pen Basketball",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1529-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1529-1.jpg","https://images.brickset.com/sets/images/1529-1.jpg"
389,"Pen Football",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1530-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1530-1.jpg","https://images.brickset.com/sets/images/1530-1.jpg"
390,"Pen Aquazone",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1532-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1532-1.jpg","https://images.brickset.com/sets/images/1532-1.jpg"
391,"Pen Mini Figure Faces",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1533-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1533-1.jpg","https://images.brickset.com/sets/images/1533-1.jpg"
392,"Pen Legoland",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1534-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1534-1.jpg","https://images.brickset.com/sets/images/1534-1.jpg"
393,"Pen Knights' Kingdom",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1535-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1535-1.jpg","https://images.brickset.com/sets/images/1535-1.jpg"
394,"Pen Dream Star",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1537-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1537-1.jpg","https://images.brickset.com/sets/images/1537-1.jpg"
395,"Pen Safari",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1538-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1538-1.jpg","https://images.brickset.com/sets/images/1538-1.jpg"
396,"Pen Classic II",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1539-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1539-1.jpg","https://images.brickset.com/sets/images/1539-1.jpg"
515,"Pen Pack Gali",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1701-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1701-2.jpg","https://images.brickset.com/sets/images/1701-2.jpg"
517,"Pen Pack Kopaka",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1702-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1702-2.jpg","https://images.brickset.com/sets/images/1702-2.jpg"
518,"Pen Pack Lewa",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1703-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"Pen Pack Onua",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1704-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1704-2.jpg","https://images.brickset.com/sets/images/1704-2.jpg"
521,"Pen Pack Pohatu",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1705-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1705-1.jpg","https://images.brickset.com/sets/images/1705-1.jpg"
522,"Pen Pack Tahu",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1706-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1706-1.jpg","https://images.brickset.com/sets/images/1706-1.jpg"
523,"Limited Edition Pen",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1708-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1708-1.jpg","https://images.brickset.com/sets/images/1708-1.jpg"
731,"Pen Pack Space Port",2001,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/2032-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2032-2.jpg","https://images.brickset.com/sets/images/2032-2.jpg"
948,"Friendly Animal Bus",2001,"Duplo","Pre-school",NA,"Normal",TRUE,103,5,"https://brickset.com/sets/2580-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2580-1.jpg","https://images.brickset.com/sets/images/2580-1.jpg"
22444,"Box of Bricks",2001,"Duplo","Pre-school",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/2863-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27025," Santa Claus Mos Burger Gift Box- Hawaiian Shirt Santa",2001,"Seasonal","Miscellaneous","Christmas","Normal",TRUE,1,NA,"https://brickset.com/sets/2878-2",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27026," Santa Claus Mos Burger Gift Box - Tuxedo Santa",2001,"Seasonal","Miscellaneous","Christmas","Normal",TRUE,1,NA,"https://brickset.com/sets/2878-3",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27027," Santa Claus Mos Burger Gift Box - Soccer Santa",2001,"Seasonal","Miscellaneous","Christmas","Normal",TRUE,1,NA,"https://brickset.com/sets/2878-4",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27028," Santa Claus Mos Burger Gift Box - King and Queen Santa",2001,"Seasonal","Miscellaneous","Christmas","Normal",TRUE,1,NA,"https://brickset.com/sets/2878-5",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,"{House with CD-ROM}",2001,"Duplo","Pre-school",NA,"Normal",FALSE,NA,NA,"https://brickset.com/sets/2927-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2927-1.jpg","https://images.brickset.com/sets/images/2927-1.jpg"
1191,"MyBot Expansion Kit",2001,"Action Wheelers","Pre-school",NA,"Normal",TRUE,14,1,"https://brickset.com/sets/2946-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2946-1.jpg","https://images.brickset.com/sets/images/2946-1.jpg"
1192,"Speedbike",2001,"Action Wheelers","Pre-school",NA,"Normal",TRUE,13,1,"https://brickset.com/sets/2947-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2947-1.jpg","https://images.brickset.com/sets/images/2947-1.jpg"
1193,"Remote Control Dozer",2001,"Action Wheelers","Pre-school",NA,"Normal",TRUE,21,1,"https://brickset.com/sets/2949-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2949-1.jpg","https://images.brickset.com/sets/images/2949-1.jpg"
1195,"Lisa",2001,"Duplo","Pre-school","Dolls","Normal",TRUE,4,2,"https://brickset.com/sets/2951-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2951-1.jpg","https://images.brickset.com/sets/images/2951-1.jpg"
1196,"Marie",2001,"Duplo","Pre-school","Dolls","Normal",TRUE,6,2,"https://brickset.com/sets/2952-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2952-1.jpg","https://images.brickset.com/sets/images/2952-1.jpg"
1197,"Anna",2001,"Duplo","Pre-school","Dolls","Normal",TRUE,4,2,"https://brickset.com/sets/2953-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2953-1.jpg","https://images.brickset.com/sets/images/2953-1.jpg"
1198,"Picnic",2001,"Duplo","Pre-school","Dolls","Normal",TRUE,14,NA,"https://brickset.com/sets/2954-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2954-1.jpg","https://images.brickset.com/sets/images/2954-1.jpg"
1199,"Sarah",2001,"Duplo","Pre-school","Dolls","Normal",TRUE,32,2,"https://brickset.com/sets/2955-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2955-1.jpg","https://images.brickset.com/sets/images/2955-1.jpg"
1202,"Bedroom",2001,"Duplo","Pre-school","Dolls","Normal",TRUE,20,NA,"https://brickset.com/sets/2961-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2961-1.jpg","https://images.brickset.com/sets/images/2961-1.jpg"
1210,"Action Policebike",2001,"Duplo","Pre-school",NA,"Normal",TRUE,5,1,"https://brickset.com/sets/2971-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2971-1.jpg","https://images.brickset.com/sets/images/2971-1.jpg"
1211,"Musical Apple",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/2973-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2973-1.jpg","https://images.brickset.com/sets/images/2973-1.jpg"
1212,"Play Train",2001,"Baby","Pre-school",NA,"Normal",TRUE,6,1,"https://brickset.com/sets/2974-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2974-1.jpg","https://images.brickset.com/sets/images/2974-1.jpg"
