"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
5869,"Rescue plane",2007,"City","Modern day","Medical","Normal",TRUE,116,2,"https://brickset.com/sets/2064-1",4.2,5,"Box","Promotional (Airline)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,6,NA,"https://images.brickset.com/sets/small/2064-1.jpg","https://images.brickset.com/sets/images/2064-1.jpg"
6102,"Packer",2007,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,19,2,"https://brickset.com/sets/3288-1",0,0,"{Not specified}","{Not specified}",NA,19.99,"2007-10-24T00:00:00Z","2008-10-27T00:00:00Z",14.99,"2007-10-24T00:00:00Z","2008-11-07T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3288-1.jpg","https://images.brickset.com/sets/images/3288-1.jpg"
6103,"Muck & Roley in the Sunflower Factory",2007,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,37,3,"https://brickset.com/sets/3289-1",0,0,"{Not specified}","{Not specified}",NA,29.99,"2007-10-24T00:00:00Z","2008-11-04T00:00:00Z",24.99,"2007-10-24T00:00:00Z","2008-11-13T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3289-1.jpg","https://images.brickset.com/sets/images/3289-1.jpg"
6098,"Salty the Dockyard Diesel",2007,"Duplo","Pre-school","Thomas the Tank Engine","Normal",TRUE,8,1,"https://brickset.com/sets/3352-1",0,0,"Box","Retail",NA,12.99,"2007-10-24T00:00:00Z","2008-12-18T00:00:00Z",14.65,"2007-10-24T00:00:00Z","2009-07-08T00:00:00Z",NA,NA,NA,NA,NA,NA,19.2,28.8,6,0.31,"https://images.brickset.com/sets/small/3352-1.jpg","https://images.brickset.com/sets/images/3352-1.jpg"
6099,"Spencer and Sir Topham Hatt",2007,"Duplo","Pre-school","Thomas the Tank Engine","Normal",TRUE,45,2,"https://brickset.com/sets/3353-1",0,0,"Box","Retail",NA,29.99,"2007-10-24T00:00:00Z","2009-04-10T00:00:00Z",24.49,"2007-10-24T00:00:00Z","2009-08-15T00:00:00Z",NA,NA,NA,NA,NA,NA,28.8,43.2,7.2,0.97,"https://images.brickset.com/sets/small/3353-1.jpg","https://images.brickset.com/sets/images/3353-1.jpg"
6100,"Gordon's Express",2007,"Duplo","Pre-school","Thomas the Tank Engine","Normal",TRUE,13,1,"https://brickset.com/sets/3354-1",0,1,"Box","Retail",NA,19.99,"2007-10-24T00:00:00Z","2008-11-21T00:00:00Z",19.55,"2007-10-24T00:00:00Z","2009-01-28T00:00:00Z",NA,NA,NA,NA,NA,NA,19.2,38.4,7.2,0.5,"https://images.brickset.com/sets/small/3354-1.jpg","https://images.brickset.com/sets/images/3354-1.jpg"
6319,"Superstar Figure ",2007,"Sports","Modern day","Football","Normal",TRUE,6,1,"https://brickset.com/sets/3573-1",0,0,"Polybag","Promotional",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3573-1.jpg","https://images.brickset.com/sets/images/3573-1.jpg"
5970,"Red Walker",2007,"Exo-Force","Action/Adventure","Golden City","Normal",TRUE,29,1,"https://brickset.com/sets/3870-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,1,NA,"https://images.brickset.com/sets/small/3870-1.jpg","https://images.brickset.com/sets/images/3870-1.jpg"
5971,"White Flyer",2007,"Exo-Force","Action/Adventure","Golden City","Normal",TRUE,21,1,"https://brickset.com/sets/3871-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,1,NA,"https://images.brickset.com/sets/small/3871-1.jpg","https://images.brickset.com/sets/images/3871-1.jpg"
6569,"Robo Chopper",2007,"Exo-Force","Action/Adventure","Golden City","Normal",FALSE,29,NA,"https://brickset.com/sets/3872-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,1,NA,"https://images.brickset.com/sets/small/3872-1.jpg","https://images.brickset.com/sets/images/3872-1.jpg"
