"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL"
3134,"Enchanted Island",1994,"Pirates","Historical","Islanders","Normal",TRUE,428,7,"https://brickset.com/sets/6278-1",4.6,18,"Box","Retail",NA,"https://images.brickset.com/sets/small/6278-1.jpg","https://images.brickset.com/sets/images/6278-1.jpg"
3191,"Hook & Ladder",1994,"Town","Modern day","Fire","Normal",TRUE,177,2,"https://brickset.com/sets/6340-1",4.2,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6340-1.jpg","https://images.brickset.com/sets/images/6340-1.jpg"
3192,"Gas and Go Flyer",1994,"Town","Modern day","Flight","Normal",TRUE,106,2,"https://brickset.com/sets/6341-1",3.7,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6341-1.jpg","https://images.brickset.com/sets/images/6341-1.jpg"
3198,"Surveillance Squad",1994,"Town","Modern day","Police","Normal",TRUE,311,3,"https://brickset.com/sets/6348-1",4.3,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6348-1.jpg","https://images.brickset.com/sets/images/6348-1.jpg"
3201,"Pizza To Go",1994,"Town","Modern day","Shops and Services","Normal",TRUE,152,3,"https://brickset.com/sets/6350-1",4.5,19,"Box","Retail",NA,"https://images.brickset.com/sets/small/6350-1.jpg","https://images.brickset.com/sets/images/6350-1.jpg"
3259,"Sidewalk Café",1994,"Town","Modern day","Paradisa","Normal",TRUE,47,2,"https://brickset.com/sets/6402-1",4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6402-1.jpg","https://images.brickset.com/sets/images/6402-1.jpg"
3267,"Cabana Beach",1994,"Town","Modern day","Paradisa","Normal",TRUE,152,4,"https://brickset.com/sets/6410-1",4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6410-1.jpg","https://images.brickset.com/sets/images/6410-1.jpg"
3334,"Coastal Patrol",1994,"Town","Modern day","Police","Normal",TRUE,243,3,"https://brickset.com/sets/6483-1",4.2,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6483-1.jpg","https://images.brickset.com/sets/images/6483-1.jpg"
3367,"Trail Ranger",1994,"Town","Modern day","Vehicles","Normal",TRUE,36,1,"https://brickset.com/sets/6514-1",3.7,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6514-1.jpg","https://images.brickset.com/sets/images/6514-1.jpg"
3369,"Stunt Copter",1994,"Town","Modern day","Flight","Normal",TRUE,35,1,"https://brickset.com/sets/6515-1",3.3,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6515-1.jpg","https://images.brickset.com/sets/images/6515-1.jpg"
3396,"Hydro Racer",1994,"Town","Modern day","Boats","Normal",TRUE,50,1,"https://brickset.com/sets/6537-1",3.9,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6537-1.jpg","https://images.brickset.com/sets/images/6537-1.jpg"
3397,"Rebel Roadster",1994,"Town","Modern day","Vehicles","Normal",TRUE,57,1,"https://brickset.com/sets/6538-1",4,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6538-1.jpg","https://images.brickset.com/sets/images/6538-1.jpg"
3402,"Sail N' Fly Marina",1994,"Town","Modern day","Boats","Normal",TRUE,709,7,"https://brickset.com/sets/6543-1",4.5,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6543-1.jpg","https://images.brickset.com/sets/images/6543-1.jpg"
3422,"Hot Rod Club",1994,"Town","Modern day","Vehicles","Normal",TRUE,237,3,"https://brickset.com/sets/6561-1",4.3,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6561-1.jpg","https://images.brickset.com/sets/images/6561-1.jpg"
3431,"Flame Fighters",1994,"Town","Modern day","Fire","Normal",TRUE,428,4,"https://brickset.com/sets/6571-1",4.3,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6571-1.jpg","https://images.brickset.com/sets/images/6571-1.jpg"
3452,"Century Skyway",1994,"Town","Modern day","Flight","Normal",TRUE,894,12,"https://brickset.com/sets/6597-1",4.6,14,"Box","Retail",NA,"https://images.brickset.com/sets/small/6597-1.jpg","https://images.brickset.com/sets/images/6597-1.jpg"
3519,"River Runners",1994,"Town","Modern day","Leisure","Normal",TRUE,77,3,"https://brickset.com/sets/6665-1",3.9,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6665-1.jpg","https://images.brickset.com/sets/images/6665-1.jpg"
3520,"Ambulance",1994,"Town","Modern day","Medical","Normal",TRUE,79,2,"https://brickset.com/sets/6666-1",4,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6666-1.jpg","https://images.brickset.com/sets/images/6666-1.jpg"
3560,"Space Explorers",1994,"Space","Action/Adventure","Miscellaneous","Normal",TRUE,39,5,"https://brickset.com/sets/6705-1",4.1,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6705-1.jpg","https://images.brickset.com/sets/images/6705-1.jpg"
3649,"Saucer Scout",1994,"Space","Action/Adventure","Spyrius","Normal",TRUE,47,1,"https://brickset.com/sets/6835-1",3.6,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6835-1.jpg","https://images.brickset.com/sets/images/6835-1.jpg"
3686,"Recon Robot",1994,"Space","Action/Adventure","Spyrius","Normal",TRUE,135,1,"https://brickset.com/sets/6889-1",3.9,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6889-1.jpg","https://images.brickset.com/sets/images/6889-1.jpg"
3719,"Saucer Centurion",1994,"Space","Action/Adventure","Spyrius","Normal",TRUE,222,2,"https://brickset.com/sets/6939-1",4.1,11,"Box","Retail",NA,"https://images.brickset.com/sets/small/6939-1.jpg","https://images.brickset.com/sets/images/6939-1.jpg"
3724,"Robo-Guardian",1994,"Space","Action/Adventure","Spyrius","Normal",TRUE,369,3,"https://brickset.com/sets/6949-1",4.4,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6949-1.jpg","https://images.brickset.com/sets/images/6949-1.jpg"
3734,"Lunar Launch Site",1994,"Space","Action/Adventure","Spyrius","Normal",TRUE,287,3,"https://brickset.com/sets/6959-1",3.6,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6959-1.jpg","https://images.brickset.com/sets/images/6959-1.jpg"
3759,"Monorail Transport Base",1994,"Space","Action/Adventure","Unitron","Normal",TRUE,573,4,"https://brickset.com/sets/6991-1",4.4,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/6991-1.jpg","https://images.brickset.com/sets/images/6991-1.jpg"
4103,"Multi Functional Starter Set",1994,"Technic","Technical","Universal","Normal",TRUE,215,NA,"https://brickset.com/sets/8032-1",3.6,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8032-1.jpg","https://images.brickset.com/sets/images/8032-1.jpg"
4115,"Briefcase Set",1994,"Technic","Technical","Universal","Normal",TRUE,403,NA,"https://brickset.com/sets/8062-1",4.2,1,"Other","Retail",NA,"https://images.brickset.com/sets/small/8062-1.jpg","https://images.brickset.com/sets/images/8062-1.jpg"
4462,"F1 Racer ",1994,"Technic","Technical",NA,"Normal",TRUE,94,NA,"https://brickset.com/sets/8808-1",3.7,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8808-1.jpg","https://images.brickset.com/sets/images/8808-1.jpg"
4465,"Helicopter",1994,"Technic","Technical",NA,"Normal",TRUE,147,NA,"https://brickset.com/sets/8812-1",3.1,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8812-1.jpg","https://images.brickset.com/sets/images/8812-1.jpg"
4467,"Off-Roader",1994,"Technic","Technical",NA,"Normal",TRUE,184,NA,"https://brickset.com/sets/8816-1",3.6,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8816-1.jpg","https://images.brickset.com/sets/images/8816-1.jpg"
4474,"Dune Blaster",1994,"Technic","Technical",NA,"Normal",TRUE,278,NA,"https://brickset.com/sets/8829-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8829-1.jpg","https://images.brickset.com/sets/images/8829-1.jpg"
4503,"Rebel Wrecker",1994,"Technic","Technical",NA,"Normal",TRUE,461,NA,"https://brickset.com/sets/8858-1",3.9,3,"Box","Retail",10,"https://images.brickset.com/sets/small/8858-1.jpg","https://images.brickset.com/sets/images/8858-1.jpg"
4511,"Super Car",1994,"Technic","Technical",NA,"Normal",TRUE,1343,NA,"https://brickset.com/sets/8880-1",4.5,23,"Box","Retail",NA,"https://images.brickset.com/sets/small/8880-1.jpg","https://images.brickset.com/sets/images/8880-1.jpg"
33891,"Spyrius Key Chain",1994,"Gear","Miscellaneous","Key Chains/Space","Gear",TRUE,NA,NA,"https://brickset.com/sets/9408-1",0,0,"Polybag","Retail - limited",NA,NA,NA
30718,"Technology Activity Set (Manufacturing Systems Set)",1994,"Dacta","Educational","Technic","Normal",TRUE,298,NA,"https://brickset.com/sets/9607-1",0,0,"{Not specified}","{Not specified}",11,NA,NA
30719,"Technology Group Activity Set",1994,"Dacta","Educational","Technic","Normal",TRUE,1132,NA,"https://brickset.com/sets/9627-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
31876,"BRICK KICKS Spring 1994",1994,"Books","Miscellaneous","Brick Kicks","Book",TRUE,NA,NA,"https://brickset.com/sets/BK27SPR1994-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/BK27SPR1994-1.jpg","https://images.brickset.com/sets/images/BK27SPR1994-1.jpg"
31877,"BRICK KICKS Summer 1994",1994,"Books","Miscellaneous","Brick Kicks","Book",TRUE,NA,NA,"https://brickset.com/sets/BK28SUM1994-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/BK28SUM1994-1.jpg","https://images.brickset.com/sets/images/BK28SUM1994-1.jpg"
31878,"BRICK KICKS Fall 1994",1994,"Books","Miscellaneous","Brick Kicks","Book",TRUE,NA,NA,"https://brickset.com/sets/BK29FAL1994-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/BK29FAL1994-1.jpg","https://images.brickset.com/sets/images/BK29FAL1994-1.jpg"
32018,"Mania Magazine Winter 1994",1994,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM01WIN1994-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM01WIN1994-1.jpg","https://images.brickset.com/sets/images/MM01WIN1994-1.jpg"
