"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
278,"Jewelry Sample",2004,"Clikits","Girls",NA,"Normal",TRUE,16,NA,"https://brickset.com/sets/1386-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1386-1.jpg","https://images.brickset.com/sets/images/1386-1.jpg"
1343,"Preschool Playtable",2004,"Explore","Pre-school","Imagination","Normal",TRUE,18,NA,"https://brickset.com/sets/3125-1",0,0,"{Not specified}","{Not specified}",NA,20,NA,NA,19.99,NA,NA,36,66,23,4.02,"https://images.brickset.com/sets/small/3125-1.jpg","https://images.brickset.com/sets/images/3125-1.jpg"
1379,"Heart",2004,"Clikits","Girls",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/3194-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3194-1.jpg","https://images.brickset.com/sets/images/3194-1.jpg"
1380,"Daisy",2004,"Clikits","Girls",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/3195-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3195-1.jpg","https://images.brickset.com/sets/images/3195-1.jpg"
4624,"Star",2004,"Clikits","Girls",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/3196-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3196-1.jpg","https://images.brickset.com/sets/images/3196-1.jpg"
1415,"Shooter + Disk",2004,"Bionicle","Constraction","Accessories","Normal",TRUE,2,NA,"https://brickset.com/sets/3259-1",0,3,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3259-1.jpg","https://images.brickset.com/sets/images/3259-1.jpg"
1654,"NHL Championship Challenge",2004,"Sports","Modern day","Hockey","Normal",TRUE,374,8,"https://brickset.com/sets/3578-1",0,4,"Box","Retail",NA,40,NA,NA,29.99,NA,NA,28.8,48,7.2,0.92,"https://images.brickset.com/sets/small/3578-1.jpg","https://images.brickset.com/sets/images/3578-1.jpg"
1655,"NHL Street Hockey",2004,"Sports","Modern day","Hockey","Normal",TRUE,114,2,"https://brickset.com/sets/3579-1",0,5,"Box","Retail",NA,20,NA,NA,12.99,NA,NA,19.2,28.8,6,0.36,"https://images.brickset.com/sets/small/3579-1.jpg","https://images.brickset.com/sets/images/3579-1.jpg"
6564,"Car",2004,"Creator","Model making","Designer Set","Normal",FALSE,NA,NA,"https://brickset.com/sets/4033-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6565,"Aeroplane",2004,"Creator","Model making","Designer Set","Normal",FALSE,NA,NA,"https://brickset.com/sets/4034-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6566,"Boat",2004,"Creator","Model making","Designer Set","Normal",FALSE,NA,NA,"https://brickset.com/sets/4035-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6567,"Space Plane",2004,"Creator","Model making","Designer Set","Normal",FALSE,NA,NA,"https://brickset.com/sets/4036-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6568,"Helicopter",2004,"Creator","Model making","Designer Set","Normal",TRUE,9,NA,"https://brickset.com/sets/4037-1",0,1,"Polybag","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4037-1.jpg","https://images.brickset.com/sets/images/4037-1.jpg"
2065,"Green Duplo Strata",2004,"Duplo","Pre-school",NA,"Collection",TRUE,139,NA,"https://brickset.com/sets/4296-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4296-1.jpg","https://images.brickset.com/sets/images/4296-1.jpg"
2073,"Yellow Racer",2004,"Racers","Racing","Drome Racers","Normal",TRUE,28,NA,"https://brickset.com/sets/4308-1",0,3,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4308-1.jpg","https://images.brickset.com/sets/images/4308-1.jpg"
