"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
3440,"Daredevil Flight Squad",1998,"Town","Modern day","Extreme Team","Normal",TRUE,287,3,"https://brickset.com/sets/6582-1",0,2,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/6582-1.jpg","https://images.brickset.com/sets/images/6582-1.jpg"
3441,"Extreme Team Challenge",1998,"Town","Modern day","Extreme Team","Normal",TRUE,350,4,"https://brickset.com/sets/6584-1",4.2,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,7.2,NA,"https://images.brickset.com/sets/small/6584-1.jpg","https://images.brickset.com/sets/images/6584-1.jpg"
3442,"Hang-Glider",1998,"Town","Modern day","Extreme Team","Normal",TRUE,19,1,"https://brickset.com/sets/6585-1",3.4,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,NA,"https://images.brickset.com/sets/small/6585-1.jpg","https://images.brickset.com/sets/images/6585-1.jpg"
3444,"Radical Racer",1998,"Town","Modern day","Extreme Team","Normal",TRUE,82,1,"https://brickset.com/sets/6589-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/6589-1.jpg","https://images.brickset.com/sets/images/6589-1.jpg"
3632,"Beta Buzzer",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,33,1,"https://brickset.com/sets/6817-1",3.8,9,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/6817-1.jpg","https://images.brickset.com/sets/images/6817-1.jpg"
3651,"Cosmic Creeper",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,58,1,"https://brickset.com/sets/6837-1",3.6,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,6,NA,"https://images.brickset.com/sets/small/6837-1.jpg","https://images.brickset.com/sets/images/6837-1.jpg"
3698,"Space Plane",1998,"Space","Action/Adventure","UFO","Normal",TRUE,19,1,"https://brickset.com/sets/6901-2",3.3,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,NA,"https://images.brickset.com/sets/small/6901-2.jpg","https://images.brickset.com/sets/images/6901-2.jpg"
3700,"Space Plane",1998,"Space","Action/Adventure","UFO","Normal",TRUE,19,1,"https://brickset.com/sets/6902-1",0,0,"Polybag","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/6902-1.jpg","https://images.brickset.com/sets/images/6902-1.jpg"
3701,"Bug Blaster",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,25,1,"https://brickset.com/sets/6903-1",3.6,8,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,9.6,4.8,NA,"https://images.brickset.com/sets/small/6903-1.jpg","https://images.brickset.com/sets/images/6903-1.jpg"
3702,"Bi-Wing Blaster",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,114,2,"https://brickset.com/sets/6905-1",3.9,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/6905-1.jpg","https://images.brickset.com/sets/images/6905-1.jpg"
3703,"Sonic Stinger",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,96,1,"https://brickset.com/sets/6907-1",4,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA,"https://images.brickset.com/sets/small/6907-1.jpg","https://images.brickset.com/sets/images/6907-1.jpg"
3704,"Sonic Stinger (Promotional Pack)",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,96,1,"https://brickset.com/sets/6909-1",0,2,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/6909-1.jpg","https://images.brickset.com/sets/images/6909-1.jpg"
3706,"Planetary Prowler",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,250,2,"https://brickset.com/sets/6919-1",4.3,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,33.6,6,NA,"https://images.brickset.com/sets/small/6919-1.jpg","https://images.brickset.com/sets/images/6919-1.jpg"
3738,"Celestial Stinger",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,252,3,"https://brickset.com/sets/6969-1",4.2,7,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,6,NA,"https://images.brickset.com/sets/small/6969-1.jpg","https://images.brickset.com/sets/images/6969-1.jpg"
3745,"Arachnoid Star Base",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,437,4,"https://brickset.com/sets/6977-1",4.6,6,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,48,9.6,NA,"https://images.brickset.com/sets/small/6977-1.jpg","https://images.brickset.com/sets/images/6977-1.jpg"
4136,"Bungee Chopper",1998,"Technic","Technical","Competition","Normal",TRUE,72,NA,"https://brickset.com/sets/8202-1",2.9,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,4.8,NA,"https://images.brickset.com/sets/small/8202-1.jpg","https://images.brickset.com/sets/images/8202-1.jpg"
4137,"Rover Discovery",1998,"Technic","Technical","Microtechnic","Normal",TRUE,37,NA,"https://brickset.com/sets/8203-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,9.6,4.8,NA,"https://images.brickset.com/sets/small/8203-1.jpg","https://images.brickset.com/sets/images/8203-1.jpg"
4138,"Sky Flyer 1",1998,"Technic","Technical","Microtechnic","Normal",TRUE,41,NA,"https://brickset.com/sets/8204-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,9.6,4.8,NA,"https://images.brickset.com/sets/small/8204-1.jpg","https://images.brickset.com/sets/images/8204-1.jpg"
4141,"Custom Cruiser",1998,"Technic","Technical","Microtechnic","Normal",TRUE,53,NA,"https://brickset.com/sets/8208-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA,"https://images.brickset.com/sets/small/8208-1.jpg","https://images.brickset.com/sets/images/8208-1.jpg"
4142,"Future F1",1998,"Technic","Technical","Microtechnic","Normal",TRUE,49,NA,"https://brickset.com/sets/8209-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA,"https://images.brickset.com/sets/small/8209-1.jpg","https://images.brickset.com/sets/images/8209-1.jpg"
4145,"Spy Runner",1998,"Technic","Technical",NA,"Normal",TRUE,98,NA,"https://brickset.com/sets/8213-1",3.3,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,19.2,4.8,NA,"https://images.brickset.com/sets/small/8213-1.jpg","https://images.brickset.com/sets/images/8213-1.jpg"
4148,"The Wasp",1998,"Technic","Technical","Microtechnic","Normal",TRUE,64,NA,"https://brickset.com/sets/8217-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,4.8,NA,"https://images.brickset.com/sets/small/8217-1.jpg","https://images.brickset.com/sets/images/8217-1.jpg"
4149,"Trike Tourer",1998,"Technic","Technical","Microtechnic","Normal",TRUE,70,NA,"https://brickset.com/sets/8218-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/8218-1.jpg","https://images.brickset.com/sets/images/8218-1.jpg"
4150,"Racer",1998,"Technic","Technical",NA,"Normal",TRUE,103,NA,"https://brickset.com/sets/8219-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,19.2,4.8,NA,"https://images.brickset.com/sets/small/8219-1.jpg","https://images.brickset.com/sets/images/8219-1.jpg"
4155,"Mud Masher",1998,"Technic","Technical",NA,"Normal",TRUE,127,NA,"https://brickset.com/sets/8226-1",3.5,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,19.2,6,NA,"https://images.brickset.com/sets/small/8226-1.jpg","https://images.brickset.com/sets/images/8226-1.jpg"
4159,"Blue Thunder vs. The Stinger",1998,"Technic","Technical","Competition","Normal",TRUE,120,1,"https://brickset.com/sets/8233-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,24,4.8,NA,"https://images.brickset.com/sets/small/8233-1.jpg","https://images.brickset.com/sets/images/8233-1.jpg"
4164,"Cyber Slam Spider",1998,"Technic","Technical","Competition","Normal",TRUE,120,1,"https://brickset.com/sets/8239-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/8239-1.jpg","https://images.brickset.com/sets/images/8239-1.jpg"
4169,"Robots Revenge",1998,"Technic","Technical","Competition","Normal",TRUE,222,1,"https://brickset.com/sets/8245-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28.8,4.8,NA,"https://images.brickset.com/sets/small/8245-1.jpg","https://images.brickset.com/sets/images/8245-1.jpg"
4172,"Forklift",1998,"Technic","Technical",NA,"Normal",TRUE,231,1,"https://brickset.com/sets/8248-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28.8,6,NA,"https://images.brickset.com/sets/small/8248-1.jpg","https://images.brickset.com/sets/images/8248-1.jpg"
4178,"Cyber Strikers",1998,"Technic","Technical","Competition","Normal",TRUE,367,2,"https://brickset.com/sets/8257-1",3.7,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/8257-1.jpg","https://images.brickset.com/sets/images/8257-1.jpg"
4179,"Blue Flash Versus The Arachnophob",1998,"Technic","Technical","Competition","Normal",TRUE,366,2,"https://brickset.com/sets/8266-1",0,0,"Box","Retail",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,6,NA,"https://images.brickset.com/sets/small/8266-1.jpg","https://images.brickset.com/sets/images/8266-1.jpg"
4248,"Mag Wheel Master",1998,"Technic","Technical",NA,"Normal",TRUE,315,NA,"https://brickset.com/sets/8417-1",3.9,3,"Box","Retail",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28.8,6,NA,"https://images.brickset.com/sets/small/8417-1.jpg","https://images.brickset.com/sets/images/8417-1.jpg"
4252,"Concept Car",1998,"Technic","Technical",NA,"Normal",TRUE,471,NA,"https://brickset.com/sets/8428-1",4.1,7,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,6,NA,"https://images.brickset.com/sets/small/8428-1.jpg","https://images.brickset.com/sets/images/8428-1.jpg"
4257,"Concept Car",1998,"Technic","Technical",NA,"Normal",TRUE,471,NA,"https://brickset.com/sets/8432-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,NA,"https://images.brickset.com/sets/small/8432-1.jpg","https://images.brickset.com/sets/images/8432-1.jpg"
4285,"Tow Truck",1998,"Technic","Technical",NA,"Normal",TRUE,774,NA,"https://brickset.com/sets/8462-1",4.2,5,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,48,9.6,NA,"https://images.brickset.com/sets/small/8462-1.jpg","https://images.brickset.com/sets/images/8462-1.jpg"
4299,"CyberMaster",1998,"Technic","Technical","Competition","Normal",TRUE,889,1,"https://brickset.com/sets/8482-1",0,1,"Box","Retail",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/8482-1.jpg","https://images.brickset.com/sets/images/8482-1.jpg"
4996,"CyberMaster",1998,"Technic","Technical",NA,"Normal",TRUE,894,1,"https://brickset.com/sets/8483-1",0,0,"Other","Retail - limited",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/8483-1.jpg","https://images.brickset.com/sets/images/8483-1.jpg"
4873,"LEGO Soft Starter Set",1998,"Dacta","Educational",NA,"Normal",TRUE,84,NA,"https://brickset.com/sets/9020-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9020-1.jpg","https://images.brickset.com/sets/images/9020-1.jpg"
4865,"Building Plates",1998,"Dacta","Educational","Duplo","Normal",TRUE,2,NA,"https://brickset.com/sets/9071-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,"https://images.brickset.com/sets/small/9071-1.jpg","https://images.brickset.com/sets/images/9071-1.jpg"
4890,"Farm Animals Set",1998,"Dacta","Educational","Duplo","Normal",TRUE,32,2,"https://brickset.com/sets/9137-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9137-1.jpg","https://images.brickset.com/sets/images/9137-1.jpg"
4891,"Push Train Set",1998,"Dacta","Educational","Duplo","Normal",TRUE,74,2,"https://brickset.com/sets/9139-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9139-1.jpg","https://images.brickset.com/sets/images/9139-1.jpg"
4867,"Doors, Windows and Roof Tiles",1998,"Dacta","Educational",NA,"Normal",TRUE,240,NA,"https://brickset.com/sets/9243-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9243-1.jpg","https://images.brickset.com/sets/images/9243-1.jpg"
4842,"Big Bulk Set",1998,"Dacta","Educational",NA,"Normal",TRUE,576,NA,"https://brickset.com/sets/9251-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9251-1.jpg","https://images.brickset.com/sets/images/9251-1.jpg"
9300,"Roof Tiles",1998,"Dacta","Educational",NA,"Normal",TRUE,250,NA,"https://brickset.com/sets/9265-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9265-1.jpg","https://images.brickset.com/sets/images/9265-1.jpg"
4868,"Wheels and Axles",1998,"Dacta","Educational",NA,"Normal",TRUE,288,NA,"https://brickset.com/sets/9269-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9269-1.jpg","https://images.brickset.com/sets/images/9269-1.jpg"
4689,"Small Building Plates",1998,"Dacta","Educational","System","Normal",TRUE,9,NA,"https://brickset.com/sets/9279-1",0,1,"{Not specified}","{Not specified}",NA,14.99,"2007-10-24T00:00:00Z","2007-12-02T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9279-1.jpg","https://images.brickset.com/sets/images/9279-1.jpg"
4869,"Building Plates Set",1998,"Dacta","Educational",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/9286-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,"https://images.brickset.com/sets/small/9286-1.jpg","https://images.brickset.com/sets/images/9286-1.jpg"
9394,"Road Plates",1998,"Dacta","Educational","Town","Normal",TRUE,10,NA,"https://brickset.com/sets/9370-1",0,0,"Other","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9370-1.jpg","https://images.brickset.com/sets/images/9370-1.jpg"
4730,"Adventurers combined set",1998,"Dacta","Educational","Adventurers","Normal",TRUE,3,NA,"https://brickset.com/sets/9377-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9377-1.jpg","https://images.brickset.com/sets/images/9377-1.jpg"
4899,"Structures Set",1998,"Dacta","Educational","Technic","Normal",TRUE,463,NA,"https://brickset.com/sets/9618-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9618-1.jpg","https://images.brickset.com/sets/images/9618-1.jpg"
4902,"Early Simple Machines II Set",1998,"Dacta","Educational","Duplo","Normal",TRUE,99,2,"https://brickset.com/sets/9654-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9654-1.jpg","https://images.brickset.com/sets/images/9654-1.jpg"
4903,"Fun Time Gears II Set",1998,"Dacta","Educational","Duplo","Normal",TRUE,46,NA,"https://brickset.com/sets/9655-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9655-1.jpg","https://images.brickset.com/sets/images/9655-1.jpg"
4556,"Infrared Transmission Tower",1998,"Mindstorms","Technical","1.0","Normal",TRUE,2,NA,"https://brickset.com/sets/9713-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9713-1.jpg","https://images.brickset.com/sets/images/9713-1.jpg"
4557,"Robotics Invention System",1998,"Mindstorms","Technical","1.0","Normal",TRUE,733,NA,"https://brickset.com/sets/9719-1",0,0,"Box","Retail",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9719-1.jpg","https://images.brickset.com/sets/images/9719-1.jpg"
4909,"Amusement Park Set",1998,"Dacta","Educational",NA,"Normal",TRUE,301,5,"https://brickset.com/sets/9725-1",0,0,"{Not specified}","{Not specified}",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9725-1.jpg","https://images.brickset.com/sets/images/9725-1.jpg"
4558,"Robo Sports",1998,"Mindstorms","Technical","1.0","Normal",TRUE,91,NA,"https://brickset.com/sets/9730-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9730-1.jpg","https://images.brickset.com/sets/images/9730-1.jpg"
4560,"Extreme Creatures",1998,"Mindstorms","Technical","1.0","Normal",TRUE,148,NA,"https://brickset.com/sets/9732-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9732-1.jpg","https://images.brickset.com/sets/images/9732-1.jpg"
4862,"Play Table",1998,"Gear","Miscellaneous","Furniture","Gear",TRUE,NA,NA,"https://brickset.com/sets/9806-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9806-1.jpg","https://images.brickset.com/sets/images/9806-1.jpg"
9298,"Small Chain Links",1998,"Dacta","Educational",NA,"Normal",TRUE,108,NA,"https://brickset.com/sets/9937-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9418,"Action Pack",1998,"Town","Modern day","Product Collection","Collection",TRUE,91,NA,"https://brickset.com/sets/78579-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/78579-1.jpg","https://images.brickset.com/sets/images/78579-1.jpg"
5204,"Competition Racers and Stop Watch",1998,"Technic","Technical","Product collection","Collection",TRUE,NA,NA,"https://brickset.com/sets/880001-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/880001-1.jpg","https://images.brickset.com/sets/images/880001-1.jpg"
5462,"World Cup Starter Set",1998,"Town","Modern day","Product Collection","Collection",TRUE,7,NA,"https://brickset.com/sets/880002-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/880002-1.jpg","https://images.brickset.com/sets/images/880002-1.jpg"
25781,"Crazy Action Contraptions: A LEGO Ideas Book",1998,"Books","Miscellaneous","Klutz","Book",TRUE,60,NA,"https://brickset.com/sets/ISBN9781570541575-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/ISBN1570541574-1.jpg","https://images.brickset.com/sets/images/ISBN1570541574-1.jpg"
32037,"Mania Magazine January - February 1998",1998,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM20JAN1998-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM20JAN1998-1.jpg","https://images.brickset.com/sets/images/MM20JAN1998-1.jpg"
32038,"Mania Magazine March - April 1998",1998,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM21MAR1998-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM21MAR1998-1.jpg","https://images.brickset.com/sets/images/MM21MAR1998-1.jpg"
32039,"Mania Magazine May - June 1998",1998,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM22MAY1998-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM22MAY1998-1.jpg","https://images.brickset.com/sets/images/MM22MAY1998-1.jpg"
32040,"Mania Magazine July - August 1998",1998,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM23JUL1998-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM23JUL1998-1.jpg","https://images.brickset.com/sets/images/MM23JUL1998-1.jpg"
32041,"Mania Magazine September - October 1998",1998,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM24SEP1998-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM24SEP1998-1.jpg","https://images.brickset.com/sets/images/MM24SEP1998-1.jpg"
32042,"Mania Magazine November - December 1998",1998,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM25NOV1998-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM25NOV1998-1.jpg","https://images.brickset.com/sets/images/MM25NOV1998-1.jpg"
