"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
8890,"City Park Cafe",2012,"Friends","Modern day","Heartlake City","Normal",TRUE,222,2,"https://brickset.com/sets/3061-1",3.6,7,"Box","Retail",6,34.99,"2012-01-02T00:00:00Z","2013-12-02T00:00:00Z",29.99,"2011-12-27T00:00:00Z","2013-11-29T00:00:00Z",39.99,"2012-01-02T00:00:00Z","2013-12-03T00:00:00Z",NA,NA,NA,26.2,38.2,5.6,0.57,"https://images.brickset.com/sets/small/3061-1.jpg","https://images.brickset.com/sets/images/3061-1.jpg"
9223,"Heartlake Flying Club",2012,"Friends","Modern day","General","Normal",TRUE,195,1,"https://brickset.com/sets/3063-1",3.1,2,"Box","Retail",6,19.99,"2012-07-23T00:00:00Z","2013-12-16T00:00:00Z",19.99,"2012-07-18T00:00:00Z","2013-11-09T00:00:00Z",24.99,"2012-07-23T00:00:00Z","2013-12-16T00:00:00Z",NA,NA,NA,19.1,35.4,5.9,NA,"https://images.brickset.com/sets/small/3063-1.jpg","https://images.brickset.com/sets/images/3063-1.jpg"
8892,"Olivia's Tree House",2012,"Friends","Modern day","Tree Houses","Normal",TRUE,191,1,"https://brickset.com/sets/3065-1",3.6,4,"Box","Retail",6,19.99,"2012-01-02T00:00:00Z","2013-11-05T00:00:00Z",19.99,"2011-12-27T00:00:00Z","2013-11-20T00:00:00Z",24.99,"2012-01-02T00:00:00Z","2013-10-23T00:00:00Z",NA,NA,NA,19.1,35.4,5.9,0.38,"https://images.brickset.com/sets/small/3065-1.jpg","https://images.brickset.com/sets/images/3065-1.jpg"
8893,"Stephanie's Cool Convertible",2012,"Friends","Modern day","Traffic","Normal",TRUE,130,1,"https://brickset.com/sets/3183-1",3.7,4,"Box","Retail",6,14.99,"2012-01-02T00:00:00Z","2013-11-05T00:00:00Z",14.99,"2011-12-27T00:00:00Z","2013-07-15T00:00:00Z",17.99,"2012-01-02T00:00:00Z","2013-07-02T00:00:00Z",NA,NA,NA,14.1,26.2,4.8,0.21,"https://images.brickset.com/sets/small/3183-1.jpg","https://images.brickset.com/sets/images/3183-1.jpg"
9187,"Adventure Camper",2012,"Friends","Modern day","Great Outdoors","Normal",TRUE,309,2,"https://brickset.com/sets/3184-1",3.7,0,"Box","Retail",6,34.99,"2012-07-23T00:00:00Z","2013-11-05T00:00:00Z",29.99,"2012-07-18T00:00:00Z","2013-11-24T00:00:00Z",39.99,"2012-07-23T00:00:00Z","2013-10-28T00:00:00Z",NA,NA,NA,26.2,38.2,5.6,0.47,"https://images.brickset.com/sets/small/3184-1.jpg","https://images.brickset.com/sets/images/3184-1.jpg"
9188,"Summer Riding Camp",2012,"Friends","Modern day","Horseback Riding","Normal",TRUE,1112,4,"https://brickset.com/sets/3185-1",3.9,1,"Box","Retail",7,99.99,"2012-08-28T00:00:00Z","2014-10-02T00:00:00Z",89.99,"2012-07-18T00:00:00Z","2014-06-25T00:00:00Z",124.99,"2012-08-28T00:00:00Z","2014-10-02T00:00:00Z",NA,NA,NA,37.8,58.2,8.7,NA,"https://images.brickset.com/sets/small/3185-1.jpg","https://images.brickset.com/sets/images/3185-1.jpg"
9189,"Emma's Horse Trailer",2012,"Friends","Modern day","Horseback Riding","Normal",TRUE,218,1,"https://brickset.com/sets/3186-1",3.6,2,"Box","Retail",6,24.99,"2012-08-28T00:00:00Z","2014-06-13T00:00:00Z",19.99,"2012-07-18T00:00:00Z","2014-11-05T00:00:00Z",29.99,"2012-08-28T00:00:00Z","2014-06-13T00:00:00Z",NA,NA,NA,19.1,35.4,7,NA,"https://images.brickset.com/sets/small/3186-1.jpg","https://images.brickset.com/sets/images/3186-1.jpg"
8891,"Butterfly Beauty Shop",2012,"Friends","Modern day","Heartlake City","Normal",TRUE,221,2,"https://brickset.com/sets/3187-1",3.6,1,"Box","Retail",6,24.99,"2012-01-02T00:00:00Z","2012-12-03T00:00:00Z",24.99,"2011-12-27T00:00:00Z","2012-11-21T00:00:00Z",29.99,"2012-01-02T00:00:00Z","2012-12-04T00:00:00Z",NA,NA,NA,26.19,28.19,6.4,0.47,"https://images.brickset.com/sets/small/3187-1.jpg","https://images.brickset.com/sets/images/3187-1.jpg"
8889,"Heartlake Vet",2012,"Friends","Modern day","Heartlake City","Normal",TRUE,343,2,"https://brickset.com/sets/3188-1",3.7,0,"Box","Retail",6,44.99,"2012-01-02T00:00:00Z","2013-11-05T00:00:00Z",39.99,"2011-12-27T00:00:00Z","2013-11-27T00:00:00Z",49.99,"2012-01-02T00:00:00Z","2013-10-28T00:00:00Z",NA,NA,NA,28.2,48,6.1,0.82,"https://images.brickset.com/sets/small/3188-1.jpg","https://images.brickset.com/sets/images/3188-1.jpg"
9190,"Heartlake Stables",2012,"Friends","Modern day","Horseback Riding","Normal",TRUE,401,2,"https://brickset.com/sets/3189-1",3.9,2,"Box","Retail",6,49.99,"2012-07-24T00:00:00Z","2013-11-05T00:00:00Z",49.99,"2012-07-18T00:00:00Z","2013-11-27T00:00:00Z",64.99,"2012-07-24T00:00:00Z","2013-10-25T00:00:00Z",NA,NA,NA,28.2,54,5.9,0.95,"https://images.brickset.com/sets/small/3189-1.jpg","https://images.brickset.com/sets/images/3189-1.jpg"
