"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
5740,"2159",1,"9V Train Track Starter Collection",2006,"Trains","Modern day","9V","Normal",TRUE,24,NA,"https://brickset.com/sets/2159-1",0,1,"Box","LEGO exclusive",8,"https://images.brickset.com/sets/small/2159-1.jpg","https://images.brickset.com/sets/images/2159-1.jpg",29.99,"2007-10-24T00:00:00Z","2008-03-03T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5308,"2598",1,"Large Red Building Plate",2006,"Duplo","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/2598-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2598-1.jpg","https://images.brickset.com/sets/images/2598-1.jpg",14.99,"2007-10-24T00:00:00Z","2010-02-13T00:00:00Z",7.35,"2007-10-24T00:00:00Z","2010-01-01T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5343,"2928",1,"City In-Flight 2006",2006,"City","Modern day","Airport","Normal",TRUE,141,2,"https://brickset.com/sets/2928-1",0,1,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/2928-1.jpg","https://images.brickset.com/sets/images/2928-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,6,NA
29640,"2928",2,"City in-Flight 2016 (ANA version)",2006,"City","Modern day","Airport","Normal",TRUE,134,2,"https://brickset.com/sets/2928-2",0,0,"{Not specified}","Promotional (Airline)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,6,NA
5346,"3191",1,"Anniversary Bucket",2006,"Duplo","Pre-school",NA,"Normal",TRUE,103,NA,"https://brickset.com/sets/3191-1",0,0,"Bucket","Retail - limited",NA,"https://images.brickset.com/sets/small/3191-1.jpg","https://images.brickset.com/sets/images/3191-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6128,"3191",2,"Yellow Half-Tub, Special Edition",2006,"Duplo","Pre-school",NA,"Normal",TRUE,103,NA,"https://brickset.com/sets/3191-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3191-2.jpg","https://images.brickset.com/sets/images/3191-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9691,"3192",1,"Cool Friends Clips & Pad",2006,"Clikits","Girls",NA,"Normal",FALSE,NA,NA,"https://brickset.com/sets/3192-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5439,"3298",1,"Lift and Load Sumsy",2006,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,12,1,"https://brickset.com/sets/3298-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3298-1.jpg","https://images.brickset.com/sets/images/3298-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,0.3
5440,"3299",1,"Scrambler and Dizzy at Bob's Workshop",2006,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,50,3,"https://brickset.com/sets/3299-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3299-1.jpg","https://images.brickset.com/sets/images/3299-1.jpg",19.99,"2008-03-23T00:00:00Z","2008-09-11T00:00:00Z",24.99,"2008-01-07T00:00:00Z","2008-09-11T00:00:00Z",NA,NA,NA,NA,NA,NA,28.8,38.4,9.6,0.82
5076,"3300",1,"Harold the Helicopter",2006,"Duplo","Pre-school","Thomas & Friends","Normal",TRUE,7,1,"https://brickset.com/sets/3300-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/3300-1.jpg","https://images.brickset.com/sets/images/3300-1.jpg",NA,NA,NA,9.99,"2007-10-24T00:00:00Z","2007-11-13T00:00:00Z",NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,0.29
5227,"3301",1,"Cranky-Loading Crane",2006,"Duplo","Pre-school","Thomas & Friends","Normal",TRUE,34,2,"https://brickset.com/sets/3301-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/3301-1.jpg","https://images.brickset.com/sets/images/3301-1.jpg",NA,NA,NA,19.99,"2007-10-24T00:00:00Z","2008-02-14T00:00:00Z",NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,0.72
5119,"3568",1,"Soccer Target Practice",2006,"Sports","Modern day","Football","Normal",TRUE,26,2,"https://brickset.com/sets/3568-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/3568-1.jpg","https://images.brickset.com/sets/images/3568-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,19.2,7.2,NA
5120,"3569",1,"Grand Soccer Stadium",2006,"Sports","Modern day","Football","Normal",TRUE,386,14,"https://brickset.com/sets/3569-1",3.7,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/3569-1.jpg","https://images.brickset.com/sets/images/3569-1.jpg",NA,NA,NA,29.99,"2007-10-24T00:00:00Z","2007-11-06T00:00:00Z",NA,NA,NA,NA,NA,NA,38.4,58.2,7.5,1.75
5398,"3570",1,"Street Soccer",2006,"Sports","Modern day","Football","Normal",TRUE,199,4,"https://brickset.com/sets/3570-1",0,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/3570-1.jpg","https://images.brickset.com/sets/images/3570-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,4.8,0.56
5327,"3825",1,"Krusty Krab",2006,"SpongeBob SquarePants","Licensed",NA,"Normal",TRUE,295,3,"https://brickset.com/sets/3825-1",4.1,13,"Box","Retail",7,"https://images.brickset.com/sets/small/3825-1.jpg","https://images.brickset.com/sets/images/3825-1.jpg",19.99,"2007-10-24T00:00:00Z","2007-11-15T00:00:00Z",19.99,"2007-10-24T00:00:00Z","2008-03-23T00:00:00Z",NA,NA,NA,NA,NA,NA,28.8,28.8,4.8,0.49
