"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL"
2159,"045",1,"Farm",1979,"Duplo","Pre-school",NA,"Normal",TRUE,65,5,"https://brickset.com/sets/045-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/045-1.jpg","https://images.brickset.com/sets/images/045-1.jpg"
3789,"071",1,"Block Box",1979,"Duplo","Pre-school",NA,"Normal",TRUE,24,NA,"https://brickset.com/sets/071-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
194,"121",1,"Roadster",1979,"Fabuland","Junior",NA,"Normal",TRUE,22,1,"https://brickset.com/sets/121-1",0,0,"{Not specified}","{Not specified}",3,"https://images.brickset.com/sets/small/121-1.jpg","https://images.brickset.com/sets/images/121-1.jpg"
229,"128",1,"Taxi Station",1979,"Fabuland","Junior",NA,"Normal",TRUE,33,1,"https://brickset.com/sets/128-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/128-1.jpg","https://images.brickset.com/sets/images/128-1.jpg"
250,"132",1,"Cottage",1979,"Fabuland","Junior",NA,"Normal",TRUE,113,2,"https://brickset.com/sets/132-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/132-1.jpg","https://images.brickset.com/sets/images/132-1.jpg"
251,"134",2,"Service Station",1979,"Fabuland","Junior",NA,"Normal",TRUE,59,2,"https://brickset.com/sets/134-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/134-2.jpg","https://images.brickset.com/sets/images/134-2.jpg"
266,"137",1,"Hospital",1979,"Fabuland","Junior",NA,"Normal",TRUE,106,3,"https://brickset.com/sets/137-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/137-1.jpg","https://images.brickset.com/sets/images/137-1.jpg"
285,"140",1,"Town Hall",1979,"Fabuland","Junior",NA,"Normal",TRUE,134,3,"https://brickset.com/sets/140-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/140-1.jpg","https://images.brickset.com/sets/images/140-1.jpg"
964,"261",1,"Bathroom",1979,"Homemaker","Vintage",NA,"Normal",TRUE,164,1,"https://brickset.com/sets/261-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/261-1.jpg","https://images.brickset.com/sets/images/261-1.jpg"
1030,"268",1,"Family Room",1979,"Homemaker","Vintage",NA,"Normal",TRUE,244,2,"https://brickset.com/sets/268-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/268-1.jpg","https://images.brickset.com/sets/images/268-1.jpg"
1038,"269",1,"Kitchen",1979,"Homemaker","Vintage",NA,"Normal",TRUE,212,1,"https://brickset.com/sets/269-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/269-1.jpg","https://images.brickset.com/sets/images/269-1.jpg"
1273,"305",1,"Two Crater Plates",1979,"Space","Action/Adventure","Classic","Normal",TRUE,2,NA,"https://brickset.com/sets/305-1",4,7,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/305-1.jpg","https://images.brickset.com/sets/images/305-1.jpg"
1284,"306",1,"Two Lunar Landing Plates",1979,"Space","Action/Adventure","Classic","Normal",TRUE,2,NA,"https://brickset.com/sets/306-1",4.2,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/306-1.jpg","https://images.brickset.com/sets/images/306-1.jpg"
1300,"308",1,"Bracelet",1979,"Scala","Girls","Jewellery","Normal",TRUE,38,NA,"https://brickset.com/sets/308-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/308-1.jpg","https://images.brickset.com/sets/images/308-1.jpg"
1309,"309",1,"Bracelet",1979,"Scala","Girls","Jewellery","Normal",TRUE,38,NA,"https://brickset.com/sets/309-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/309-1.jpg","https://images.brickset.com/sets/images/309-1.jpg"
1316,"310",2,"Pendant",1979,"Scala","Girls","Jewellery","Normal",TRUE,29,NA,"https://brickset.com/sets/310-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/310-2.jpg","https://images.brickset.com/sets/images/310-2.jpg"
1328,"311",2,"Pendant",1979,"Scala","Girls","Jewellery","Normal",TRUE,29,NA,"https://brickset.com/sets/311-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/311-2.jpg","https://images.brickset.com/sets/images/311-2.jpg"
1337,"312",2,"Bracelet and Pendant",1979,"Scala","Girls","Jewellery","Normal",TRUE,1,NA,"https://brickset.com/sets/312-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/312-2.jpg","https://images.brickset.com/sets/images/312-2.jpg"
1344,"313",2,"Bracelet and Pendant",1979,"Scala","Girls","Jewellery","Normal",TRUE,137,NA,"https://brickset.com/sets/313-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/313-2.jpg","https://images.brickset.com/sets/images/313-2.jpg"
1406,"324",1,"Ricky Racoon on his Scooter",1979,"Fabuland","Junior",NA,"Normal",TRUE,2,1,"https://brickset.com/sets/324-1",3.1,4,"{Not specified}","{Not specified}",3,"https://images.brickset.com/sets/small/324-1.jpg","https://images.brickset.com/sets/images/324-1.jpg"
1414,"325",2,"Percy Pig with his Barrow",1979,"Fabuland","Junior",NA,"Normal",TRUE,3,1,"https://brickset.com/sets/325-2",0,1,"{Not specified}","{Not specified}",3,"https://images.brickset.com/sets/small/325-2.jpg","https://images.brickset.com/sets/images/325-2.jpg"
1431,"328",1,"Michael Mouse and his New Car",1979,"Fabuland","Junior",NA,"Normal",TRUE,22,1,"https://brickset.com/sets/328-1",0,0,"{Not specified}","{Not specified}",3,"https://images.brickset.com/sets/small/328-1.jpg","https://images.brickset.com/sets/images/328-1.jpg"
1439,"329",2,"Bernard Bear and his Delivery Lorry",1979,"Fabuland","Junior",NA,"Normal",TRUE,27,1,"https://brickset.com/sets/329-2",0,0,"{Not specified}","{Not specified}",3,"https://images.brickset.com/sets/small/329-2.jpg","https://images.brickset.com/sets/images/329-2.jpg"
7332,"338",2,"Blondi the Pig and Taxi Station",1979,"Fabuland","Junior",NA,"Normal",TRUE,37,1,"https://brickset.com/sets/338-2",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/338-2.jpg","https://images.brickset.com/sets/images/338-2.jpg"
1511,"341",2,"Catherine Cat's House and Mortimer Mouse",1979,"Fabuland","Junior",NA,"Normal",TRUE,123,2,"https://brickset.com/sets/341-2",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/341-2.jpg","https://images.brickset.com/sets/images/341-2.jpg"
1537,"344",2,"Service Station with Billy Goat and Mike Monkey",1979,"Fabuland","Junior",NA,"Normal",TRUE,80,2,"https://brickset.com/sets/344-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/344-2.jpg","https://images.brickset.com/sets/images/344-2.jpg"
1567,"347",3,"Hospital - Lucy Lamb and Charlie Cat Visit Dr. Dog",1979,"Fabuland","Junior",NA,"Normal",TRUE,105,3,"https://brickset.com/sets/347-3",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/347-3.jpg","https://images.brickset.com/sets/images/347-3.jpg"
1598,"350",3,"Town Hall",1979,"Fabuland","Junior",NA,"Normal",TRUE,122,3,"https://brickset.com/sets/350-3",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/350-3.jpg","https://images.brickset.com/sets/images/350-3.jpg"
1676,"361",2,"Garage",1979,"Town","Modern day","Classic","Normal",TRUE,79,1,"https://brickset.com/sets/361-2",3.8,13,"Box","Retail",NA,"https://images.brickset.com/sets/small/361-2.jpg","https://images.brickset.com/sets/images/361-2.jpg"
1817,"379",1,"Bus Station",1979,"Town","Modern day","Classic","Normal",TRUE,172,4,"https://brickset.com/sets/379-1",3.9,7,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/379-1.jpg","https://images.brickset.com/sets/images/379-1.jpg"
1835,"381",2,"Police Headquarters",1979,"Town","Modern day","Classic","Normal",TRUE,372,4,"https://brickset.com/sets/381-2",4.1,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/381-2.jpg","https://images.brickset.com/sets/images/381-2.jpg"
1836,"383",2,"Knight's Joust",1979,"Castle","Historical","Classic","Normal",TRUE,210,6,"https://brickset.com/sets/383-2",4.3,10,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/383-2.jpg","https://images.brickset.com/sets/images/383-2.jpg"
2104,"442",1,"Space Shuttle",1979,"Space","Action/Adventure","Classic","Normal",TRUE,39,1,"https://brickset.com/sets/442-1",4,8,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/442-1.jpg","https://images.brickset.com/sets/images/442-1.jpg"
2176,"452",1,"Mobile Ground Tracking Station",1979,"Space","Action/Adventure","Classic","Normal",TRUE,76,1,"https://brickset.com/sets/452-1",4,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/452-1.jpg","https://images.brickset.com/sets/images/452-1.jpg"
2180,"453",1,"Two Crater Plates",1979,"Space","Action/Adventure","Classic","Normal",TRUE,2,NA,"https://brickset.com/sets/453-1",4,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/453-1.jpg","https://images.brickset.com/sets/images/453-1.jpg"
2190,"454",1,"Two Lunar Landing Plates",1979,"Space","Action/Adventure","Classic","Normal",TRUE,2,NA,"https://brickset.com/sets/454-1",3.9,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/454-1.jpg","https://images.brickset.com/sets/images/454-1.jpg"
2387,"497",1,"Galaxy Explorer",1979,"Space","Action/Adventure","Classic","Normal",TRUE,338,4,"https://brickset.com/sets/497-1",4.6,14,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/497-1.jpg","https://images.brickset.com/sets/images/497-1.jpg"
2752,"540",2,"Police Units",1979,"Town","Modern day","Classic","Normal",TRUE,33,1,"https://brickset.com/sets/540-2",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/540-2.jpg","https://images.brickset.com/sets/images/540-2.jpg"
2763,"542",1,"Street Crew",1979,"Town","Modern day","Classic","Normal",TRUE,45,2,"https://brickset.com/sets/542-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/542-1.jpg","https://images.brickset.com/sets/images/542-1.jpg"
2796,"551",1,"Road Plates, Junction",1979,"Town","Modern day","Accessories","Normal",TRUE,2,NA,"https://brickset.com/sets/551-1",3.9,1,"Shrink-wrapped","Retail",NA,"https://images.brickset.com/sets/small/551-1.jpg","https://images.brickset.com/sets/images/551-1.jpg"
2798,"552",1,"Road Plates, Curved",1979,"Town","Modern day","Accessories","Normal",TRUE,2,NA,"https://brickset.com/sets/552-1",4.2,0,"Shrink-wrapped","Retail",NA,"https://images.brickset.com/sets/small/552-1.jpg","https://images.brickset.com/sets/images/552-1.jpg"
2800,"553",1,"Road Plates, Straight",1979,"Town","Modern day","Accessories","Normal",TRUE,2,NA,"https://brickset.com/sets/553-1",0,0,"Shrink-wrapped","Retail",NA,"https://images.brickset.com/sets/small/553-1.jpg","https://images.brickset.com/sets/images/553-1.jpg"
2809,"556",1,"Emergency Van",1979,"Town","Modern day","Classic","Normal",TRUE,70,1,"https://brickset.com/sets/556-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/556-1.jpg","https://images.brickset.com/sets/images/556-1.jpg"
2814,"558",1,"Road Crane",1979,"Town","Modern day","Classic","Normal",TRUE,55,1,"https://brickset.com/sets/558-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/558-1.jpg","https://images.brickset.com/sets/images/558-1.jpg"
2821,"560",1,"Town House",1979,"Town","Modern day","Classic","Normal",TRUE,221,2,"https://brickset.com/sets/560-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/560-1.jpg","https://images.brickset.com/sets/images/560-1.jpg"
2920,"588",1,"Police Headquarters",1979,"Town","Modern day","Classic","Normal",TRUE,372,4,"https://brickset.com/sets/588-1",4.2,5,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/588-1.jpg","https://images.brickset.com/sets/images/588-1.jpg"
6031,"607",1,"Mini Loader",1979,"Town","Modern day","Classic","Normal",TRUE,23,1,"https://brickset.com/sets/607-1",2.9,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/607-1.jpg","https://images.brickset.com/sets/images/607-1.jpg"
3042,"608",2,"Taxi",1979,"Town","Modern day","Classic","Normal",TRUE,25,1,"https://brickset.com/sets/608-2",3,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/608-2.jpg","https://images.brickset.com/sets/images/608-2.jpg"
3303,"645",1,"Police Helicopter",1979,"Town","Modern day","Classic","Normal",TRUE,57,1,"https://brickset.com/sets/645-1",3.5,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/645-1.jpg","https://images.brickset.com/sets/images/645-1.jpg"
3314,"646",1,"Auto Service",1979,"Town","Modern day","Classic","Normal",TRUE,43,1,"https://brickset.com/sets/646-1",3.4,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/646-1.jpg","https://images.brickset.com/sets/images/646-1.jpg"
3591,"675",1,"Snack Bar",1979,"Town","Modern day","Classic","Normal",TRUE,64,2,"https://brickset.com/sets/675-1",4,11,"Box","Retail",NA,"https://images.brickset.com/sets/small/675-1.jpg","https://images.brickset.com/sets/images/675-1.jpg"
3601,"677",1,"Knight's Procession",1979,"Castle","Historical","Classic","Normal",TRUE,48,6,"https://brickset.com/sets/677-1",4.2,11,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/677-1.jpg","https://images.brickset.com/sets/images/677-1.jpg"
4361,"856",1,"Bulldozer",1979,"Technic","Technical",NA,"Normal",TRUE,372,NA,"https://brickset.com/sets/856-1",4.3,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/856-1.jpg","https://images.brickset.com/sets/images/856-1.jpg"
4372,"857",1,"Motorbike with Sidecar",1979,"Technic","Technical",NA,"Normal",TRUE,409,NA,"https://brickset.com/sets/857-1",3.8,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/857-1.jpg","https://images.brickset.com/sets/images/857-1.jpg"
4441,"874",1,"Yellow Beams with Connector Pegs",1979,"Technic","Technical","Supplementary","Normal",TRUE,38,NA,"https://brickset.com/sets/874-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/874-1.jpg","https://images.brickset.com/sets/images/874-1.jpg"
4442,"875",1,"Red Beams with Connector Pegs",1979,"Technic","Technical","Supplementary","Normal",TRUE,38,NA,"https://brickset.com/sets/875-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/875-1.jpg","https://images.brickset.com/sets/images/875-1.jpg"
4443,"876",1,"Blue Beams with Connector Pegs",1979,"Technic","Technical","Supplementary","Normal",TRUE,38,NA,"https://brickset.com/sets/876-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/876-1.jpg","https://images.brickset.com/sets/images/876-1.jpg"
4444,"877",1,"Steering Gear Parts",1979,"Technic","Technical","Supplementary","Normal",TRUE,24,NA,"https://brickset.com/sets/877-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/877-1.jpg","https://images.brickset.com/sets/images/877-1.jpg"
4453,"878",1,"Piston Parts",1979,"Technic","Technical","Supplementary","Normal",TRUE,52,NA,"https://brickset.com/sets/878-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/878-1.jpg","https://images.brickset.com/sets/images/878-1.jpg"
4457,"879",1,"Gear Wheels with Chain Links",1979,"Technic","Technical","Supplementary","Normal",TRUE,87,NA,"https://brickset.com/sets/879-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/879-1.jpg","https://images.brickset.com/sets/images/879-1.jpg"
4460,"880",1,"12 Volt Motor",1979,"Technic","Technical","Supplementary","Normal",TRUE,22,NA,"https://brickset.com/sets/880-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/880-1.jpg","https://images.brickset.com/sets/images/880-1.jpg"
4492,"885",1,"Space Scooter",1979,"Space","Action/Adventure","Classic","Normal",TRUE,20,1,"https://brickset.com/sets/885-1",3.7,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/885-1.jpg","https://images.brickset.com/sets/images/885-1.jpg"
4505,"886",1,"Space Buggy",1979,"Space","Action/Adventure","Classic","Normal",TRUE,20,1,"https://brickset.com/sets/886-1",3.7,8,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/886-1.jpg","https://images.brickset.com/sets/images/886-1.jpg"
4514,"889",1,"Radar Truck",1979,"Space","Action/Adventure","Classic","Normal",TRUE,29,1,"https://brickset.com/sets/889-1",3.6,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/889-1.jpg","https://images.brickset.com/sets/images/889-1.jpg"
4518,"891",1,"Two seater space scooter",1979,"Space","Action/Adventure","Classic","Normal",TRUE,39,1,"https://brickset.com/sets/891-1",3.7,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/891-1.jpg","https://images.brickset.com/sets/images/891-1.jpg"
4519,"894",1,"Mobile Signals Centre",1979,"Space","Action/Adventure","Classic","Normal",TRUE,76,1,"https://brickset.com/sets/894-1",4.4,7,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/894-1.jpg","https://images.brickset.com/sets/images/894-1.jpg"
4521,"897",1,"Mobile rocket launcher",1979,"Space","Action/Adventure","Classic","Normal",TRUE,76,2,"https://brickset.com/sets/897-1",4,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/897-1.jpg","https://images.brickset.com/sets/images/897-1.jpg"
4527,"918",1,"One man space ship",1979,"Space","Action/Adventure","Classic","Normal",TRUE,86,1,"https://brickset.com/sets/918-1",4.3,12,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/918-1.jpg","https://images.brickset.com/sets/images/918-1.jpg"
4528,"920",2,"Rocket Launch Pad",1979,"Space","Action/Adventure","Classic","Normal",TRUE,186,3,"https://brickset.com/sets/920-2",4.3,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/920-2.jpg","https://images.brickset.com/sets/images/920-2.jpg"
4529,"924",1,"Space Transporter",1979,"Space","Action/Adventure","Classic","Normal",TRUE,170,2,"https://brickset.com/sets/924-1",4.6,6,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/924-1.jpg","https://images.brickset.com/sets/images/924-1.jpg"
4530,"926",1,"Command Centre",1979,"Space","Action/Adventure","Classic","Normal",TRUE,173,4,"https://brickset.com/sets/926-1",4.5,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/926-1.jpg","https://images.brickset.com/sets/images/926-1.jpg"
4532,"928",1,"Space cruiser and moonbase",1979,"Space","Action/Adventure","Classic","Normal",TRUE,338,4,"https://brickset.com/sets/928-1",4.7,37,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/928-1.jpg","https://images.brickset.com/sets/images/928-1.jpg"
4546,"950",1,"Forklift",1979,"Technic","Technical",NA,"Normal",TRUE,208,NA,"https://brickset.com/sets/950-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/950-1.jpg","https://images.brickset.com/sets/images/950-1.jpg"
4547,"951",1,"Bulldozer",1979,"Technic","Technical",NA,"Normal",TRUE,372,NA,"https://brickset.com/sets/951-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/951-1.jpg","https://images.brickset.com/sets/images/951-1.jpg"
4550,"955",1,"Mobile Crane",1979,"Technic","Technical",NA,"Normal",TRUE,512,NA,"https://brickset.com/sets/955-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/955-1.jpg","https://images.brickset.com/sets/images/955-1.jpg"
7858,"1072",1,"Supplementary LEGO Set",1979,"Dacta","Educational",NA,"Normal",TRUE,304,NA,"https://brickset.com/sets/1072-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1072-1.jpg","https://images.brickset.com/sets/images/1072-1.jpg"
7866,"1083",2,"50 x 50 LEGO Gray Baseplate",1979,"Dacta","Educational",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/1083-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1083-2.jpg","https://images.brickset.com/sets/images/1083-2.jpg"
7871,"1091",1,"Lego Educational Storage Cloth",1979,"Dacta","Educational",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/1091-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1091-1.jpg","https://images.brickset.com/sets/images/1091-1.jpg"
26898,"1236",3,"12V Technic Motor",1979,"Service Packs","Miscellaneous","Technic","Normal",TRUE,1,NA,"https://brickset.com/sets/1236-3",0,0,"{Not specified}","{Not specified}",NA,NA,NA
22925,"7170",1,"Educational Refill Pack",1979,"Samsonite","Vintage","Educational","Normal",TRUE,1112,NA,"https://brickset.com/sets/7170-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA
