"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","height","width","depth"
621,"1841",1,"{Aeroplane}",1999,"Classic","Basic",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/1841-1",0,3,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1841-1.jpg","https://images.brickset.com/sets/images/1841-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
702,"1995",1,"{Racer}",1999,"Classic","Basic",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/1995-1",0,3,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1995-1.jpg","https://images.brickset.com/sets/images/1995-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
723,"2025",1,"{Boat}",1999,"Classic","Basic",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/2025-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/2025-1.jpg","https://images.brickset.com/sets/images/2025-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
727,"2030",1,"Squirting Frog",1999,"Primo","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/2030-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"2031",1,"Tiny Turtle",1999,"Primo","Pre-school",NA,"Normal",TRUE,1,1,"https://brickset.com/sets/2031-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2031-1.jpg","https://images.brickset.com/sets/images/2031-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
730,"2032",1,"{Helicopter}",1999,"Classic","Basic",NA,"Normal",TRUE,18,NA,"https://brickset.com/sets/2032-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/2032-1.jpg","https://images.brickset.com/sets/images/2032-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
737,"2039",1,"Paddleboat",1999,"Primo","Pre-school",NA,"Normal",TRUE,1,1,"https://brickset.com/sets/2039-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,"2044",1,"Waterlily Princess and Friend",1999,"Primo","Pre-school",NA,"Normal",TRUE,2,1,"https://brickset.com/sets/2044-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,"2045",1,"{Car}",1999,"Classic","Basic",NA,"Normal",TRUE,17,NA,"https://brickset.com/sets/2045-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/2045-1.jpg","https://images.brickset.com/sets/images/2045-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
741,"2046",1,"Fishing Fun",1999,"Primo","Pre-school",NA,"Normal",TRUE,5,NA,"https://brickset.com/sets/2046-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,"2047",1,"{Aeroplane}",1999,"Classic","Basic",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/2047-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/2047-1.jpg","https://images.brickset.com/sets/images/2047-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
30273,"2048",1,"Water Friends",1999,"Primo","Pre-school",NA,"Normal",TRUE,6,2,"https://brickset.com/sets/2048-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,"2069",1,"{Boat}",1999,"Classic","Basic",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/2069-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/2069-1.jpg","https://images.brickset.com/sets/images/2069-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
756,"2071",1,"My First Plane",1999,"Primo","Pre-school",NA,"Normal",TRUE,1,1,"https://brickset.com/sets/2071-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,"2075",1,"{Aeroplane}",1999,"Classic","Basic",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/2075-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/2075-1.jpg","https://images.brickset.com/sets/images/2075-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"2076",1,"Cubby House",1999,"Primo","Pre-school",NA,"Normal",TRUE,4,1,"https://brickset.com/sets/2076-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,"2101",1,"Circus Catapult",1999,"Primo","Pre-school",NA,"Normal",TRUE,6,1,"https://brickset.com/sets/2101-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2101-1.jpg","https://images.brickset.com/sets/images/2101-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
779,"2103",1,"Busy Builder Starter Set",1999,"Primo","Pre-school",NA,"Normal",TRUE,7,NA,"https://brickset.com/sets/2103-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2103-1.jpg","https://images.brickset.com/sets/images/2103-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"2104",1,"Wilma Whale",1999,"Primo","Pre-school",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/2104-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2104-1.jpg","https://images.brickset.com/sets/images/2104-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
781,"2106",1,"Scoop 'n' Squirt Fun Pack",1999,"Primo","Pre-school",NA,"Normal",TRUE,7,2,"https://brickset.com/sets/2106-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2106-1.jpg","https://images.brickset.com/sets/images/2106-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
782,"2107",1,"Turtle Wagon",1999,"Primo","Pre-school",NA,"Normal",TRUE,29,1,"https://brickset.com/sets/2107-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2107-1.jpg","https://images.brickset.com/sets/images/2107-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
783,"2108",1,"Perky Paddler",1999,"Primo","Pre-school",NA,"Normal",TRUE,3,1,"https://brickset.com/sets/2108-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2108-1.jpg","https://images.brickset.com/sets/images/2108-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
6641,"2109",1,"{unknown}",1999,"Primo","Pre-school",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/2109-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2109-1.jpg","https://images.brickset.com/sets/images/2109-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
30274,"2117",1,"Peek-A-Boo Playmat",1999,"Primo","Pre-school",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/2117-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,"2190",1,"Storage Frog",1999,"Primo","Pre-school",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/2190-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2190-1.jpg","https://images.brickset.com/sets/images/2190-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
835,"2229",1,"Basic Building Set, 3+",1999,"Basic","Basic",NA,"Normal",TRUE,201,NA,"https://brickset.com/sets/2229-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2229-1.jpg","https://images.brickset.com/sets/images/2229-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
30275,"2253",1,"Big Tubular Playtime",1999,"Duplo","Pre-school",NA,"Normal",TRUE,88,2,"https://brickset.com/sets/2253-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,"2280",1,"Brick Runner",1999,"Duplo","Pre-school",NA,"Normal",TRUE,30,NA,"https://brickset.com/sets/2280-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,"2281",1,"Maxi Brick Runner",1999,"Duplo","Pre-school",NA,"Normal",TRUE,47,2,"https://brickset.com/sets/2281-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6033,"2284",1,"Clown Go Round",1999,"Duplo","Pre-school",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/2284-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2284-1.jpg","https://images.brickset.com/sets/images/2284-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
851,"2294",1,"Ladybug",1999,"Duplo","Pre-school",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2294-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26216,"2299",1,"Pingo",1999,"Duplo","Pre-school",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/2299-1",0,0,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/2299-1.jpg","https://images.brickset.com/sets/images/2299-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
8205,"2300",1,"Small Bucket, Green",1999,"Duplo","Pre-school",NA,"Normal",TRUE,48,NA,"https://brickset.com/sets/2300-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6654,"2466",1,"Medium Bucket, Yellow",1999,"Duplo","Pre-school",NA,"Normal",FALSE,NA,NA,"https://brickset.com/sets/2466-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2466-1.jpg","https://images.brickset.com/sets/images/2466-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
920,"2467",1,"DUPLO Bucket",1999,"Duplo","Pre-school",NA,"Normal",TRUE,86,1,"https://brickset.com/sets/2467-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30276,"2588",1,"Safari Hippo",1999,"Duplo","Pre-school",NA,"Normal",TRUE,80,NA,"https://brickset.com/sets/2588-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,"2588",2,"Safari Building Set",1999,"Duplo","Pre-school",NA,"Normal",TRUE,78,NA,"https://brickset.com/sets/2588-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,"2719",1,"Heli-Monster",1999,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2719-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2719-1.jpg","https://images.brickset.com/sets/images/2719-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,"2728",1,"The Chopper",1999,"Basic","Basic",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/2728-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2728-1.jpg","https://images.brickset.com/sets/images/2728-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,"2729",1,"Quattro Leg",1999,"Basic","Basic",NA,"Normal",TRUE,17,NA,"https://brickset.com/sets/2729-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2729-1.jpg","https://images.brickset.com/sets/images/2729-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,"2742",1,"Loudspeaker",1999,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2742-1",0,1,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2742-1.jpg","https://images.brickset.com/sets/images/2742-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,"2743",1,"Pendulum Nose",1999,"Basic","Basic",NA,"Normal",TRUE,21,NA,"https://brickset.com/sets/2743-1",0,1,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2743-1.jpg","https://images.brickset.com/sets/images/2743-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,"2744",1,"Propeller Man",1999,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/2744-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2744-1.jpg","https://images.brickset.com/sets/images/2744-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,"2757",1,"Bad Monkey",1999,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2757-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2757-1.jpg","https://images.brickset.com/sets/images/2757-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,"2759",1,"Rotor-Head",1999,"Basic","Basic",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/2759-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2759-1.jpg","https://images.brickset.com/sets/images/2759-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,"2769",1,"In-flight Jungle Express",1999,"Town","Modern day","Special","Normal",TRUE,97,2,"https://brickset.com/sets/2769-1",0,1,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/2769-1.jpg","https://images.brickset.com/sets/images/2769-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,"2774",1,"Red Tiger",1999,"Town","Modern day","Special","Normal",TRUE,141,3,"https://brickset.com/sets/2774-1",0,3,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/2774-1.jpg","https://images.brickset.com/sets/images/2774-1.jpg",NA,NA,NA,NA,NA,NA,14.4,19.2,4.8
5003,"2803",1,"Dinosaur Babies",1999,"Duplo","Pre-school",NA,"Normal",TRUE,17,2,"https://brickset.com/sets/2803-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2803-1.jpg","https://images.brickset.com/sets/images/2803-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,"2807",1,"Big Wheeler",1999,"Duplo","Pre-school",NA,"Normal",TRUE,5,1,"https://brickset.com/sets/2807-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,"2808",1,"My Own Building Site",1999,"Duplo","Pre-school",NA,"Normal",TRUE,11,1,"https://brickset.com/sets/2808-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,"2811",1,"Fire and Police Station",1999,"Duplo","Pre-school",NA,"Normal",TRUE,45,4,"https://brickset.com/sets/2811-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,"2814",1,"Building Team",1999,"Duplo","Pre-school",NA,"Normal",TRUE,38,3,"https://brickset.com/sets/2814-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2814-1.jpg","https://images.brickset.com/sets/images/2814-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
680,"2819",1,"Brick Mixer",1999,"Duplo","Pre-school",NA,"Normal",TRUE,68,1,"https://brickset.com/sets/2819-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2819-1.jpg","https://images.brickset.com/sets/images/2819-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
679,"2821",1,"Dinosaurs Fun Forest",1999,"Duplo","Pre-school",NA,"Normal",TRUE,33,4,"https://brickset.com/sets/2821-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,"2828",1,"Supper Time",1999,"Duplo","Pre-school","Little Forest Friends","Normal",TRUE,4,2,"https://brickset.com/sets/2828-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2828-1.jpg","https://images.brickset.com/sets/images/2828-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,"2829",1,"Nap Time",1999,"Duplo","Pre-school","Little Forest Friends","Normal",TRUE,4,2,"https://brickset.com/sets/2829-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,"2830",1,"The Strawberries",1999,"Duplo","Pre-school","Little Forest Friends","Normal",TRUE,12,2,"https://brickset.com/sets/2830-1",0,0,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/2830-1.jpg","https://images.brickset.com/sets/images/2830-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,"2831",1,"The Toadstools",1999,"Duplo","Pre-school","Little Forest Friends","Normal",TRUE,13,2,"https://brickset.com/sets/2831-1",0,1,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/2831-1.jpg","https://images.brickset.com/sets/images/2831-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,"2832",1,"The Bluebells",1999,"Duplo","Pre-school","Little Forest Friends","Normal",TRUE,10,2,"https://brickset.com/sets/2832-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2832-1.jpg","https://images.brickset.com/sets/images/2832-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,"2833",1,"Lila, the Big Bluebell",1999,"Duplo","Pre-school","Little Forest Friends","Normal",TRUE,32,2,"https://brickset.com/sets/2833-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,"2834",1,"The Meadowsweet's' Home",1999,"Duplo","Pre-school","Little Forest Friends","Normal",TRUE,41,4,"https://brickset.com/sets/2834-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,"2858",1,"Girl with Two Cats",1999,"Belville","Girls",NA,"Normal",TRUE,5,1,"https://brickset.com/sets/2858-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2858-1.jpg","https://images.brickset.com/sets/images/2858-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
5061,"2893",1,"Boy with ghost",1999,"Duplo","Pre-school",NA,"Normal",TRUE,2,1,"https://brickset.com/sets/2893-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2893-1.jpg","https://images.brickset.com/sets/images/2893-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,"2981",1,"Pooh and his Honeypot",1999,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,7,1,"https://brickset.com/sets/2981-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2981-1.jpg","https://images.brickset.com/sets/images/2981-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,"2982",1,"Pooh's Birthday",1999,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,7,2,"https://brickset.com/sets/2982-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2982-1.jpg","https://images.brickset.com/sets/images/2982-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,"2983",1,"Pooh and Tigger Play Hide and Seek",1999,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,12,2,"https://brickset.com/sets/2983-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2983-1.jpg","https://images.brickset.com/sets/images/2983-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,"2984",1,"Pooh and Piglet go Honey-Hunting",1999,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,20,2,"https://brickset.com/sets/2984-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2984-1.jpg","https://images.brickset.com/sets/images/2984-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,"2985",1,"Tigger's Slippery Slide",1999,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,17,2,"https://brickset.com/sets/2985-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2985-1.jpg","https://images.brickset.com/sets/images/2985-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,"2987",1,"Welcome to the Hundred Acre Wood",1999,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,32,4,"https://brickset.com/sets/2987-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2987-1.jpg","https://images.brickset.com/sets/images/2987-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,"2988",1,"A Surprise for Eeyore",1999,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,28,3,"https://brickset.com/sets/2988-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2988-1.jpg","https://images.brickset.com/sets/images/2988-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,"3000",1,"Tribuggy",1999,"Technic","Technical",NA,"Normal",TRUE,24,NA,"https://brickset.com/sets/3000-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3000-1.jpg","https://images.brickset.com/sets/images/3000-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,"3001",1,"Propeller Car",1999,"Technic","Technical",NA,"Normal",TRUE,29,NA,"https://brickset.com/sets/3001-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3001-1.jpg","https://images.brickset.com/sets/images/3001-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,"3003",1,"Bike",1999,"Technic","Technical",NA,"Normal",TRUE,28,NA,"https://brickset.com/sets/3003-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3003-1.jpg","https://images.brickset.com/sets/images/3003-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,"3005",1,"Piston Car",1999,"Technic","Technical",NA,"Normal",TRUE,26,NA,"https://brickset.com/sets/3005-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3005-1.jpg","https://images.brickset.com/sets/images/3005-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,"3024",1,"Building Table",1999,"Duplo","Pre-school",NA,"Normal",TRUE,21,NA,"https://brickset.com/sets/3024-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3024-1.jpg","https://images.brickset.com/sets/images/3024-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,"3032",1,"Special Value Bucket",1999,"Basic","Basic",NA,"Normal",TRUE,600,NA,"https://brickset.com/sets/3032-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3032-1.jpg","https://images.brickset.com/sets/images/3032-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,"3036",1,"Large Bucket",1999,"Duplo","Pre-school",NA,"Normal",TRUE,70,1,"https://brickset.com/sets/3036-1",0,1,"Bucket","Retail",NA,"https://images.brickset.com/sets/small/3036-1.jpg","https://images.brickset.com/sets/images/3036-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,"3039",1,"Adventurers Plane",1999,"Adventurers","Historical","Desert","Normal",TRUE,23,1,"https://brickset.com/sets/3039-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/3039-1.jpg","https://images.brickset.com/sets/images/3039-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,"3041",1,"Basic Building Set, 5+",1999,"Basic","Basic",NA,"Normal",TRUE,464,NA,"https://brickset.com/sets/3041-1",0,1,"Bucket","Retail",5,"https://images.brickset.com/sets/small/3041-1.jpg","https://images.brickset.com/sets/images/3041-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,"3050",1,"Shanghai Surprise",1999,"Castle","Historical","Ninja","Normal",TRUE,104,3,"https://brickset.com/sets/3050-1",4,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/3050-1.jpg","https://images.brickset.com/sets/images/3050-1.jpg",NA,NA,NA,NA,NA,NA,14.4,19.2,4.8
1275,"3051",1,"Blaze Attack",1999,"Castle","Historical","Ninja","Normal",TRUE,145,2,"https://brickset.com/sets/3051-1",0,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/3051-1.jpg","https://images.brickset.com/sets/images/3051-1.jpg",NA,NA,NA,NA,NA,NA,14.4,24,6
1276,"3052",1,"Ninja Fire Fortress",1999,"Castle","Historical","Ninja","Normal",TRUE,169,3,"https://brickset.com/sets/3052-1",3.8,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/3052-1.jpg","https://images.brickset.com/sets/images/3052-1.jpg",NA,NA,NA,NA,NA,NA,24,28.8,6
1277,"3053",1,"Emperor's Stronghold",1999,"Castle","Historical","Ninja","Normal",TRUE,331,4,"https://brickset.com/sets/3053-1",4.2,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/3053-1.jpg","https://images.brickset.com/sets/images/3053-1.jpg",NA,NA,NA,NA,NA,NA,28.8,33.6,7.2
1285,"3066",1,"Cosmo Glider",1999,"Town","Modern day","Space Port","Normal",TRUE,19,1,"https://brickset.com/sets/3066-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3066-1.jpg","https://images.brickset.com/sets/images/3066-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,"3067",1,"Test Shuttle X",1999,"Town","Modern day","Space Port","Normal",TRUE,21,1,"https://brickset.com/sets/3067-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3067-1.jpg","https://images.brickset.com/sets/images/3067-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,"3068",1,"Radar Buggy",1999,"Town","Modern day","Space Port","Normal",TRUE,25,1,"https://brickset.com/sets/3068-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3068-1.jpg","https://images.brickset.com/sets/images/3068-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,"3069",1,"Cosmic Wing",1999,"Town","Modern day","Space Port","Normal",TRUE,23,1,"https://brickset.com/sets/3069-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3069-1.jpg","https://images.brickset.com/sets/images/3069-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,"3070",1,"Mosquito",1999,"Space","Action/Adventure","Insectoids","Normal",TRUE,20,1,"https://brickset.com/sets/3070-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3070-1.jpg","https://images.brickset.com/sets/images/3070-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,"3071",1,"Light Flyer",1999,"Space","Action/Adventure","Insectoids","Normal",TRUE,19,1,"https://brickset.com/sets/3071-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3071-1.jpg","https://images.brickset.com/sets/images/3071-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,"3072",1,"Megatax",1999,"Space","Action/Adventure","Insectoids","Normal",TRUE,23,1,"https://brickset.com/sets/3072-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3072-1.jpg","https://images.brickset.com/sets/images/3072-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA
