"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","height","width","depth","weight"
3488,"6631",1,"Steam Shovel",1985,"Town","Modern day","Construction","Normal",TRUE,47,1,"https://brickset.com/sets/6631-1",3.8,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6631-1.jpg","https://images.brickset.com/sets/images/6631-1.jpg",NA,NA,NA,NA
3489,"6632",1,"Tactical Patrol Truck",1985,"Town","Modern day","Police","Normal",TRUE,44,1,"https://brickset.com/sets/6632-1",3.8,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6632-1.jpg","https://images.brickset.com/sets/images/6632-1.jpg",NA,NA,NA,NA
3490,"6633",1,"Family Car",1985,"Town","Modern day","Vehicles","Normal",TRUE,40,1,"https://brickset.com/sets/6633-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/6633-1.jpg","https://images.brickset.com/sets/images/6633-1.jpg",NA,NA,NA,NA
3510,"6656",1,"Tow Truck",1985,"Town","Modern day","Maintenance","Normal",TRUE,53,1,"https://brickset.com/sets/6656-1",3.8,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6656-1.jpg","https://images.brickset.com/sets/images/6656-1.jpg",NA,NA,NA,NA
3511,"6657",1,"Fire Patrol Copter",1985,"Town","Modern day","Fire","Normal",TRUE,66,1,"https://brickset.com/sets/6657-1",3.6,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/6657-1.jpg","https://images.brickset.com/sets/images/6657-1.jpg",NA,NA,NA,NA
3537,"6682",1,"Cement Mixer",1985,"Town","Modern day","Construction","Normal",TRUE,90,1,"https://brickset.com/sets/6682-1",4.1,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/6682-1.jpg","https://images.brickset.com/sets/images/6682-1.jpg",NA,NA,NA,NA
3543,"6688",1,"Ambulance",1985,"Town","Modern day","Medical","Normal",TRUE,72,2,"https://brickset.com/sets/6688-1",3.7,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6688-1.jpg","https://images.brickset.com/sets/images/6688-1.jpg",9.5,19.2,3.8,NA
3544,"6689",1,"Post-Station",1985,"Town","Modern day","Postal","Normal",TRUE,53,2,"https://brickset.com/sets/6689-1",3.6,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6689-1.jpg","https://images.brickset.com/sets/images/6689-1.jpg",NA,NA,NA,NA
3552,"6697",1,"Rescue-I Helicopter",1985,"Town","Modern day","Emergency","Normal",TRUE,82,2,"https://brickset.com/sets/6697-1",4.1,5,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/6697-1.jpg","https://images.brickset.com/sets/images/6697-1.jpg",NA,NA,NA,NA
3620,"6805",1,"Astro Dasher",1985,"Space","Action/Adventure","Classic","Normal",TRUE,31,1,"https://brickset.com/sets/6805-1",3.7,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6805-1.jpg","https://images.brickset.com/sets/images/6805-1.jpg",NA,NA,NA,NA
3621,"6806",1,"Surface Hopper",1985,"Space","Action/Adventure","Classic","Normal",TRUE,23,1,"https://brickset.com/sets/6806-1",4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6806-1.jpg","https://images.brickset.com/sets/images/6806-1.jpg",NA,NA,NA,NA
3622,"6807",1,"Space Sledge with Astronaut and Robot",1985,"Space","Action/Adventure","Classic","Normal",TRUE,24,2,"https://brickset.com/sets/6807-1",3.2,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/6807-1.jpg","https://images.brickset.com/sets/images/6807-1.jpg",NA,NA,NA,NA
3639,"6825",1,"Cosmic Comet",1985,"Space","Action/Adventure","Classic","Normal",TRUE,40,1,"https://brickset.com/sets/6825-1",3.9,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6825-1.jpg","https://images.brickset.com/sets/images/6825-1.jpg",NA,NA,NA,NA
3640,"6826",1,"Crater Crawler",1985,"Space","Action/Adventure","Classic","Normal",TRUE,32,1,"https://brickset.com/sets/6826-1",4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6826-1.jpg","https://images.brickset.com/sets/images/6826-1.jpg",NA,NA,NA,NA
3657,"6847",1,"Space Dozer",1985,"Space","Action/Adventure","Classic","Normal",TRUE,49,1,"https://brickset.com/sets/6847-1",4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6847-1.jpg","https://images.brickset.com/sets/images/6847-1.jpg",NA,NA,NA,NA
3658,"6848",2,"Inter-Planetary Shuttle",1985,"Space","Action/Adventure","Classic","Normal",TRUE,62,1,"https://brickset.com/sets/6848-2",3.1,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/6848-2.jpg","https://images.brickset.com/sets/images/6848-2.jpg",NA,NA,NA,NA
3671,"6872",1,"Xenon X-Craft",1985,"Space","Action/Adventure","Classic","Normal",TRUE,74,2,"https://brickset.com/sets/6872-1",4.2,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/6872-1.jpg","https://images.brickset.com/sets/images/6872-1.jpg",NA,NA,NA,NA
3680,"6882",1,"Walking Astro Grappler",1985,"Space","Action/Adventure","Classic","Normal",TRUE,92,1,"https://brickset.com/sets/6882-1",3.8,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6882-1.jpg","https://images.brickset.com/sets/images/6882-1.jpg",NA,NA,NA,NA
3688,"6891",1,"Gamma V Laser Craft",1985,"Space","Action/Adventure","Classic","Normal",TRUE,144,2,"https://brickset.com/sets/6891-1",4.4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6891-1.jpg","https://images.brickset.com/sets/images/6891-1.jpg",NA,NA,NA,NA
3715,"6931",1,"FX Star Patroller",1985,"Space","Action/Adventure","Classic","Normal",TRUE,239,2,"https://brickset.com/sets/6931-1",4.4,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6931-1.jpg","https://images.brickset.com/sets/images/6931-1.jpg",NA,NA,NA,NA
3727,"6952",1,"Solar Power Transporter",1985,"Space","Action/Adventure","Classic","Normal",TRUE,317,5,"https://brickset.com/sets/6952-1",4.3,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6952-1.jpg","https://images.brickset.com/sets/images/6952-1.jpg",NA,NA,NA,NA
3994,"7715",1,"Push-Along Passenger Steam Train",1985,"Trains","Modern day","4.5/12V","Normal",TRUE,449,5,"https://brickset.com/sets/7715-1",4.5,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/7715-1.jpg","https://images.brickset.com/sets/images/7715-1.jpg",NA,NA,NA,NA
3996,"7722",1,"Steam Cargo Train Set",1985,"Trains","Modern day","4.5/12V","Normal",TRUE,495,3,"https://brickset.com/sets/7722-1",4.4,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/7722-1.jpg","https://images.brickset.com/sets/images/7722-1.jpg",NA,NA,NA,NA
4000,"7735",1,"Freight Train Set",1985,"Trains","Modern day","4.5/12V","Normal",TRUE,509,2,"https://brickset.com/sets/7735-1",4.4,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/7735-1.jpg","https://images.brickset.com/sets/images/7735-1.jpg",NA,NA,NA,NA
4002,"7745",1,"High-Speed City Express Passenger Train Set",1985,"Trains","Modern day","4.5/12V","Normal",TRUE,736,10,"https://brickset.com/sets/7745-1",4.4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/7745-1.jpg","https://images.brickset.com/sets/images/7745-1.jpg",NA,NA,NA,NA
4013,"7817",1,"Crane Wagon",1985,"Trains","Modern day","4.5/12V","Normal",TRUE,147,1,"https://brickset.com/sets/7817-1",3.8,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/7817-1.jpg","https://images.brickset.com/sets/images/7817-1.jpg",NA,NA,NA,NA
4026,"7835",1,"Road Crossing",1985,"Trains","Modern day","4.5/12V","Normal",TRUE,129,1,"https://brickset.com/sets/7835-1",4.4,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/7835-1.jpg","https://images.brickset.com/sets/images/7835-1.jpg",NA,NA,NA,NA
22926,"70012",1,"V-belts / Rubber Bands",1985,"Service Packs","Miscellaneous","Technic","Normal",TRUE,20,NA,"https://brickset.com/sets/70012-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,0.06
32106,"73129",1,"Shock Absorbers",1985,"Service Packs","Miscellaneous","Technic","Normal",TRUE,4,NA,"https://brickset.com/sets/73129-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/73129-1.jpg","https://images.brickset.com/sets/images/73129-1.jpg",NA,NA,NA,NA
