"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","height","width","depth","weight"
601,"1807",1,"Santa Claus and Sleigh",1995,"Town","Modern day","Seasonal","Normal",TRUE,17,1,"https://brickset.com/sets/1807-1",0,5,"Polybag","Retail - limited",5,"https://images.brickset.com/sets/small/1807-1.jpg","https://images.brickset.com/sets/images/1807-1.jpg",NA,NA,NA,NA
22521,"1811",1,"Safari",1995,"Duplo","Pre-school",NA,"Normal",TRUE,27,1,"https://brickset.com/sets/1811-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA
604,"1814",1,"Starter Set",1995,"Duplo","Pre-school","Toolo","Normal",TRUE,23,1,"https://brickset.com/sets/1814-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1814-1.jpg","https://images.brickset.com/sets/images/1814-1.jpg",NA,NA,NA,NA
7192,"1819",1,"Large Bucket",1995,"Basic","Basic",NA,"Normal",TRUE,950,NA,"https://brickset.com/sets/1819-1",0,0,"Bucket","Retail - limited",NA,"https://images.brickset.com/sets/small/1819-1.jpg","https://images.brickset.com/sets/images/1819-1.jpg",NA,NA,NA,NA
10363,"1820",1,"Primo Sample Set",1995,"Primo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1820-1",0,0,"Polybag","Retail - limited",NA,NA,NA,NA,NA,NA,NA
610,"1822",1,"Sea Claw 7",1995,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,192,2,"https://brickset.com/sets/1822-1",3.8,4,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1822-1.jpg","https://images.brickset.com/sets/images/1822-1.jpg",NA,NA,NA,NA
8117,"1828",1,"Animals",1995,"Basic","Basic",NA,"Normal",TRUE,7,NA,"https://brickset.com/sets/1828-1",0,0,"Polybag","Retail - limited",NA,"https://images.brickset.com/sets/small/1828-1.jpg","https://images.brickset.com/sets/images/1828-1.jpg",NA,NA,NA,NA
616,"1831",1,"Maersk Line Container Lorry",1995,"Town","Modern day","Special","Normal",TRUE,211,1,"https://brickset.com/sets/1831-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/1831-1.jpg","https://images.brickset.com/sets/images/1831-1.jpg",NA,NA,NA,NA
617,"1836",1,"Animal Friends",1995,"Freestyle","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/1836-1",0,0,"Box","Promotional",3,"https://images.brickset.com/sets/small/1836-1.jpg","https://images.brickset.com/sets/images/1836-1.jpg",9.4,7.1,4.6,0.039
618,"1837",1,"Freestyle Set",1995,"Freestyle","Basic",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/1837-1",0,0,"Box","Promotional",4,"https://images.brickset.com/sets/small/1837-1.jpg","https://images.brickset.com/sets/images/1837-1.jpg",9.4,7.1,4.6,0.039
619,"1838",1,"Animal Friends",1995,"Freestyle","Basic",NA,"Normal",TRUE,16,NA,"https://brickset.com/sets/1838-1",0,0,"Box","Promotional",5,"https://images.brickset.com/sets/small/1838-1.jpg","https://images.brickset.com/sets/images/1838-1.jpg",9.4,7.1,4.6,0.038
620,"1839",1,"Freestyle Set",1995,"Freestyle","Basic",NA,"Normal",TRUE,19,NA,"https://brickset.com/sets/1839-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/1839-1.jpg","https://images.brickset.com/sets/images/1839-1.jpg",NA,NA,NA,NA
5802,"1840",1,"Trial Size Bag",1995,"Freestyle","Basic",NA,"Normal",TRUE,23,NA,"https://brickset.com/sets/1840-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1840-1.jpg","https://images.brickset.com/sets/images/1840-1.jpg",NA,NA,NA,NA
7229,"1844",1,"Large Green Bucket",1995,"Duplo","Pre-school",NA,"Normal",TRUE,90,3,"https://brickset.com/sets/1844-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
5803,"1850",1,"Trial Size Bag",1995,"Freestyle","Basic",NA,"Normal",TRUE,27,NA,"https://brickset.com/sets/1850-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1850-1.jpg","https://images.brickset.com/sets/images/1850-1.jpg",NA,NA,NA,NA
22522,"1852",1,"Alligator Bucket",1995,"Duplo","Pre-school",NA,"Normal",TRUE,43,NA,"https://brickset.com/sets/1852-1",0,0,"Bucket","Retail",NA,NA,NA,NA,NA,NA,NA
5804,"1860",1,"Trial Size Bag",1995,"Freestyle","Basic",NA,"Normal",TRUE,30,1,"https://brickset.com/sets/1860-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1860-1.jpg","https://images.brickset.com/sets/images/1860-1.jpg",NA,NA,NA,NA
22523,"1863",1,"Freestyle Trial Set",1995,"Freestyle","Basic",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/1863-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA
5805,"1870",1,"Trial Size Bag",1995,"Freestyle","Basic",NA,"Normal",TRUE,36,NA,"https://brickset.com/sets/1870-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1870-1.jpg","https://images.brickset.com/sets/images/1870-1.jpg",NA,NA,NA,NA
670,"1954",1,"Surveillance Scooter",1995,"Space","Action/Adventure","Spyrius","Normal",TRUE,23,1,"https://brickset.com/sets/1954-1",3.4,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/1954-1.jpg","https://images.brickset.com/sets/images/1954-1.jpg",NA,NA,NA,NA
762,"2080",1,"Small Stack 'n' Learn Set",1995,"Duplo","Pre-school","Primo","Normal",TRUE,9,NA,"https://brickset.com/sets/2080-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2080-1.jpg","https://images.brickset.com/sets/images/2080-1.jpg",NA,NA,NA,NA
764,"2082",1,"Medium Stack 'n' Learn Set",1995,"Duplo","Pre-school","Primo","Normal",TRUE,9,1,"https://brickset.com/sets/2082-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2082-1.jpg","https://images.brickset.com/sets/images/2082-1.jpg",NA,NA,NA,NA
765,"2084",1,"Large Stack 'n' Learn Set",1995,"Duplo","Pre-school","Primo","Normal",TRUE,14,1,"https://brickset.com/sets/2084-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2084-1.jpg","https://images.brickset.com/sets/images/2084-1.jpg",NA,NA,NA,NA
767,"2086",1,"XLarge Stack 'n' Learn Set",1995,"Duplo","Pre-school","Primo","Normal",TRUE,18,2,"https://brickset.com/sets/2086-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2086-1.jpg","https://images.brickset.com/sets/images/2086-1.jpg",NA,NA,NA,NA
4940,"2090",1,"Baby Storage Bear",1995,"Primo","Pre-school",NA,"Normal",TRUE,18,1,"https://brickset.com/sets/2090-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2090-1.jpg","https://images.brickset.com/sets/images/2090-1.jpg",NA,NA,NA,NA
22524,"2320",1,"Small Basic Box",1995,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/2320-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA
22525,"2324",1,"Large Giraffe Bucket",1995,"Duplo","Pre-school",NA,"Normal",TRUE,48,2,"https://brickset.com/sets/2324-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA
9697,"2326",1,"Green elephant bucket XL",1995,"Duplo","Pre-school",NA,"Normal",TRUE,63,3,"https://brickset.com/sets/2326-1",0,0,"Tub","Retail - limited",NA,"https://images.brickset.com/sets/small/2326-1.jpg","https://images.brickset.com/sets/images/2326-1.jpg",NA,NA,NA,NA
878,"2338",1,"Kitty Cat's Building Set",1995,"Duplo","Pre-school",NA,"Normal",TRUE,36,NA,"https://brickset.com/sets/2338-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
22526,"2342",1,"Small Animals Bucket",1995,"Duplo","Pre-school",NA,"Normal",TRUE,35,1,"https://brickset.com/sets/2342-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA
22527,"2362",1,"Large Circus Bucket",1995,"Duplo","Pre-school",NA,"Normal",TRUE,57,2,"https://brickset.com/sets/2362-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA
5420,"2364",1,"Circus Bucket Green",1995,"Duplo","Pre-school",NA,"Normal",TRUE,40,2,"https://brickset.com/sets/2364-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
893,"2368",1,"XLarge Basic Bucket",1995,"Duplo","Pre-school",NA,"Normal",TRUE,71,1,"https://brickset.com/sets/2368-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2368-1.jpg","https://images.brickset.com/sets/images/2368-1.jpg",NA,NA,NA,NA
1009,"2659",1,"Baby Animals",1995,"Duplo","Pre-school",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/2659-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2659-1.jpg","https://images.brickset.com/sets/images/2659-1.jpg",NA,NA,NA,NA
1013,"2663",1,"Water Animals",1995,"Duplo","Pre-school",NA,"Normal",TRUE,20,1,"https://brickset.com/sets/2663-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1015,"2665",1,"Wild Cats",1995,"Duplo","Pre-school",NA,"Normal",TRUE,21,2,"https://brickset.com/sets/2665-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1017,"2667",1,"Animals Park",1995,"Duplo","Pre-school",NA,"Normal",TRUE,42,2,"https://brickset.com/sets/2667-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1020,"2670",1,"Water Park",1995,"Duplo","Pre-school",NA,"Normal",TRUE,42,5,"https://brickset.com/sets/2670-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2670-1.jpg","https://images.brickset.com/sets/images/2670-1.jpg",NA,NA,NA,NA
1039,"2690",1,"Fire Chief",1995,"Duplo","Pre-school",NA,"Normal",TRUE,6,1,"https://brickset.com/sets/2690-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1040,"2691",1,"Fire Engine",1995,"Duplo","Pre-school",NA,"Normal",TRUE,12,1,"https://brickset.com/sets/2691-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1041,"2692",1,"Fire Heliport",1995,"Duplo","Pre-school",NA,"Normal",TRUE,18,2,"https://brickset.com/sets/2692-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1042,"2693",1,"Fire Station",1995,"Duplo","Pre-school",NA,"Normal",TRUE,47,3,"https://brickset.com/sets/2693-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2693-1.jpg","https://images.brickset.com/sets/images/2693-1.jpg",NA,NA,NA,NA
1105,"2783",1,"Ironing Room",1995,"Duplo","Pre-school",NA,"Normal",TRUE,6,1,"https://brickset.com/sets/2783-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1107,"2785",1,"Living Room",1995,"Duplo","Pre-school",NA,"Normal",TRUE,9,1,"https://brickset.com/sets/2785-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
5012,"2796",1,"Pink Carry Case with Handle",1995,"Duplo","Pre-school",NA,"Normal",TRUE,21,3,"https://brickset.com/sets/2796-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1174,"2915",1,"Mini Digger",1995,"Duplo","Pre-school","Toolo","Normal",TRUE,16,1,"https://brickset.com/sets/2915-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2915-1.jpg","https://images.brickset.com/sets/images/2915-1.jpg",NA,NA,NA,NA
1178,"2925",1,"Helicopter",1995,"Duplo","Pre-school","Toolo","Normal",TRUE,20,1,"https://brickset.com/sets/2925-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1190,"2945",1,"Space Centre",1995,"Duplo","Pre-school","Toolo","Normal",TRUE,47,2,"https://brickset.com/sets/2945-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2945-1.jpg","https://images.brickset.com/sets/images/2945-1.jpg",NA,NA,NA,NA
1201,"2960",1,"Tool Box",1995,"Duplo","Pre-school","Toolo","Normal",TRUE,42,2,"https://brickset.com/sets/2960-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2960-1.jpg","https://images.brickset.com/sets/images/2960-1.jpg",NA,NA,NA,NA
4985,"4130",1,"Daft 'n' Dotty",1995,"Freestyle","Basic",NA,"Normal",TRUE,37,NA,"https://brickset.com/sets/4130-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4130-1.jpg","https://images.brickset.com/sets/images/4130-1.jpg",NA,NA,NA,NA
1968,"4131",1,"Freestyle Building Set, 3+",1995,"Freestyle","Basic",NA,"Normal",TRUE,71,NA,"https://brickset.com/sets/4131-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4131-1.jpg","https://images.brickset.com/sets/images/4131-1.jpg",NA,NA,NA,NA
1969,"4132",1,"3+ Tote Pack",1995,"Freestyle","Basic",NA,"Normal",TRUE,111,NA,"https://brickset.com/sets/4132-1",0,0,"Box with handle","{Not specified}",NA,"https://images.brickset.com/sets/small/4132-1.jpg","https://images.brickset.com/sets/images/4132-1.jpg",NA,NA,NA,NA
1970,"4133",1,"Freestyle Bucket, 3+",1995,"Freestyle","Basic",NA,"Normal",TRUE,135,NA,"https://brickset.com/sets/4133-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4133-1.jpg","https://images.brickset.com/sets/images/4133-1.jpg",NA,NA,NA,NA
1971,"4134",1,"Freestyle Bucket, 3+",1995,"Freestyle","Basic",NA,"Normal",TRUE,252,NA,"https://brickset.com/sets/4134-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4134-1.jpg","https://images.brickset.com/sets/images/4134-1.jpg",NA,NA,NA,NA
1975,"4142",1,"Freestyle Building Set, 4+",1995,"Freestyle","Basic",NA,"Normal",TRUE,98,NA,"https://brickset.com/sets/4142-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4142-1.jpg","https://images.brickset.com/sets/images/4142-1.jpg",NA,NA,NA,NA
1976,"4143",1,"Freestyle Building Set, 4+",1995,"Freestyle","Basic",NA,"Normal",TRUE,196,NA,"https://brickset.com/sets/4143-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4143-1.jpg","https://images.brickset.com/sets/images/4143-1.jpg",NA,NA,NA,NA
1977,"4144",1,"Freestyle Brick Vac Bus, 4+",1995,"Freestyle","Basic",NA,"Normal",TRUE,141,NA,"https://brickset.com/sets/4144-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
1978,"4145",1,"Freestyle Playcase (M), 4+",1995,"Freestyle","Basic",NA,"Normal",TRUE,249,NA,"https://brickset.com/sets/4145-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4145-1.jpg","https://images.brickset.com/sets/images/4145-1.jpg",NA,NA,NA,NA
1979,"4146",1,"Freestyle Bucket, 4+",1995,"Freestyle","Basic",NA,"Normal",TRUE,410,NA,"https://brickset.com/sets/4146-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
4988,"4150",1,"Building Set 5+",1995,"Freestyle","Basic",NA,"Normal",TRUE,88,1,"https://brickset.com/sets/4150-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4150-1.jpg","https://images.brickset.com/sets/images/4150-1.jpg",NA,NA,NA,NA
1981,"4151",1,"Girl's Freestyle Set, 5+",1995,"Freestyle","Basic",NA,"Normal",TRUE,272,2,"https://brickset.com/sets/4151-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4151-1.jpg","https://images.brickset.com/sets/images/4151-1.jpg",NA,NA,NA,NA
1985,"4152",1,"Freestyle Bucket, 5+",1995,"Freestyle","Basic",NA,"Normal",TRUE,400,NA,"https://brickset.com/sets/4152-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4152-1.jpg","https://images.brickset.com/sets/images/4152-1.jpg",NA,NA,NA,NA
1986,"4153",1,"Freestyle Playcase (L), 5+",1995,"Freestyle","Basic",NA,"Normal",TRUE,687,2,"https://brickset.com/sets/4153-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4153-1.jpg","https://images.brickset.com/sets/images/4153-1.jpg",NA,NA,NA,NA
1987,"4161",1,"Girl's Freestyle Suitcase, 6+",1995,"Freestyle","Basic",NA,"Normal",TRUE,283,2,"https://brickset.com/sets/4161-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4161-1.jpg","https://images.brickset.com/sets/images/4161-1.jpg",NA,NA,NA,NA
1988,"4162",1,"Freestyle Multibox, 6+",1995,"Freestyle","Basic",NA,"Normal",TRUE,592,NA,"https://brickset.com/sets/4162-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4162-1.jpg","https://images.brickset.com/sets/images/4162-1.jpg",NA,NA,NA,NA
1989,"4163",1,"Electric Freestyle Set, 6+",1995,"Freestyle","Basic",NA,"Normal",TRUE,349,NA,"https://brickset.com/sets/4163-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/4163-1.jpg","https://images.brickset.com/sets/images/4163-1.jpg",NA,NA,NA,NA
2199,"4552",1,"Cargo Crane",1995,"Trains","Modern day","9V","Normal",TRUE,282,2,"https://brickset.com/sets/4552-1",4.4,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/4552-1.jpg","https://images.brickset.com/sets/images/4552-1.jpg",NA,NA,NA,NA
2202,"4555",1,"Cargo Station",1995,"Trains","Modern day","9V","Normal",TRUE,389,3,"https://brickset.com/sets/4555-1",4.2,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/4555-1.jpg","https://images.brickset.com/sets/images/4555-1.jpg",NA,NA,NA,NA
2480,"5088",1,"Duplo Long Beams 2 x 8 Red and Yellow",1995,"Service Packs","Miscellaneous","Duplo","Normal",TRUE,4,NA,"https://brickset.com/sets/5088-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5088-1.jpg","https://images.brickset.com/sets/images/5088-1.jpg",NA,NA,NA,NA
2518,"5125",1,"Space Port Accessories (Launch Command Accessories)",1995,"Service Packs","Miscellaneous","Town","Normal",TRUE,31,NA,"https://brickset.com/sets/5125-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5125-1.jpg","https://images.brickset.com/sets/images/5125-1.jpg",NA,NA,NA,NA
