"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","height","width","depth"
654,"1898",1,"Dragster",1989,"Town","Modern day","Special","Normal",TRUE,27,1,"https://brickset.com/sets/1898-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1898-1.jpg","https://images.brickset.com/sets/images/1898-1.jpg",NA,NA,NA
655,"1899",1,"Race Car Number 1.",1989,"Town","Modern day","Racing","Normal",TRUE,24,1,"https://brickset.com/sets/1899-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1899-1.jpg","https://images.brickset.com/sets/images/1899-1.jpg",NA,NA,NA
663,"1923",1,"Viking Line Ferry",1989,"Promotional","Miscellaneous","Ferries","Normal",TRUE,185,NA,"https://brickset.com/sets/1923-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/1923-1.jpg","https://images.brickset.com/sets/images/1923-1.jpg",NA,NA,NA
668,"1952",1,"Milk Truck",1989,"Town","Modern day","Special","Normal",TRUE,118,1,"https://brickset.com/sets/1952-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/1952-1.jpg","https://images.brickset.com/sets/images/1952-1.jpg",NA,NA,NA
669,"1953",1,"Mouse",1989,"Basic","Basic",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/1953-1",0,0,"Polybag","Unknown",NA,"https://images.brickset.com/sets/small/1953-1.jpg","https://images.brickset.com/sets/images/1953-1.jpg",NA,NA,NA
687,"1973",1,"Emirates Airliner",1989,"Town","Modern day","Special","Normal",TRUE,136,2,"https://brickset.com/sets/1973-1",0,0,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/1973-1.jpg","https://images.brickset.com/sets/images/1973-1.jpg",NA,NA,NA
24545,"1974",1,"Triple Pack",1989,"Assorted","Miscellaneous",NA,"Collection",TRUE,159,NA,"https://brickset.com/sets/1974-1",0,0,"Box","Retail - limited",6,"https://images.brickset.com/sets/small/1974-1.jpg","https://images.brickset.com/sets/images/1974-1.jpg",19,28.6,4.5
689,"1974",2,"Flyercracker USA",1989,"Town","Modern day","Flight","Normal",TRUE,74,1,"https://brickset.com/sets/1974-2",0,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1974-2.jpg","https://images.brickset.com/sets/images/1974-2.jpg",NA,NA,NA
690,"1974",3,"Smuggler's Hayride",1989,"Castle","Historical","Forestmen","Normal",TRUE,49,2,"https://brickset.com/sets/1974-3",3.9,4,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1974-3.jpg","https://images.brickset.com/sets/images/1974-3.jpg",NA,NA,NA
688,"1974",4,"Star Quest",1989,"Space","Action/Adventure","Futuron","Normal",TRUE,36,1,"https://brickset.com/sets/1974-4",3.7,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1974-4.jpg","https://images.brickset.com/sets/images/1974-4.jpg",NA,NA,NA
738,"2040",1,"Rock 'n' Roller",1989,"Duplo","Pre-school","Baby","Normal",TRUE,3,NA,"https://brickset.com/sets/2040-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2040-1.jpg","https://images.brickset.com/sets/images/2040-1.jpg",NA,NA,NA
753,"2066",1,"Bath-Tub Buddies",1989,"Duplo","Pre-school","Baby","Normal",TRUE,2,NA,"https://brickset.com/sets/2066-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
758,"2073",1,"Baby Gift Pack",1989,"Duplo","Pre-school","Baby","Normal",TRUE,5,NA,"https://brickset.com/sets/2073-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
4936,"2074",1,"Baby Bath Set",1989,"Duplo","Pre-school","Baby","Normal",TRUE,10,NA,"https://brickset.com/sets/2074-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
913,"2424",1,"Duplo Bucket",1989,"Duplo","Pre-school",NA,"Normal",TRUE,82,2,"https://brickset.com/sets/2424-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2424-1.jpg","https://images.brickset.com/sets/images/2424-1.jpg",NA,NA,NA
9869,"2426",1,"Farm bucket",1989,"Duplo","Pre-school","Farm","Normal",TRUE,56,4,"https://brickset.com/sets/2426-1",0,0,"Tub","Retail - limited",NA,"https://images.brickset.com/sets/small/2426-1.jpg","https://images.brickset.com/sets/images/2426-1.jpg",NA,NA,NA
6366,"2430",1,"{duplo box}",1989,"Duplo","Pre-school",NA,"Normal",TRUE,18,2,"https://brickset.com/sets/2430-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2430-1.jpg","https://images.brickset.com/sets/images/2430-1.jpg",NA,NA,NA
970,"2617",1,"Tow Truck",1989,"Duplo","Pre-school",NA,"Normal",TRUE,3,1,"https://brickset.com/sets/2617-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2617-1.jpg","https://images.brickset.com/sets/images/2617-1.jpg",NA,NA,NA
993,"2643",1,"Fishing Boat",1989,"Duplo","Pre-school",NA,"Normal",TRUE,15,2,"https://brickset.com/sets/2643-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
1001,"2650",2,"Cannon Ball Clowns",1989,"Duplo","Pre-school",NA,"Normal",TRUE,5,2,"https://brickset.com/sets/2650-2",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2650-2.jpg","https://images.brickset.com/sets/images/2650-2.jpg",NA,NA,NA
1003,"2651",1,"Circus Artists and Elephant",1989,"Duplo","Pre-school",NA,"Normal",TRUE,6,3,"https://brickset.com/sets/2651-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
1006,"2656",1,"Village Post Office",1989,"Duplo","Pre-school",NA,"Normal",TRUE,23,3,"https://brickset.com/sets/2656-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
1007,"2657",1,"Service Station",1989,"Duplo","Pre-school",NA,"Normal",TRUE,43,2,"https://brickset.com/sets/2657-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2657-1.jpg","https://images.brickset.com/sets/images/2657-1.jpg",NA,NA,NA
1008,"2658",1,"Fire Station",1989,"Duplo","Pre-school",NA,"Normal",TRUE,57,4,"https://brickset.com/sets/2658-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2658-1.jpg","https://images.brickset.com/sets/images/2658-1.jpg",NA,NA,NA
1711,"3647",1,"Lionel Lion's Classroom",1989,"Fabuland","Junior",NA,"Normal",TRUE,42,3,"https://brickset.com/sets/3647-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3647-1.jpg","https://images.brickset.com/sets/images/3647-1.jpg",NA,NA,NA
1724,"3663",1,"Merry-Go-Round",1989,"Fabuland","Junior",NA,"Normal",TRUE,23,2,"https://brickset.com/sets/3663-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3663-1.jpg","https://images.brickset.com/sets/images/3663-1.jpg",NA,NA,NA
1737,"3676",1,"Cathy Cat's Fun Park",1989,"Fabuland","Junior",NA,"Normal",TRUE,43,4,"https://brickset.com/sets/3676-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3676-1.jpg","https://images.brickset.com/sets/images/3676-1.jpg",NA,NA,NA
2399,"5007",1,"Basic Motor 4.5V, Motor and Gear Housing. For use with set 810",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/5007-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5007-1.jpg","https://images.brickset.com/sets/images/5007-1.jpg",NA,NA,NA
2427,"5037",1,"Current-Carrying Bricks 9V Assorted Sizes",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/5037-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5037-1.jpg","https://images.brickset.com/sets/images/5037-1.jpg",NA,NA,NA
2428,"5038",1,"Battery Box 9V Electric System",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/5038-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5038-1.jpg","https://images.brickset.com/sets/images/5038-1.jpg",NA,NA,NA
2429,"5039",1,"Monorail Stop / Reverse Switch",1989,"Service Packs","Miscellaneous","Monorail","Normal",TRUE,3,NA,"https://brickset.com/sets/5039-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5039-1.jpg","https://images.brickset.com/sets/images/5039-1.jpg",NA,NA,NA
2431,"5040",1,"Monorail Motor 9 V",1989,"Service Packs","Miscellaneous","Monorail","Normal",TRUE,1,NA,"https://brickset.com/sets/5040-1",0,0,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5040-1.jpg","https://images.brickset.com/sets/images/5040-1.jpg",NA,NA,NA
2432,"5041",1,"Space Track Connector Lead 9V (10 cm)",1989,"Service Packs","Miscellaneous","Monorail","Normal",TRUE,1,NA,"https://brickset.com/sets/5041-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5041-1.jpg","https://images.brickset.com/sets/images/5041-1.jpg",NA,NA,NA
2469,"5077",1,"Sliding Gates and Rails",1989,"Service Packs","Miscellaneous","Trains","Normal",TRUE,6,NA,"https://brickset.com/sets/5077-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5077-1.jpg","https://images.brickset.com/sets/images/5077-1.jpg",NA,NA,NA
2471,"5079",1,"Change-Over Unit 12V",1989,"Service Packs","Miscellaneous","Trains","Normal",TRUE,1,NA,"https://brickset.com/sets/5079-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5079-1.jpg","https://images.brickset.com/sets/images/5079-1.jpg",NA,NA,NA
2473,"5080",1,"Remote Control for Points 12V",1989,"Service Packs","Miscellaneous","Trains","Normal",TRUE,1,NA,"https://brickset.com/sets/5080-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5080-1.jpg","https://images.brickset.com/sets/images/5080-1.jpg",NA,NA,NA
2474,"5081",1,"Remote Control for Signal 12V",1989,"Service Packs","Miscellaneous","Trains","Normal",TRUE,1,NA,"https://brickset.com/sets/5081-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5081-1.jpg","https://images.brickset.com/sets/images/5081-1.jpg",NA,NA,NA
2475,"5082",1,"Flashlight Unit 12V",1989,"Service Packs","Miscellaneous","Trains","Normal",TRUE,1,NA,"https://brickset.com/sets/5082-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5082-1.jpg","https://images.brickset.com/sets/images/5082-1.jpg",NA,NA,NA
2476,"5083",1,"Remote Control for Crossing 12V",1989,"Service Packs","Miscellaneous","Trains","Normal",TRUE,1,NA,"https://brickset.com/sets/5083-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5083-1.jpg","https://images.brickset.com/sets/images/5083-1.jpg",NA,NA,NA
2477,"5084",1,"Lighting Bricks 12V for Signals",1989,"Service Packs","Miscellaneous","Trains","Normal",TRUE,1,NA,"https://brickset.com/sets/5084-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5084-1.jpg","https://images.brickset.com/sets/images/5084-1.jpg",NA,NA,NA
2478,"5085",1,"Insulating Track Plus Socket 12V (Isolating Rail)",1989,"Service Packs","Miscellaneous","Trains","Normal",TRUE,1,NA,"https://brickset.com/sets/5085-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5085-1.jpg","https://images.brickset.com/sets/images/5085-1.jpg",NA,NA,NA
2487,"5095",1,"Duplo Fences",1989,"Service Packs","Miscellaneous","Duplo","Normal",TRUE,5,NA,"https://brickset.com/sets/5095-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5095-1.jpg","https://images.brickset.com/sets/images/5095-1.jpg",NA,NA,NA
2488,"5096",1,"Duplo Millstone and Millwing",1989,"Service Packs","Miscellaneous","Duplo","Normal",TRUE,2,NA,"https://brickset.com/sets/5096-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5096-1.jpg","https://images.brickset.com/sets/images/5096-1.jpg",NA,NA,NA
2501,"5107",1,"Pneumatic Pump Cylinder 48 mm",1989,"Service Packs","Miscellaneous","Technic","Normal",TRUE,1,NA,"https://brickset.com/sets/5107-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5107-1.jpg","https://images.brickset.com/sets/images/5107-1.jpg",NA,NA,NA
2502,"5108",1,"Double-Acting Pneumatic Piston Cylinder 48 mm",1989,"Service Packs","Miscellaneous","Technic","Normal",TRUE,1,NA,"https://brickset.com/sets/5108-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5108-1.jpg","https://images.brickset.com/sets/images/5108-1.jpg",NA,NA,NA
2503,"5109",1,"Pneumatic Tubing and T-Junctions",1989,"Service Packs","Miscellaneous","Technic","Normal",TRUE,6,NA,"https://brickset.com/sets/5109-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5109-1.jpg","https://images.brickset.com/sets/images/5109-1.jpg",NA,NA,NA
2575,"5182",1,"Hinges and Couplings",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/5182-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5182-1.jpg","https://images.brickset.com/sets/images/5182-1.jpg",NA,NA,NA
2576,"5183",1,"Hinges and Tilting Bearings",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,30,NA,"https://brickset.com/sets/5183-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5183-1.jpg","https://images.brickset.com/sets/images/5183-1.jpg",NA,NA,NA
2577,"5184",1,"Castle Elements",1989,"Service Packs","Miscellaneous","Castle","Normal",TRUE,34,NA,"https://brickset.com/sets/5184-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5184-1.jpg","https://images.brickset.com/sets/images/5184-1.jpg",NA,NA,NA
2579,"5186",1,"Low Fences",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/5186-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5186-1.jpg","https://images.brickset.com/sets/images/5186-1.jpg",NA,NA,NA
2580,"5187",1,"Bricks with Groove, Garage Panels",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,26,NA,"https://brickset.com/sets/5187-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5187-1.jpg","https://images.brickset.com/sets/images/5187-1.jpg",NA,NA,NA
2581,"5188",1,"Seats, Steering Wheels and Windscreens",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/5188-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5188-1.jpg","https://images.brickset.com/sets/images/5188-1.jpg",NA,NA,NA
2582,"5189",1,"Ladders / Stairs",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,16,NA,"https://brickset.com/sets/5189-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5189-1.jpg","https://images.brickset.com/sets/images/5189-1.jpg",NA,NA,NA
2583,"5190",1,"Seats and Windscreens",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,7,NA,"https://brickset.com/sets/5190-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5190-1.jpg","https://images.brickset.com/sets/images/5190-1.jpg",NA,NA,NA
2585,"5192",1,"Cypress Trees",1989,"Service Packs","Miscellaneous","Town","Normal",TRUE,2,NA,"https://brickset.com/sets/5192-1",0,1,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5192-1.jpg","https://images.brickset.com/sets/images/5192-1.jpg",NA,NA,NA
2586,"5193",1,"Sloping Frames",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,6,NA,"https://brickset.com/sets/5193-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5193-1.jpg","https://images.brickset.com/sets/images/5193-1.jpg",NA,NA,NA
2587,"5194",1,"Forklift Truck and Hinge Plates",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,3,NA,"https://brickset.com/sets/5194-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5194-1.jpg","https://images.brickset.com/sets/images/5194-1.jpg",NA,NA,NA
2588,"5195",1,"Assorted Arches",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,6,NA,"https://brickset.com/sets/5195-1",0,1,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5195-1.jpg","https://images.brickset.com/sets/images/5195-1.jpg",NA,NA,NA
2589,"5196",1,"Crane, Crane Hooks and Ladders",1989,"Service Packs","Miscellaneous","Town","Normal",TRUE,5,NA,"https://brickset.com/sets/5196-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5196-1.jpg","https://images.brickset.com/sets/images/5196-1.jpg",NA,NA,NA
2590,"5197",1,"Lamp Holders, Tool Holder Plates",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,24,NA,"https://brickset.com/sets/5197-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5197-1.jpg","https://images.brickset.com/sets/images/5197-1.jpg",NA,NA,NA
2591,"5198",1,"Small Plates, Disks and Cones",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,48,NA,"https://brickset.com/sets/5198-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5198-1.jpg","https://images.brickset.com/sets/images/5198-1.jpg",NA,NA,NA
2645,"5251",1,"Shock Absorbers Small",1989,"Service Packs","Miscellaneous","Technic","Normal",TRUE,4,NA,"https://brickset.com/sets/5251-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5251-1.jpg","https://images.brickset.com/sets/images/5251-1.jpg",NA,NA,NA
2647,"5253",1,"Cross Axles Sizes 2, 3, 4 and 6",1989,"Service Packs","Miscellaneous","Technic","Normal",TRUE,12,NA,"https://brickset.com/sets/5253-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5253-1.jpg","https://images.brickset.com/sets/images/5253-1.jpg",NA,NA,NA
2648,"5254",1,"Cross Axles Sizes 8, 10 and 12",1989,"Service Packs","Miscellaneous","Technic","Normal",TRUE,9,NA,"https://brickset.com/sets/5254-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5254-1.jpg","https://images.brickset.com/sets/images/5254-1.jpg",NA,NA,NA
2650,"5256",1,"Suspension Pack",1989,"Service Packs","Miscellaneous","Technic","Normal",TRUE,12,NA,"https://brickset.com/sets/5256-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5256-1.jpg","https://images.brickset.com/sets/images/5256-1.jpg",NA,NA,NA
2658,"5264",1,"Rotors and Bush / Cross Axles",1989,"Service Packs","Miscellaneous","Technic","Normal",TRUE,24,NA,"https://brickset.com/sets/5264-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5264-1.jpg","https://images.brickset.com/sets/images/5264-1.jpg",NA,NA,NA
