"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
6507,"5544",1,"Thomas Starter Set",2008,"Duplo","Pre-school","Thomas & Friends","Normal",TRUE,82,2,"https://brickset.com/sets/5544-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/5544-1.jpg","https://images.brickset.com/sets/images/5544-1.jpg",49.99,"2008-06-30T00:00:00Z","2010-04-23T00:00:00Z",39.99,"2008-05-14T00:00:00Z","2010-06-17T00:00:00Z",NA,NA,NA,NA,NA,NA,28.8,57.6,11.4,1.66
6601,"5572",1,"LEGO DUPLO Build & Play",2008,"Duplo","Pre-school",NA,"Normal",TRUE,100,1,"https://brickset.com/sets/5572-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5572-1.jpg","https://images.brickset.com/sets/images/5572-1.jpg",44.99,"2008-06-07T00:00:00Z","2009-04-27T00:00:00Z",29.35,"2008-07-28T00:00:00Z","2009-11-14T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6602,"5573",1,"LEGO Build & Play",2008,"Bricks and More","Basic",NA,"Normal",TRUE,643,1,"https://brickset.com/sets/5573-1",0,2,"Tub","Retail",NA,"https://images.brickset.com/sets/small/5573-1.jpg","https://images.brickset.com/sets/images/5573-1.jpg",44.99,"2008-06-07T00:00:00Z","2008-11-26T00:00:00Z",29.35,"2008-08-18T00:00:00Z","2009-02-13T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6321,"5574",1,"Basic Bricks",2008,"Bricks and More","Basic",NA,"Normal",TRUE,280,NA,"https://brickset.com/sets/5574-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/5574-1.jpg","https://images.brickset.com/sets/images/5574-1.jpg",12.99,"2008-02-26T00:00:00Z","2010-12-18T00:00:00Z",6.49,"2008-02-25T00:00:00Z","2010-11-25T00:00:00Z",17.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,NA,NA,NA,NA
6355,"5575",1,"Basic Bricks - Medium",2008,"Duplo","Pre-school",NA,"Normal",TRUE,45,NA,"https://brickset.com/sets/5575-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5575-1.jpg","https://images.brickset.com/sets/images/5575-1.jpg",14.99,"2008-02-26T00:00:00Z","2009-01-13T00:00:00Z",8.49,"2008-01-02T00:00:00Z","2010-12-09T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6356,"5576",1,"Basic Bricks - Medium",2008,"Bricks and More","Basic",NA,"Normal",TRUE,378,NA,"https://brickset.com/sets/5576-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/5576-1.jpg","https://images.brickset.com/sets/images/5576-1.jpg",NA,NA,NA,8.29,"2008-01-02T00:00:00Z","2010-12-03T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6357,"5577",1,"Basic Bricks - Large",2008,"Duplo","Pre-school",NA,"Normal",TRUE,65,NA,"https://brickset.com/sets/5577-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5577-1.jpg","https://images.brickset.com/sets/images/5577-1.jpg",16.99,"2008-02-26T00:00:00Z","2008-12-01T00:00:00Z",12.99,"2008-01-02T00:00:00Z","2008-11-26T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6358,"5578",1,"Basic Bricks - Large",2008,"Bricks and More","Basic",NA,"Normal",TRUE,500,NA,"https://brickset.com/sets/5578-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/5578-1.jpg","https://images.brickset.com/sets/images/5578-1.jpg",19.99,"2008-02-26T00:00:00Z","2009-01-13T00:00:00Z",12.99,"2008-01-02T00:00:00Z","2008-11-07T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6458,"5582",1,"Ultimate LEGO Town Building Set",2008,"Bricks and More","Basic",NA,"Normal",TRUE,689,NA,"https://brickset.com/sets/5582-1",0,0,"Tub","Retail",NA,"https://images.brickset.com/sets/small/5582-1.jpg","https://images.brickset.com/sets/images/5582-1.jpg",49.99,"2008-06-30T00:00:00Z","2009-04-10T00:00:00Z",24.49,"2008-05-14T00:00:00Z","2009-12-06T00:00:00Z",NA,NA,NA,NA,NA,NA,19.1,41,27.7,NA
6320,"5583",1,"Fun with Wheels",2008,"Duplo","Pre-school",NA,"Normal",TRUE,78,NA,"https://brickset.com/sets/5583-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5583-1.jpg","https://images.brickset.com/sets/images/5583-1.jpg",29.99,"2008-03-02T00:00:00Z","2009-07-04T00:00:00Z",18.59,"2008-01-02T00:00:00Z","2009-07-03T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6322,"5584",1,"Fun with Wheels",2008,"Bricks and More","Basic",NA,"Normal",TRUE,650,NA,"https://brickset.com/sets/5584-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/5584-1.jpg","https://images.brickset.com/sets/images/5584-1.jpg",29.99,"2008-02-26T00:00:00Z","2009-03-20T00:00:00Z",17.59,"2008-01-02T00:00:00Z","2009-02-06T00:00:00Z",NA,NA,NA,NA,NA,NA,28.8,28.8,9.6,NA
6354,"5585",1,"Pink Brick Box",2008,"Bricks and More","Basic",NA,"Normal",TRUE,216,NA,"https://brickset.com/sets/5585-1",3.3,5,"Tub","Retail",NA,"https://images.brickset.com/sets/small/5585-1.jpg","https://images.brickset.com/sets/images/5585-1.jpg",19.99,"2007-12-07T00:00:00Z","2011-12-08T00:00:00Z",13.99,"2008-01-02T00:00:00Z","2012-01-02T00:00:00Z",21.99,"2010-09-24T00:00:00Z","2011-12-08T00:00:00Z",NA,NA,NA,19.2,28.8,19.51,0.59
6452,"5593",1,"Circus",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,61,3,"https://brickset.com/sets/5593-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5593-1.jpg","https://images.brickset.com/sets/images/5593-1.jpg",49.99,"2008-06-30T00:00:00Z","2010-12-25T00:00:00Z",39.99,"2008-05-14T00:00:00Z","2010-11-28T00:00:00Z",69.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,38.4,48,9.6,NA
6243,"5596",1,"Dino Birthday",2008,"Duplo","Pre-school","Dino","Normal",TRUE,9,NA,"https://brickset.com/sets/5596-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5596-1.jpg","https://images.brickset.com/sets/images/5596-1.jpg",12.99,"2008-03-02T00:00:00Z","2009-06-17T00:00:00Z",7.99,"2008-01-02T00:00:00Z","2009-06-19T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6244,"5597",1,"Dino Trap",2008,"Duplo","Pre-school","Dino","Normal",TRUE,28,1,"https://brickset.com/sets/5597-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5597-1.jpg","https://images.brickset.com/sets/images/5597-1.jpg",24.99,"2008-03-02T00:00:00Z","2009-10-08T00:00:00Z",14.65,"2008-01-02T00:00:00Z","2009-08-26T00:00:00Z",NA,NA,NA,NA,NA,NA,28.8,28.8,11.4,NA
6245,"5598",1,"Dino Valley",2008,"Duplo","Pre-school","Dino","Normal",TRUE,52,3,"https://brickset.com/sets/5598-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5598-1.jpg","https://images.brickset.com/sets/images/5598-1.jpg",49.99,"2008-03-02T00:00:00Z","2009-07-08T00:00:00Z",34.99,"2008-01-02T00:00:00Z","2009-06-19T00:00:00Z",NA,NA,NA,NA,NA,NA,38.4,48,12.7,NA
6267,"5601",1,"Fire Station",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,72,3,"https://brickset.com/sets/5601-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5601-1.jpg","https://images.brickset.com/sets/images/5601-1.jpg",59.99,"2008-02-26T00:00:00Z","2010-12-14T00:00:00Z",49.99,"2008-01-02T00:00:00Z","2012-01-17T00:00:00Z",79.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,38.4,48.01,9.6,1.36
6268,"5602",1,"Police Station",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,28,2,"https://brickset.com/sets/5602-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5602-1.jpg","https://images.brickset.com/sets/images/5602-1.jpg",39.99,"2008-02-26T00:00:00Z","2011-01-04T00:00:00Z",24.99,"2008-01-02T00:00:00Z","2010-11-25T00:00:00Z",59.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,28.8,38.4,9.6,NA
6269,"5603",1,"Fire Chief",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,7,1,"https://brickset.com/sets/5603-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5603-1.jpg","https://images.brickset.com/sets/images/5603-1.jpg",8.99,"2008-04-29T00:00:00Z","2010-12-25T00:00:00Z",6.99,"2008-01-02T00:00:00Z","2012-02-16T00:00:00Z",9.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,14.4,14.4,6,0.16
6270,"5604",1,"Supermarket",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,62,2,"https://brickset.com/sets/5604-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5604-1.jpg","https://images.brickset.com/sets/images/5604-1.jpg",39.99,"2008-02-26T00:00:00Z","2010-12-30T00:00:00Z",24.99,"2008-01-02T00:00:00Z","2010-12-03T00:00:00Z",49.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,28.8,38.4,9.6,NA
6271,"5605",1,"Tanker Truck",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,17,1,"https://brickset.com/sets/5605-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5605-1.jpg","https://images.brickset.com/sets/images/5605-1.jpg",24.99,"2008-02-26T00:00:00Z","2010-06-24T00:00:00Z",17.59,"2008-01-02T00:00:00Z","2009-12-30T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6453,"5606",1,"My First Train",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,10,1,"https://brickset.com/sets/5606-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5606-1.jpg","https://images.brickset.com/sets/images/5606-1.jpg",16.99,"2008-06-07T00:00:00Z","2010-12-25T00:00:00Z",9.99,"2008-07-10T00:00:00Z","2010-11-28T00:00:00Z",17.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,NA,NA,NA,NA
6508,"5607",1,"Track Repair Train",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,16,1,"https://brickset.com/sets/5607-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5607-1.jpg","https://images.brickset.com/sets/images/5607-1.jpg",16.99,"2008-07-10T00:00:00Z","2010-02-08T00:00:00Z",14.65,"2008-07-10T00:00:00Z","2009-12-10T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6454,"5608",1,"Train Starter Set",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,64,3,"https://brickset.com/sets/5608-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5608-1.jpg","https://images.brickset.com/sets/images/5608-1.jpg",59.99,"2009-06-22T00:00:00Z","2013-11-05T00:00:00Z",40.99,"2008-07-10T00:00:00Z","2013-05-25T00:00:00Z",89.99,"2010-09-24T00:00:00Z","2013-06-28T00:00:00Z",NA,NA,NA,38.4,48,9.6,NA
6455,"5609",1,"Deluxe Train Set",2008,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,116,3,"https://brickset.com/sets/5609-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5609-1.jpg","https://images.brickset.com/sets/images/5609-1.jpg",119.99,"2009-06-22T00:00:00Z","2012-11-29T00:00:00Z",81.99,"2008-07-10T00:00:00Z","2013-06-26T00:00:00Z",159.99,"2010-09-24T00:00:00Z","2012-11-28T00:00:00Z",NA,NA,NA,48.01,65.2,11.4,3.39
6222,"5610",1,"Builder",2008,"City","Modern day","Construction","Normal",TRUE,23,1,"https://brickset.com/sets/5610-1",3.6,15,"Box","Retail",NA,"https://images.brickset.com/sets/small/5610-1.jpg","https://images.brickset.com/sets/images/5610-1.jpg",3.49,"2008-06-01T00:00:00Z","2009-11-06T00:00:00Z",2.45,"2008-01-02T00:00:00Z","2010-01-04T00:00:00Z",NA,NA,NA,NA,NA,NA,9.6,9.6,4.8,NA
6223,"5611",1,"Public Works",2008,"City","Modern day","General","Normal",TRUE,31,1,"https://brickset.com/sets/5611-1",3.6,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/5611-1.jpg","https://images.brickset.com/sets/images/5611-1.jpg",3.49,"2008-06-01T00:00:00Z","2009-05-07T00:00:00Z",1.95,"2008-01-02T00:00:00Z","2009-01-21T00:00:00Z",NA,NA,NA,NA,NA,NA,9.6,9.6,4.8,NA
6224,"5612",1,"Police Officer",2008,"City","Modern day","Police","Normal",TRUE,21,1,"https://brickset.com/sets/5612-1",3.5,19,"Box","Retail",NA,"https://images.brickset.com/sets/small/5612-1.jpg","https://images.brickset.com/sets/images/5612-1.jpg",3.49,"2007-12-15T00:00:00Z","2010-06-27T00:00:00Z",2.49,"2008-01-02T00:00:00Z","2010-06-27T00:00:00Z",NA,NA,NA,NA,NA,NA,9.6,9.6,4.8,0.03
6225,"5613",1,"Firefighter",2008,"City","Modern day","Fire","Normal",TRUE,25,1,"https://brickset.com/sets/5613-1",3.5,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/5613-1.jpg","https://images.brickset.com/sets/images/5613-1.jpg",3.49,"2007-12-15T00:00:00Z","2010-01-01T00:00:00Z",2.45,"2008-01-02T00:00:00Z","2010-01-29T00:00:00Z",NA,NA,NA,NA,NA,NA,9.6,9.6,4.8,0.03
6226,"5614",1,"The Good Wizard",2008,"Castle","Historical","Fantasy Era","Normal",TRUE,16,1,"https://brickset.com/sets/5614-1",3.9,24,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/5614-1.jpg","https://images.brickset.com/sets/images/5614-1.jpg",NA,NA,NA,1.95,"2008-01-02T00:00:00Z","2008-12-08T00:00:00Z",NA,NA,NA,NA,NA,NA,9.6,9.6,4.8,NA
6227,"5615",1,"The Knight",2008,"Castle","Historical","Fantasy Era","Normal",TRUE,21,1,"https://brickset.com/sets/5615-1",3.9,25,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/5615-1.jpg","https://images.brickset.com/sets/images/5615-1.jpg",3.49,"2007-12-15T00:00:00Z","2009-01-04T00:00:00Z",1.99,"2008-01-02T00:00:00Z","2008-10-21T00:00:00Z",NA,NA,NA,NA,NA,NA,9.6,9.6,4.8,0.03
