"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
9140,"630",3,"Brick Separator, Orange",2011,"Bricks and More","Basic","Accessories","Normal",TRUE,1,NA,"https://brickset.com/sets/630-3",4,10,"Polybag","Retail - limited",4,"https://images.brickset.com/sets/small/630-3.jpg","https://images.brickset.com/sets/images/630-3.jpg",2.49,"2011-12-04T00:00:00Z","2023-02-07T00:00:00Z",2.19,"2011-12-04T00:00:00Z","2023-08-23T00:00:00Z",2.99,"2011-12-04T00:00:00Z","2023-02-07T00:00:00Z",2.49,"2015-01-14T00:00:00Z","2023-08-23T00:00:00Z",NA,NA,NA,NA
9141,"2011",2,"LEGO Duck",2011,"Miscellaneous","Miscellaneous","Employee gift","Normal",TRUE,91,NA,"https://brickset.com/sets/2011-2",0,1,"Box","Not sold",7,"https://images.brickset.com/sets/small/2011-2.jpg","https://images.brickset.com/sets/images/2011-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8269,"2063",1,"Stormer 2.0",2011,"HERO Factory","Constraction","Ordeal of Fire","Normal",TRUE,31,NA,"https://brickset.com/sets/2063-1",3.7,9,"Plastic canister","Retail",6,"https://images.brickset.com/sets/small/2063-1.jpg","https://images.brickset.com/sets/images/2063-1.jpg",7.99,"2010-12-25T00:00:00Z","2011-11-12T00:00:00Z",7.99,"2010-12-28T00:00:00Z","2011-10-30T00:00:00Z",10.99,"2011-05-31T00:00:00Z","2011-11-12T00:00:00Z",NA,NA,NA,18.21,11.25,6.1,0.15
8270,"2065",1,"Furno 2.0",2011,"HERO Factory","Constraction","Ordeal of Fire","Normal",TRUE,30,NA,"https://brickset.com/sets/2065-1",3.4,3,"Plastic canister","Retail",6,"https://images.brickset.com/sets/small/2065-1.jpg","https://images.brickset.com/sets/images/2065-1.jpg",7.99,"2010-12-25T00:00:00Z","2011-12-08T00:00:00Z",7.99,"2010-12-28T00:00:00Z","2011-11-10T00:00:00Z",10.99,"2011-05-31T00:00:00Z","2011-12-08T00:00:00Z",NA,NA,NA,18.21,11.25,6.1,0.15
8271,"2067",1,"Evo 2.0",2011,"HERO Factory","Constraction","Ordeal of Fire","Normal",TRUE,31,NA,"https://brickset.com/sets/2067-1",4.1,8,"Plastic canister","Retail",6,"https://images.brickset.com/sets/small/2067-1.jpg","https://images.brickset.com/sets/images/2067-1.jpg",7.99,"2010-12-25T00:00:00Z","2011-12-06T00:00:00Z",7.99,"2010-12-28T00:00:00Z","2011-11-10T00:00:00Z",10.99,"2011-05-31T00:00:00Z","2011-12-06T00:00:00Z",NA,NA,NA,18.21,11.25,6.1,0.15
8272,"2068",1,"Nex 2.0",2011,"HERO Factory","Constraction","Ordeal of Fire","Normal",TRUE,31,NA,"https://brickset.com/sets/2068-1",3.9,11,"Plastic canister","Retail",6,"https://images.brickset.com/sets/small/2068-1.jpg","https://images.brickset.com/sets/images/2068-1.jpg",7.99,"2010-12-25T00:00:00Z","2012-01-14T00:00:00Z",7.99,"2010-12-28T00:00:00Z","2011-11-18T00:00:00Z",10.99,"2011-05-31T00:00:00Z","2011-12-31T00:00:00Z",NA,NA,NA,18.21,11.25,6.1,0.15
8283,"2111",1,"Kai",2011,"Ninjago","Action/Adventure","Spinners","Normal",TRUE,19,1,"https://brickset.com/sets/2111-1",3.6,8,"Blister pack","Retail",6,"https://images.brickset.com/sets/small/2111-1.jpg","https://images.brickset.com/sets/images/2111-1.jpg",9.99,"2011-01-04T00:00:00Z","2011-06-29T00:00:00Z",7.49,"2010-12-28T00:00:00Z","2011-08-08T00:00:00Z",12.99,"2011-05-31T00:00:00Z","2011-07-21T00:00:00Z",NA,NA,NA,23.01,17.2,2.79,0.1
8284,"2112",1,"Cole",2011,"Ninjago","Action/Adventure","Spinners","Normal",TRUE,19,1,"https://brickset.com/sets/2112-1",3.7,3,"Blister pack","Retail",6,"https://images.brickset.com/sets/small/2112-1.jpg","https://images.brickset.com/sets/images/2112-1.jpg",9.99,"2011-01-04T00:00:00Z","2011-07-21T00:00:00Z",7.49,"2010-12-28T00:00:00Z","2012-05-04T00:00:00Z",12.99,"2011-05-31T00:00:00Z","2011-08-20T00:00:00Z",NA,NA,NA,23.01,17.2,2.79,0.1
8285,"2113",1,"Zane",2011,"Ninjago","Action/Adventure","Spinners","Normal",TRUE,19,1,"https://brickset.com/sets/2113-1",3.9,5,"{Not specified}","{Not specified}",6,"https://images.brickset.com/sets/small/2113-1.jpg","https://images.brickset.com/sets/images/2113-1.jpg",9.99,"2011-01-04T00:00:00Z","2011-04-16T00:00:00Z",7.49,"2010-12-28T00:00:00Z","2011-05-07T00:00:00Z",NA,NA,NA,NA,NA,NA,23.01,17.2,2.79,0.1
8286,"2114",1,"Chopov",2011,"Ninjago","Action/Adventure","Spinners","Normal",TRUE,20,1,"https://brickset.com/sets/2114-1",3.6,3,"{Not specified}","{Not specified}",6,"https://images.brickset.com/sets/small/2114-1.jpg","https://images.brickset.com/sets/images/2114-1.jpg",9.99,"2011-01-04T00:00:00Z","2011-12-29T00:00:00Z",7.49,"2010-12-28T00:00:00Z","2011-12-28T00:00:00Z",12.99,"2011-05-31T00:00:00Z","2011-12-29T00:00:00Z",NA,NA,NA,23.01,17.2,2.79,0.1
