"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","height","width","depth","weight"
2318,"4742",1,"Chill Speeder",2004,"Alpha Team","Action/Adventure","Mission Deep Freeze","Normal",TRUE,58,1,"https://brickset.com/sets/4742-1",3.9,13,"Box","Retail",NA,"https://images.brickset.com/sets/small/4742-1.jpg","https://images.brickset.com/sets/images/4742-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,0.11
2319,"4743",1,"Ice Blade",2004,"Alpha Team","Action/Adventure","Mission Deep Freeze","Normal",TRUE,108,1,"https://brickset.com/sets/4743-1",4.4,25,"Box","Retail",NA,"https://images.brickset.com/sets/small/4743-1.jpg","https://images.brickset.com/sets/images/4743-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,24,6,0.15
2320,"4744",1,"Tundra Tracker",2004,"Alpha Team","Action/Adventure","Mission Deep Freeze","Normal",TRUE,141,2,"https://brickset.com/sets/4744-1",4,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/4744-1.jpg","https://images.brickset.com/sets/images/4744-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,0.33
2321,"4745",1,"Blue Eagle vs. Snow Crawler",2004,"Alpha Team","Action/Adventure","Mission Deep Freeze","Normal",TRUE,258,2,"https://brickset.com/sets/4745-1",4.2,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/4745-1.jpg","https://images.brickset.com/sets/images/4745-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,6,0.46
2322,"4746",1,"Mobile Command Centre",2004,"Alpha Team","Action/Adventure","Mission Deep Freeze","Normal",TRUE,426,5,"https://brickset.com/sets/4746-1",4.3,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/4746-1.jpg","https://images.brickset.com/sets/images/4746-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,6,0.84
2323,"4748",1,"Ogel's Mountain Fortress",2004,"Alpha Team","Action/Adventure","Mission Deep Freeze","Normal",TRUE,436,5,"https://brickset.com/sets/4748-1",4.4,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/4748-1.jpg","https://images.brickset.com/sets/images/4748-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,48,9.6,1.54
2324,"4750",1,"Draco's Encounter with Buckbeak",2004,"Harry Potter","Licensed","Prisoner of Azkaban","Normal",TRUE,36,1,"https://brickset.com/sets/4750-1",3.5,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/4750-1.jpg","https://images.brickset.com/sets/images/4750-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,4.8,0.1
2325,"4751",1,"Harry and the Marauder's Map",2004,"Harry Potter","Licensed","Prisoner of Azkaban","Normal",TRUE,109,3,"https://brickset.com/sets/4751-1",3.7,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/4751-1.jpg","https://images.brickset.com/sets/images/4751-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,14.4,6,0.2
2326,"4752",1,"Professor Lupin's Classroom",2004,"Harry Potter","Licensed","Prisoner of Azkaban","Normal",TRUE,156,3,"https://brickset.com/sets/4752-1",4.1,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/4752-1.jpg","https://images.brickset.com/sets/images/4752-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,6,0.34
2327,"4753",1,"Sirius Black's Escape",2004,"Harry Potter","Licensed","Prisoner of Azkaban","Normal",TRUE,188,3,"https://brickset.com/sets/4753-1",4,13,"Box","Retail",NA,"https://images.brickset.com/sets/small/4753-1.jpg","https://images.brickset.com/sets/images/4753-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,19.2,6,0.36
2328,"4754",1,"Hagrid's Hut",2004,"Harry Potter","Licensed","Prisoner of Azkaban","Normal",TRUE,302,2,"https://brickset.com/sets/4754-1",4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/4754-1.jpg","https://images.brickset.com/sets/images/4754-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,6,0.58
2329,"4755",1,"Knight Bus",2004,"Harry Potter","Licensed","Prisoner of Azkaban","Normal",TRUE,243,2,"https://brickset.com/sets/4755-1",4,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/4755-1.jpg","https://images.brickset.com/sets/images/4755-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,0.55
2330,"4756",1,"Shrieking Shack",2004,"Harry Potter","Licensed","Prisoner of Azkaban","Normal",TRUE,444,4,"https://brickset.com/sets/4756-1",4.3,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/4756-1.jpg","https://images.brickset.com/sets/images/4756-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,9.6,0.93
2331,"4757",1,"Hogwarts Castle",2004,"Harry Potter","Licensed","Prisoner of Azkaban","Normal",TRUE,944,9,"https://brickset.com/sets/4757-1",4.6,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/4757-1.jpg","https://images.brickset.com/sets/images/4757-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,57.6,9.6,2.12
2332,"4758",1,"Hogwarts Express",2004,"Harry Potter","Licensed","Prisoner of Azkaban","Normal",TRUE,389,4,"https://brickset.com/sets/4758-1",3.9,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/4758-1.jpg","https://images.brickset.com/sets/images/4758-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,33.6,7.2,0.79
2333,"4759",1,"3 Christmas Decorations",2004,"Seasonal","Miscellaneous","Christmas","Normal",TRUE,127,NA,"https://brickset.com/sets/4759-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4759-1.jpg","https://images.brickset.com/sets/images/4759-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,14.4,NA
2334,"4775",1,"Knight and Squire",2004,"Duplo","Pre-school","Castle","Normal",TRUE,19,2,"https://brickset.com/sets/4775-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4775-1.jpg","https://images.brickset.com/sets/images/4775-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,19.2,6,0.25
2335,"4776",1,"Dragon Tower",2004,"Duplo","Pre-school","Castle","Normal",TRUE,63,2,"https://brickset.com/sets/4776-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4776-1.jpg","https://images.brickset.com/sets/images/4776-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,38.4,11.4,1.87
2336,"4777",1,"Knights' Castle",2004,"Duplo","Pre-school","Castle","Normal",TRUE,168,4,"https://brickset.com/sets/4777-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4777-1.jpg","https://images.brickset.com/sets/images/4777-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,48,57.6,11.4,3.83
2367,"4853",1,"Spider-Man's Street Chase",2004,"Spider-Man","Licensed","Spider-Man 2","Normal",TRUE,73,3,"https://brickset.com/sets/4853-1",3.7,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/4853-1.jpg","https://images.brickset.com/sets/images/4853-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,19.2,4.8,0.15
2368,"4854",1,"Doc Ock's Bank Robbery",2004,"Spider-Man","Licensed","Spider-Man 2","Normal",TRUE,176,5,"https://brickset.com/sets/4854-1",4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/4854-1.jpg","https://images.brickset.com/sets/images/4854-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,6,0.31
2369,"4855",1,"Spider-Man's Train Rescue",2004,"Spider-Man","Licensed","Spider-Man 2","Normal",TRUE,294,4,"https://brickset.com/sets/4855-1",4.2,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/4855-1.jpg","https://images.brickset.com/sets/images/4855-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,6,0.48
2370,"4856",1,"Doc Ock's Hideout",2004,"Spider-Man","Licensed","Spider-Man 2","Normal",TRUE,486,5,"https://brickset.com/sets/4856-1",4,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/4856-1.jpg","https://images.brickset.com/sets/images/4856-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,7.2,1
2371,"4857",1,"Doc Ock's Fusion Lab",2004,"Spider-Man","Licensed","Spider-Man 2","Normal",TRUE,237,4,"https://brickset.com/sets/4857-1",3.8,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/4857-1.jpg","https://images.brickset.com/sets/images/4857-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,6,0.38
2372,"4858",1,"Doc Ock's Crime Spree",2004,"4 Juniors","Junior","Spider-Man","Normal",TRUE,55,3,"https://brickset.com/sets/4858-1",0,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4858-1.jpg","https://images.brickset.com/sets/images/4858-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,0.37
2373,"4860",1,"Doc Ock's Cafe Attack",2004,"4 Juniors","Junior","Spider-Man","Normal",TRUE,130,3,"https://brickset.com/sets/4860-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4860-1.jpg","https://images.brickset.com/sets/images/4860-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,0.73
2378,"4886",1,"Building Bonanza",2004,"Creator","Model making","Designer Set","Normal",TRUE,667,NA,"https://brickset.com/sets/4886-1",4.1,13,"Box","Retail",NA,"https://images.brickset.com/sets/small/4886-1.jpg","https://images.brickset.com/sets/images/4886-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,9.6,NA
5345,"4908",1,"DUPLO Basic Bricks",2004,"Duplo","Pre-school",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/4908-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2381,"4924",1,"Advent Calendar",2004,"Creator","Model making","Seasonal","Normal",TRUE,335,NA,"https://brickset.com/sets/4924-1",0,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/4924-1.jpg","https://images.brickset.com/sets/images/4924-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2722,"5350",1,"Large Explore Bucket",2004,"Explore","Pre-school","Together","Normal",TRUE,90,NA,"https://brickset.com/sets/5350-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5350-1.jpg","https://images.brickset.com/sets/images/5350-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2723,"5351",1,"Duplo Bucket",2004,"Duplo","Pre-school",NA,"Normal",TRUE,90,NA,"https://brickset.com/sets/5351-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5351-1.jpg","https://images.brickset.com/sets/images/5351-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2724,"5352",1,"Duplo Tub",2004,"Duplo","Pre-school",NA,"Normal",TRUE,139,NA,"https://brickset.com/sets/5352-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5352-1.jpg","https://images.brickset.com/sets/images/5352-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2725,"5353",1,"Duplo Tub",2004,"Duplo","Pre-school",NA,"Normal",TRUE,139,NA,"https://brickset.com/sets/5353-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5353-1.jpg","https://images.brickset.com/sets/images/5353-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2726,"5354",1,"Tube",2004,"Duplo","Pre-school",NA,"Normal",TRUE,80,NA,"https://brickset.com/sets/5354-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5354-1.jpg","https://images.brickset.com/sets/images/5354-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2727,"5355",1,"Small Quatro Bucket",2004,"Quatro","Pre-school",NA,"Normal",TRUE,20,NA,"https://brickset.com/sets/5355-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5355-1.jpg","https://images.brickset.com/sets/images/5355-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,22,22,28.2,1.03
2728,"5356",1,"Medium Quatro Bucket",2004,"Quatro","Pre-school",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/5356-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5356-1.jpg","https://images.brickset.com/sets/images/5356-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8,34.8,27.8,2.17
2729,"5357",1,"Large Quatro Bucket",2004,"Quatro","Pre-school",NA,"Normal",TRUE,75,NA,"https://brickset.com/sets/5357-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5357-1.jpg","https://images.brickset.com/sets/images/5357-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8,34.8,35.1,2.98
2730,"5358",1,"Quatro XL",2004,"Quatro","Pre-school",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/5358-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5358-1.jpg","https://images.brickset.com/sets/images/5358-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2731,"5359",1,"BRICK-O-DILE",2004,"Explore","Pre-school","Imagination","Normal",TRUE,26,NA,"https://brickset.com/sets/5359-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5359-1.jpg","https://images.brickset.com/sets/images/5359-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,29,49.7,19.6,1.44
2736,"5385",1,"Special Edition Bucket",2004,"Duplo","Pre-school",NA,"Normal",TRUE,40,NA,"https://brickset.com/sets/5385-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5385-1.jpg","https://images.brickset.com/sets/images/5385-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5199,"5436",1,"Stack 'n' Learn",2004,"Baby","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/5436-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5436-1.jpg","https://images.brickset.com/sets/images/5436-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2788,"5453",1,"Baby Elephant Stacker",2004,"Baby","Pre-school",NA,"Normal",TRUE,6,NA,"https://brickset.com/sets/5453-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5453-1.jpg","https://images.brickset.com/sets/images/5453-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2789,"5454",1,"Stack & Learn Giraffe",2004,"Baby","Pre-school",NA,"Normal",TRUE,5,NA,"https://brickset.com/sets/5454-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5454-1.jpg","https://images.brickset.com/sets/images/5454-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2790,"5455",1,"Stacking Jungle Set",2004,"Baby","Pre-school",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/5455-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5455-1.jpg","https://images.brickset.com/sets/images/5455-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2791,"5458",1,"Pull Along Duck and Duckling",2004,"Baby","Pre-school",NA,"Normal",TRUE,7,NA,"https://brickset.com/sets/5458-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5458-1.jpg","https://images.brickset.com/sets/images/5458-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6450,"5513",1,"Duplo Tubular Chest",2004,"Duplo","Pre-school",NA,"Normal",TRUE,113,2,"https://brickset.com/sets/5513-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5513-1.jpg","https://images.brickset.com/sets/images/5513-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2919,"5877",1,"The Royal Wedding Coach",2004,"Belville","Girls",NA,"Normal",TRUE,73,2,"https://brickset.com/sets/5877-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5877-1.jpg","https://images.brickset.com/sets/images/5877-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,33.6,7.2,NA
2951,"5940",1,"Doll House",2004,"Belville","Girls",NA,"Normal",TRUE,203,3,"https://brickset.com/sets/5940-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5940-1.jpg","https://images.brickset.com/sets/images/5940-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,48,7.2,NA
2952,"5941",1,"Riding School",2004,"Belville","Girls",NA,"Normal",TRUE,179,2,"https://brickset.com/sets/5941-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5941-1.jpg","https://images.brickset.com/sets/images/5941-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,NA
2953,"5942",1,"Pop Studio",2004,"Belville","Girls",NA,"Normal",TRUE,102,1,"https://brickset.com/sets/5942-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5942-1.jpg","https://images.brickset.com/sets/images/5942-1.jpg",22.99,"2008-01-28T00:00:00Z","2008-01-30T00:00:00Z",NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,NA
2954,"5943",1,"Interior Designer",2004,"Belville","Girls",NA,"Normal",TRUE,96,1,"https://brickset.com/sets/5943-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5943-1.jpg","https://images.brickset.com/sets/images/5943-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,19.2,6,NA
2955,"5944",1,"Cat Show",2004,"Belville","Girls",NA,"Normal",TRUE,31,NA,"https://brickset.com/sets/5944-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5944-1.jpg","https://images.brickset.com/sets/images/5944-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3735,"6963",1,"X-wing Fighter",2004,"Star Wars","Licensed","Mini Building Set","Normal",TRUE,41,NA,"https://brickset.com/sets/6963-1",3.5,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/6963-1.jpg","https://images.brickset.com/sets/images/6963-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3736,"6964",1,"Boba Fett's Slave I",2004,"Star Wars","Licensed","Mini Building Set","Normal",TRUE,25,NA,"https://brickset.com/sets/6964-1",3.9,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/6964-1.jpg","https://images.brickset.com/sets/images/6964-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3737,"6965",1,"TIE Interceptor",2004,"Star Wars","Licensed","Mini Building Set","Normal",TRUE,32,NA,"https://brickset.com/sets/6965-1",4.1,9,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/6965-1.jpg","https://images.brickset.com/sets/images/6965-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3772,"7042",1,"Dune Patrol",2004,"World City","Modern day","Police and Rescue","Normal",TRUE,36,1,"https://brickset.com/sets/7042-1",3.6,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/7042-1.jpg","https://images.brickset.com/sets/images/7042-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,9.6,6,0.05
3773,"7043",1,"Firefighter",2004,"World City","Modern day","Police and Rescue","Normal",TRUE,68,1,"https://brickset.com/sets/7043-1",3.6,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/7043-1.jpg","https://images.brickset.com/sets/images/7043-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,7.2,0.12
3774,"7044",1,"Rescue Chopper",2004,"World City","Modern day","Police and Rescue","Normal",TRUE,205,2,"https://brickset.com/sets/7044-1",4,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/7044-1.jpg","https://images.brickset.com/sets/images/7044-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,6,0.31
3775,"7045",1,"Hovercraft Hideout",2004,"World City","Modern day","Police and Rescue","Normal",TRUE,274,2,"https://brickset.com/sets/7045-1",3.8,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/7045-1.jpg","https://images.brickset.com/sets/images/7045-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,0.48
3776,"7046",1,"Fire Command Craft",2004,"World City","Modern day","Police and Rescue","Normal",TRUE,269,3,"https://brickset.com/sets/7046-1",4.3,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/7046-1.jpg","https://images.brickset.com/sets/images/7046-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,0.5
3777,"7047",1,"Coast Watch HQ",2004,"World City","Modern day","Police and Rescue","Normal",TRUE,367,4,"https://brickset.com/sets/7047-1",4.3,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/7047-1.jpg","https://images.brickset.com/sets/images/7047-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,11.4,1.13
3778,"7070",1,"Catapult Raft",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,22,1,"https://brickset.com/sets/7070-1",3,7,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7070-1.jpg","https://images.brickset.com/sets/images/7070-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,4.8,0.08
3779,"7071",1,"Treasure Island",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,24,2,"https://brickset.com/sets/7071-1",3.3,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7071-1.jpg","https://images.brickset.com/sets/images/7071-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,19.2,4.8,NA
3780,"7072",1,"Captain Kragg's Pirate Boat",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,36,1,"https://brickset.com/sets/7072-1",3.2,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7072-1.jpg","https://images.brickset.com/sets/images/7072-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,19.2,4.8,0.21
3781,"7073",1,"Pirate Dock",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,61,2,"https://brickset.com/sets/7073-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7073-1.jpg","https://images.brickset.com/sets/images/7073-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,33.6,4.8,NA
3782,"7074",1,"Skull Island",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,76,3,"https://brickset.com/sets/7074-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7074-1.jpg","https://images.brickset.com/sets/images/7074-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,6,0.62
3783,"7075",1,"Captain Redbeard's Pirate Ship",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,131,4,"https://brickset.com/sets/7075-1",3.6,6,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7075-1.jpg","https://images.brickset.com/sets/images/7075-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,57.6,11.4,1.5
3784,"7080",1,"Scurvy Dog and Crocodile",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,4,1,"https://brickset.com/sets/7080-1",0,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7080-1.jpg","https://images.brickset.com/sets/images/7080-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3785,"7081",1,"Harry Hardtack and Monkey",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,9,1,"https://brickset.com/sets/7081-1",0,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7081-1.jpg","https://images.brickset.com/sets/images/7081-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3786,"7082",1,"Cannonball Jimmy and Shark",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,4,1,"https://brickset.com/sets/7082-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7082-1.jpg","https://images.brickset.com/sets/images/7082-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3788,"7099",1,"Accessory Motor",2004,"4 Juniors","Junior","Accessories","Normal",TRUE,1,NA,"https://brickset.com/sets/7099-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7099-1.jpg","https://images.brickset.com/sets/images/7099-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3839,"7209",1,"Flying Dino",2004,"Creator","Model making","Designer Set","Normal",TRUE,28,NA,"https://brickset.com/sets/7209-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7209-1.jpg","https://images.brickset.com/sets/images/7209-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,0,NA
3840,"7210",1,"Long Neck Dino",2004,"Creator","Model making","Designer Set","Normal",TRUE,33,NA,"https://brickset.com/sets/7210-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7210-1.jpg","https://images.brickset.com/sets/images/7210-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3842,"7214",1,"Airline Promotional Set",2004,"World City","Modern day","Special","Normal",TRUE,125,1,"https://brickset.com/sets/7214-1",0,1,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/7214-1.jpg","https://images.brickset.com/sets/images/7214-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,6,NA
4728,"7218",1,"Boat",2004,"Creator","Model making","Designer Set","Normal",TRUE,26,NA,"https://brickset.com/sets/7218-1",0,0,"Polybag","Unknown",NA,"https://images.brickset.com/sets/small/7218-1.jpg","https://images.brickset.com/sets/images/7218-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3843,"7219",1,"Dino",2004,"Creator","Model making","Designer Set","Normal",TRUE,34,NA,"https://brickset.com/sets/7219-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7219-1.jpg","https://images.brickset.com/sets/images/7219-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
