"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","height","width","depth","weight"
3340,"6491",1,"Rocket Racer",1996,"Time Cruisers","Action/Adventure",NA,"Normal",TRUE,58,1,"https://brickset.com/sets/6491-1",3.3,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6491-1.jpg","https://images.brickset.com/sets/images/6491-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA
3341,"6492",1,"Hypno Cruiser",1996,"Time Cruisers","Action/Adventure",NA,"Normal",TRUE,152,2,"https://brickset.com/sets/6492-1",3.8,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6492-1.jpg","https://images.brickset.com/sets/images/6492-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28.8,4.8,NA
3342,"6493",1,"Flying Time Vessel",1996,"Time Cruisers","Action/Adventure",NA,"Normal",TRUE,237,2,"https://brickset.com/sets/6493-1",3.8,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6493-1.jpg","https://images.brickset.com/sets/images/6493-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,38.4,7.2,NA
3343,"6494",1,"Magic Mountain Time Lab",1996,"Time Cruisers","Action/Adventure",NA,"Normal",TRUE,504,4,"https://brickset.com/sets/6494-1",4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6494-1.jpg","https://images.brickset.com/sets/images/6494-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3349,"6500",1,"Holiday Village",1996,"Town","Modern day","Shops and Services","Normal",FALSE,NA,NA,"https://brickset.com/sets/6500-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/6500-1.jpg","https://images.brickset.com/sets/images/6500-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3371,"6517",1,"Water Jet",1996,"Town","Modern day","Leisure","Normal",TRUE,29,1,"https://brickset.com/sets/6517-1",3.5,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6517-1.jpg","https://images.brickset.com/sets/images/6517-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3372,"6518",1,"Baja Buggy",1996,"Town","Modern day","Coastguard","Normal",TRUE,37,1,"https://brickset.com/sets/6518-1",3.6,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/6518-1.jpg","https://images.brickset.com/sets/images/6518-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,9.6,4.8,NA
3404,"6545",1,"Search N' Rescue",1996,"Town","Modern day","Police","Normal",TRUE,286,3,"https://brickset.com/sets/6545-1",3.9,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6545-1.jpg","https://images.brickset.com/sets/images/6545-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3405,"6546",1,"Slick Racer",1996,"Town","Modern day","Racing","Normal",TRUE,39,1,"https://brickset.com/sets/6546-1",3.8,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6546-1.jpg","https://images.brickset.com/sets/images/6546-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3424,"6563",1,"Gator Landing",1996,"Town","Modern day","Leisure","Normal",TRUE,233,3,"https://brickset.com/sets/6563-1",4.1,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6563-1.jpg","https://images.brickset.com/sets/images/6563-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3439,"6581",1,"Dig 'N' Dump",1996,"Town","Modern day","Construction","Normal",TRUE,127,2,"https://brickset.com/sets/6581-1",4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6581-1.jpg","https://images.brickset.com/sets/images/6581-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,19.2,4.8,NA
3453,"6598",1,"Metro PD Station",1996,"Town","Modern day","Police","Normal",TRUE,552,8,"https://brickset.com/sets/6598-1",4.1,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6598-1.jpg","https://images.brickset.com/sets/images/6598-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,43.2,7.2,NA
3472,"6615",1,"Eagle Stunt Flyer",1996,"Town","Modern day","Flight","Normal",TRUE,76,1,"https://brickset.com/sets/6615-1",4.1,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6615-1.jpg","https://images.brickset.com/sets/images/6615-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,4.8,NA
3481,"6625",1,"Speed Trackers",1996,"Town","Modern day","Police","Normal",TRUE,62,2,"https://brickset.com/sets/6625-1",3.7,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/6625-1.jpg","https://images.brickset.com/sets/images/6625-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3567,"6712",1,"Sheriff's Showdown",1996,"Western","Historical","Cowboys","Normal",TRUE,28,2,"https://brickset.com/sets/6712-1",3.8,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6712-1.jpg","https://images.brickset.com/sets/images/6712-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,14.4,4.8,NA
3570,"6716",1,"Covered Wagon",1996,"Western","Historical","Cowboys","Normal",TRUE,64,1,"https://brickset.com/sets/6716-1",4.1,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6716-1.jpg","https://images.brickset.com/sets/images/6716-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,4.8,NA
3593,"6755",1,"Sheriff's Lock-Up",1996,"Western","Historical","Cowboys","Normal",TRUE,176,4,"https://brickset.com/sets/6755-1",4.4,16,"Box","Retail",NA,"https://images.brickset.com/sets/small/6755-1.jpg","https://images.brickset.com/sets/images/6755-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,33.6,4.8,NA
3594,"6761",1,"Bandit's Secret Hide-Out",1996,"Western","Historical","Cowboys","Normal",TRUE,250,5,"https://brickset.com/sets/6761-1",4.5,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/6761-1.jpg","https://images.brickset.com/sets/images/6761-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3598,"6765",1,"Gold City Junction",1996,"Western","Historical","Cowboys","Normal",TRUE,350,6,"https://brickset.com/sets/6765-1",4.6,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6765-1.jpg","https://images.brickset.com/sets/images/6765-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3600,"6769",1,"Fort Legoredo",1996,"Western","Historical","Cowboys","Normal",TRUE,687,10,"https://brickset.com/sets/6769-1",4.7,14,"Box","Retail",NA,"https://images.brickset.com/sets/small/6769-1.jpg","https://images.brickset.com/sets/images/6769-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,48,9.6,NA
3630,"6815",1,"Hovertron",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,29,1,"https://brickset.com/sets/6815-1",3.6,13,"Box","Retail",5,"https://images.brickset.com/sets/small/6815-1.jpg","https://images.brickset.com/sets/images/6815-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3664,"6854",1,"Alien Fossilizer",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,53,1,"https://brickset.com/sets/6854-1",3.5,5,"Box","Retail",6,"https://images.brickset.com/sets/small/6854-1.jpg","https://images.brickset.com/sets/images/6854-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA
3665,"6856",1,"Planetary Decoder",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,80,1,"https://brickset.com/sets/6856-1",3.5,6,"Box","Retail",6,"https://images.brickset.com/sets/small/6856-1.jpg","https://images.brickset.com/sets/images/6856-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,19.2,4.8,NA
3696,"6899",1,"Nebula Outpost",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,158,2,"https://brickset.com/sets/6899-1",3.8,10,"Box","Retail",7,"https://images.brickset.com/sets/small/6899-1.jpg","https://images.brickset.com/sets/images/6899-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,24,6,NA
3718,"6938",1,"Scorpion Detector",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,196,2,"https://brickset.com/sets/6938-1",4.2,5,"Box","Retail",7,"https://images.brickset.com/sets/small/6938-1.jpg","https://images.brickset.com/sets/images/6938-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,6,NA
3733,"6958",1,"Android Base",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,267,3,"https://brickset.com/sets/6958-1",4.1,6,"Box","Retail",8,"https://images.brickset.com/sets/small/6958-1.jpg","https://images.brickset.com/sets/images/6958-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,33.6,6,NA
3750,"6982",1,"Explorien Starship",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,662,4,"https://brickset.com/sets/6982-1",4.1,18,"Box","Retail",9,"https://images.brickset.com/sets/small/6982-1.jpg","https://images.brickset.com/sets/images/6982-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,53.2,7.2,NA
4140,"8207",1,"Dune Duster",1996,"Technic","Technical",NA,"Normal",TRUE,86,NA,"https://brickset.com/sets/8207-1",3.4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/8207-1.jpg","https://images.brickset.com/sets/images/8207-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,4.8,NA
4153,"8223",1,"Hydrofoil 7",1996,"Technic","Technical",NA,"Normal",TRUE,124,1,"https://brickset.com/sets/8223-1",3.8,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8223-1.jpg","https://images.brickset.com/sets/images/8223-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4157,"8230",1,"Coastal Cop Buggy",1996,"Technic","Technical",NA,"Normal",TRUE,175,1,"https://brickset.com/sets/8230-1",3.7,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8230-1.jpg","https://images.brickset.com/sets/images/8230-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4168,"8244",1,"Convertables",1996,"Technic","Technical",NA,"Normal",TRUE,275,1,"https://brickset.com/sets/8244-1",3.3,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/8244-1.jpg","https://images.brickset.com/sets/images/8244-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28.8,6,NA
4185,"8286",1,"3-In-1 Car",1996,"Technic","Technical",NA,"Normal",TRUE,734,2,"https://brickset.com/sets/8286-1",3.7,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8286-1.jpg","https://images.brickset.com/sets/images/8286-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4244,"8408",1,"Desert Ranger",1996,"Technic","Technical",NA,"Normal",TRUE,289,NA,"https://brickset.com/sets/8408-1",3.5,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8408-1.jpg","https://images.brickset.com/sets/images/8408-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28.8,6,NA
4251,"8425",1,"Black Falcon",1996,"Technic","Technical",NA,"Normal",TRUE,465,NA,"https://brickset.com/sets/8425-1",3.8,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8425-1.jpg","https://images.brickset.com/sets/images/8425-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4267,"8443",1,"Pneumatic Log Loader",1996,"Technic","Technical",NA,"Normal",TRUE,327,NA,"https://brickset.com/sets/8443-1",4.5,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8443-1.jpg","https://images.brickset.com/sets/images/8443-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,33.6,6,NA
4278,"8456",1,"Fiber Optic Multi Set",1996,"Technic","Technical",NA,"Normal",TRUE,404,NA,"https://brickset.com/sets/8456-1",4,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/8456-1.jpg","https://images.brickset.com/sets/images/8456-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,6,NA
4298,"8480",1,"Space Shuttle",1996,"Technic","Technical",NA,"Normal",TRUE,1368,NA,"https://brickset.com/sets/8480-1",4.6,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/8480-1.jpg","https://images.brickset.com/sets/images/8480-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,53.2,9.6,NA
28253,"9261",1,"Sloped Bricks",1996,"Dacta","Educational",NA,"Normal",TRUE,330,NA,"https://brickset.com/sets/9261-1",0,0,"Box","Educational",NA,"https://images.brickset.com/sets/small/9261-1.jpg","https://images.brickset.com/sets/images/9261-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31372,"9287",1,"Bonus Lego Basic Town",1996,"Education","Educational","Town","Normal",TRUE,2456,NA,"https://brickset.com/sets/9287-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4533,"9293",1,"Community Workers",1996,"Dacta","Educational",NA,"Normal",TRUE,182,30,"https://brickset.com/sets/9293-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9293-1.jpg","https://images.brickset.com/sets/images/9293-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9443,"9410",1,"Explorien Key Chain",1996,"Gear","Miscellaneous","Key Chains/Space","Gear",TRUE,NA,NA,"https://brickset.com/sets/9410-1",0,0,"Polybag","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29291,"9707",1,"Intelligent House",1996,"Dacta","Educational","System","Normal",TRUE,155,NA,"https://brickset.com/sets/9707-1",0,0,"{Not specified}","{Not specified}",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29292,"9752",1,"Control Centre (9V)",1996,"Dacta","Educational","Technic","Normal",TRUE,15,NA,"https://brickset.com/sets/9752-1",0,0,"{Not specified}","Educational",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4916,"9833",1,"Transformer 9 V",1996,"Dacta","Educational",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/9833-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9833-1.jpg","https://images.brickset.com/sets/images/9833-1.jpg",23.99,"2007-10-29T18:28:58.093Z","2011-10-09T00:00:00Z",13.99,"2007-10-24T00:00:00Z","2011-01-11T00:00:00Z",33.99,"2010-09-24T00:00:00Z","2011-10-09T00:00:00Z",NA,NA,NA,NA,NA,NA
32025,"MM08JAN1996",1,"Mania Magazine January - February 1996",1996,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM08JAN1996-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM08JAN1996-1.jpg","https://images.brickset.com/sets/images/MM08JAN1996-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32026,"MM09MAR1996",1,"Mania Magazine March - April 1996",1996,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM09MAR1996-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM09MAR1996-1.jpg","https://images.brickset.com/sets/images/MM09MAR1996-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32027,"MM10MAY1996",1,"Mania Magazine May - June 1996",1996,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM10MAY1996-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM10MAY1996-1.jpg","https://images.brickset.com/sets/images/MM10MAY1996-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32028,"MM11JUL1996",1,"Mania Magazine July - August 1996",1996,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM11JUL1996-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM11JUL1996-1.jpg","https://images.brickset.com/sets/images/MM11JUL1996-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32029,"MM12SEP1996",1,"Mania Magazine September - October 1996",1996,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM12SEP1996-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM12SEP1996-1.jpg","https://images.brickset.com/sets/images/MM12SEP1996-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32030,"MM13NOV1996",1,"Mania Magazine November - December 1996",1996,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM13NOV1996-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM13NOV1996-1.jpg","https://images.brickset.com/sets/images/MM13NOV1996-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
