"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
32116,"10297",1,"Boutique Hotel",2022,"Icons","Model making","Modular Buildings Collection","Normal",TRUE,3066,7,"https://brickset.com/sets/10297-1",4.3,2,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10297-1.jpg","https://images.brickset.com/sets/images/10297-1.jpg",229.99,"2022-01-02T00:00:00Z",NA,199.99,"2022-01-01T00:00:00Z","2024-01-04T00:00:00Z",289.99,"2022-01-02T00:00:00Z",NA,229.99,"2022-01-04T00:00:00Z","2024-01-02T00:00:00Z",48,58.2,12.4,3.471
32127,"10298",1,"Vespa 125",2022,"Icons","Model making","Vehicles","Normal",TRUE,1106,NA,"https://brickset.com/sets/10298-1",4,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10298-1.jpg","https://images.brickset.com/sets/images/10298-1.jpg",99.99,"2022-03-01T00:00:00Z",NA,89.99,"2022-03-01T00:00:00Z",NA,129.99,"2022-03-01T00:00:00Z",NA,99.99,"2022-03-02T00:00:00Z",NA,28.2,48,9.1,NA
32128,"10299",1,"Real Madrid - Santiago Bernabéu Stadium",2022,"Icons","Model making","Stadiums","Normal",TRUE,5876,NA,"https://brickset.com/sets/10299-1",4.3,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10299-1.jpg","https://images.brickset.com/sets/images/10299-1.jpg",399.99,"2022-03-01T00:00:00Z",NA,344.99,"2022-03-01T00:00:00Z","2024-01-03T00:00:00Z",499.99,"2022-03-01T00:00:00Z",NA,399.99,"2022-03-02T00:00:00Z","2024-01-03T00:00:00Z",48,52.3,21.8,NA
32129,"10300",1,"Back to the Future Time Machine",2022,"Icons","Model making","Licensed","Normal",TRUE,1872,2,"https://brickset.com/sets/10300-1",4.5,3,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10300-1.jpg","https://images.brickset.com/sets/images/10300-1.jpg",199.99,"2022-04-02T00:00:00Z",NA,169.99,"2022-04-01T00:00:00Z",NA,249.99,"2022-04-02T00:00:00Z",NA,199.99,"2022-04-02T00:00:00Z",NA,28.2,48,11.8,NA
32130,"10301",1,"{?}",2022,"Icons","Model making",NA,"Normal",FALSE,NA,NA,"https://brickset.com/sets/10301-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32131,"10302",1,"Optimus Prime",2022,"Icons","Model making","Licensed","Normal",TRUE,1508,NA,"https://brickset.com/sets/10302-1",4.3,1,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10302-1.jpg","https://images.brickset.com/sets/images/10302-1.jpg",179.99,"2022-06-02T00:00:00Z",NA,159.99,"2022-06-01T00:00:00Z",NA,239.99,"2022-06-02T00:00:00Z",NA,179.99,"2022-08-04T00:00:00Z",NA,48,28.2,9.1,1.702
32132,"10303",1,"Loop Coaster",2022,"Icons","Model making","Fairground Collection","Normal",TRUE,3756,11,"https://brickset.com/sets/10303-1",4.5,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10303-1.jpg","https://images.brickset.com/sets/images/10303-1.jpg",399.99,"2022-07-02T00:00:00Z","2023-11-24T00:00:00Z",344.99,"2022-07-01T00:00:00Z",NA,499.99,"2022-07-02T00:00:00Z","2023-11-24T00:00:00Z",399.99,"2022-08-04T00:00:00Z",NA,48.2,52.2,25.7,5.83
32133,"10304",1,"Chevrolet Camaro Z/28 1969",2022,"Icons","Model making","Vehicles","Normal",TRUE,1456,NA,"https://brickset.com/sets/10304-1",4.3,2,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10304-1.jpg","https://images.brickset.com/sets/images/10304-1.jpg",169.99,"2022-07-26T00:00:00Z",NA,149.99,"2022-07-26T00:00:00Z",NA,209.99,"2022-07-26T00:00:00Z",NA,169.99,"2022-08-04T00:00:00Z",NA,28.2,48,11.8,NA
32134,"10305",1,"Lion Knights' Castle",2022,"Icons","Model making","Castle System","Normal",TRUE,4514,22,"https://brickset.com/sets/10305-1",4.8,3,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10305-1.jpg","https://images.brickset.com/sets/images/10305-1.jpg",399.99,"2022-07-26T00:00:00Z",NA,344.99,"2022-07-26T00:00:00Z",NA,499.99,"2022-07-26T00:00:00Z",NA,399.99,"2022-08-04T00:00:00Z",NA,48,52.3,21.8,NA
32135,"10306",1,"Atari 2600",2022,"Icons","Model making","Licensed","Normal",TRUE,2532,1,"https://brickset.com/sets/10306-1",4.1,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10306-1.jpg","https://images.brickset.com/sets/images/10306-1.jpg",239.99,"2022-07-26T00:00:00Z",NA,209.99,"2022-07-26T00:00:00Z",NA,299.99,"2022-07-26T00:00:00Z",NA,239.99,"2022-08-04T00:00:00Z",NA,48,58.2,12.4,NA
32136,"10307",1,"Eiffel Tower",2022,"Icons","Model making","Landmarks","Normal",TRUE,10001,NA,"https://brickset.com/sets/10307-1",4,2,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10307-1.jpg","https://images.brickset.com/sets/images/10307-1.jpg",629.99,"2022-11-16T00:00:00Z",NA,554.99,"2022-11-16T00:00:00Z",NA,799.99,"2022-11-16T00:00:00Z",NA,629.99,"2022-11-17T00:00:00Z",NA,47.5,58.5,38.5,NA
32137,"10308",1,"Holiday Main Street",2022,"Icons","Model making","Winter Village Collection","Normal",TRUE,1514,6,"https://brickset.com/sets/10308-1",4.1,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10308-1.jpg","https://images.brickset.com/sets/images/10308-1.jpg",99.99,"2022-09-23T00:00:00Z","2023-11-27T00:00:00Z",89.99,"2022-09-23T00:00:00Z",NA,129.99,"2022-09-23T00:00:00Z","2023-11-26T00:00:00Z",99.99,"2022-09-24T00:00:00Z",NA,28,47.8,8.8,1.738
32138,"10309",1,"Succulents",2022,"Icons","Model making","Botanical Collection","Normal",TRUE,771,NA,"https://brickset.com/sets/10309-1",4.2,3,"Box","Retail",18,"https://images.brickset.com/sets/small/10309-1.jpg","https://images.brickset.com/sets/images/10309-1.jpg",49.99,"2022-04-15T00:00:00Z",NA,44.99,"2022-05-07T00:00:00Z",NA,69.99,"2022-04-15T00:00:00Z",NA,49.99,"2022-05-08T00:00:00Z",NA,26,38,5.3,0.683
32139,"10310",1,"{?}",2022,"Icons","Model making",NA,"Normal",FALSE,NA,NA,"https://brickset.com/sets/10310-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32140,"10311",1,"Orchid",2022,"Icons","Model making","Botanical Collection","Normal",TRUE,608,NA,"https://brickset.com/sets/10311-1",4.5,2,"Box","Retail",18,"https://images.brickset.com/sets/small/10311-1.jpg","https://images.brickset.com/sets/images/10311-1.jpg",49.99,"2022-04-15T00:00:00Z",NA,44.99,"2022-04-15T00:00:00Z",NA,69.99,"2022-04-15T00:00:00Z",NA,49.99,"2022-04-16T00:00:00Z",NA,26,38,6.8,0.756
33830,"10497",1,"Galaxy Explorer",2022,"Icons","Model making","Space System","Normal",TRUE,1254,5,"https://brickset.com/sets/10497-1",4.7,16,"Box","Retail",18,"https://images.brickset.com/sets/small/10497-1.jpg","https://images.brickset.com/sets/images/10497-1.jpg",99.99,"2022-06-20T00:00:00Z",NA,89.99,"2022-07-26T00:00:00Z","2024-01-03T00:00:00Z",129.99,"2022-06-20T00:00:00Z",NA,99.99,"2022-08-04T00:00:00Z","2024-01-03T00:00:00Z",28,53.8,8.7,1.756
33683,"10777",1,"Mickey and Minnie's Camping Trip",2022,"Disney","Licensed","Mickey and Friends","Normal",TRUE,103,2,"https://brickset.com/sets/10777-1",3.8,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10777-1.jpg","https://images.brickset.com/sets/images/10777-1.jpg",24.99,"2022-07-26T00:00:00Z",NA,17.99,"2022-06-01T00:00:00Z","2024-01-03T00:00:00Z",34.99,"2022-07-26T00:00:00Z",NA,19.99,"2022-08-04T00:00:00Z","2024-01-03T00:00:00Z",18.9,20.4,7.3,0.277
33684,"10778",1,"Mickey, Minnie and Goofy's Fairground Fun",2022,"Disney","Licensed","Mickey and Friends","Normal",TRUE,184,3,"https://brickset.com/sets/10778-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10778-1.jpg","https://images.brickset.com/sets/images/10778-1.jpg",34.99,"2022-07-26T00:00:00Z","2022-12-02T00:00:00Z",24.99,"2022-06-01T00:00:00Z","2022-11-21T00:00:00Z",44.99,"2022-07-26T00:00:00Z","2022-12-02T00:00:00Z",29.99,"2022-08-04T00:00:00Z","2022-11-22T00:00:00Z",19,35.2,7,0.614
33685,"10780",1,"Mickey and Friends Castle Defenders",2022,"Disney","Licensed","Mickey and Friends","Normal",TRUE,215,4,"https://brickset.com/sets/10780-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10780-1.jpg","https://images.brickset.com/sets/images/10780-1.jpg",54.99,"2022-07-26T00:00:00Z","2023-09-25T00:00:00Z",44.99,"2022-06-01T00:00:00Z","2023-06-19T00:00:00Z",69.99,"2022-07-26T00:00:00Z","2023-09-23T00:00:00Z",49.99,"2022-08-04T00:00:00Z","2023-06-09T00:00:00Z",26,38,5.5,0.677
31974,"10781",1,"Spider-Man's Techno Trike",2022,"Marvel Super Heroes","Licensed","Spidey and His Amazing Friends","Normal",TRUE,59,2,"https://brickset.com/sets/10781-1",3,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10781-1.jpg","https://images.brickset.com/sets/images/10781-1.jpg",9.99,"2022-01-02T00:00:00Z",NA,8.99,"2022-01-01T00:00:00Z","2024-01-03T00:00:00Z",13.99,"2022-01-02T00:00:00Z",NA,9.99,"2022-01-04T00:00:00Z","2024-01-03T00:00:00Z",14.1,19.1,4.6,NA
31991,"10782",1,"Hulk vs. Rhino Truck Showdown",2022,"Marvel Super Heroes","Licensed","Spidey and His Amazing Friends","Normal",TRUE,110,3,"https://brickset.com/sets/10782-1",3.3,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10782-1.jpg","https://images.brickset.com/sets/images/10782-1.jpg",19.99,"2022-01-02T00:00:00Z",NA,17.99,"2022-01-01T00:00:00Z",NA,24.99,"2022-01-02T00:00:00Z",NA,19.99,"2022-01-04T00:00:00Z",NA,14.1,26.2,6.1,NA
31975,"10783",1,"Spider-Man at Doc Ock's Lab",2022,"Marvel Super Heroes","Licensed","Spidey and His Amazing Friends","Normal",TRUE,131,3,"https://brickset.com/sets/10783-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10783-1.jpg","https://images.brickset.com/sets/images/10783-1.jpg",29.99,"2022-01-02T00:00:00Z","2022-12-09T00:00:00Z",24.99,"2022-01-01T00:00:00Z","2022-09-23T00:00:00Z",39.99,"2022-01-02T00:00:00Z","2023-01-14T00:00:00Z",29.99,"2022-01-04T00:00:00Z","2022-09-24T00:00:00Z",19.1,26.2,6.1,NA
31976,"10784",1,"Spider-Man Webquarters Hangout",2022,"Marvel Super Heroes","Licensed","Spidey and His Amazing Friends","Normal",TRUE,155,5,"https://brickset.com/sets/10784-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10784-1.jpg","https://images.brickset.com/sets/images/10784-1.jpg",49.99,"2022-01-02T00:00:00Z",NA,44.99,"2022-01-01T00:00:00Z","2024-01-03T00:00:00Z",64.99,"2022-01-02T00:00:00Z",NA,49.99,"2022-01-04T00:00:00Z","2024-01-03T00:00:00Z",26.2,38.2,5.7,NA
32509,"10938",1,"Dinosaur Nursery",2022,"Duplo","Pre-school","Jurassic World","Normal",TRUE,27,1,"https://brickset.com/sets/10938-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10938-1.jpg","https://images.brickset.com/sets/images/10938-1.jpg",19.99,"2022-04-18T00:00:00Z",NA,17.99,"2022-04-18T00:00:00Z","2024-01-03T00:00:00Z",24.99,"2022-04-18T00:00:00Z",NA,19.99,"2022-04-18T00:00:00Z","2024-01-03T00:00:00Z",19.1,26.2,7.2,0.367
32341,"10959",1,"Police Station & Helicopter",2022,"Duplo","Pre-school",NA,"Normal",TRUE,40,2,"https://brickset.com/sets/10959-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10959-1.jpg","https://images.brickset.com/sets/images/10959-1.jpg",49.99,"2022-03-01T00:00:00Z",NA,44.99,"2022-03-01T00:00:00Z",NA,64.99,"2022-03-01T00:00:00Z",NA,49.99,"2022-03-02T00:00:00Z",NA,28.2,48,9.1,NA
32248,"10960",1,"Belle's Ballroom",2022,"Duplo","Pre-school","Disney Princess","Normal",TRUE,23,4,"https://brickset.com/sets/10960-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10960-1.jpg","https://images.brickset.com/sets/images/10960-1.jpg",19.99,"2022-01-02T00:00:00Z",NA,17.99,"2022-01-01T00:00:00Z","2024-01-03T00:00:00Z",24.99,"2022-01-02T00:00:00Z",NA,19.99,"2022-01-04T00:00:00Z","2024-01-03T00:00:00Z",19.1,26.2,7.2,NA
33590,"10962",1,"Buzz Lightyear's Planetary Mission",2022,"Duplo","Pre-school","Lightyear","Normal",TRUE,37,1,"https://brickset.com/sets/10962-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/10962-1.jpg","https://images.brickset.com/sets/images/10962-1.jpg",29.99,"2022-04-25T00:00:00Z",NA,29.99,"2022-04-24T00:00:00Z",NA,39.99,"2022-04-25T00:00:00Z",NA,34.99,"2022-04-25T00:00:00Z",NA,26.2,28.2,9.6,NA
33665,"10963",1,"Spider-Man & Friends: Funfair Adventure",2022,"Duplo","Pre-school","Spidey and His Amazing Friends","Normal",TRUE,41,4,"https://brickset.com/sets/10963-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10963-1.jpg","https://images.brickset.com/sets/images/10963-1.jpg",59.99,"2022-07-26T00:00:00Z",NA,54.99,"2022-06-01T00:00:00Z","2024-01-03T00:00:00Z",79.99,"2022-07-26T00:00:00Z",NA,59.99,"2022-08-04T00:00:00Z","2024-01-03T00:00:00Z",37.8,35.4,9.4,NA
32258,"10964",1,"Bath Time Fun: Floating Red Panda",2022,"Duplo","Pre-school",NA,"Normal",TRUE,5,NA,"https://brickset.com/sets/10964-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/10964-1.jpg","https://images.brickset.com/sets/images/10964-1.jpg",9.99,"2022-01-02T00:00:00Z",NA,8.99,"2022-01-01T00:00:00Z","2024-01-03T00:00:00Z",13.99,"2022-01-02T00:00:00Z",NA,9.99,"2022-01-04T00:00:00Z","2024-01-03T00:00:00Z",14.1,19.1,7.1,NA
32257,"10965",1,"Bath Time Fun: Floating Animal Train",2022,"Duplo","Pre-school",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/10965-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/10965-1.jpg","https://images.brickset.com/sets/images/10965-1.jpg",19.99,"2022-01-02T00:00:00Z",NA,17.99,"2022-01-01T00:00:00Z",NA,24.99,"2022-01-02T00:00:00Z",NA,19.99,"2022-01-04T00:00:00Z",NA,19.1,35.4,9.1,NA
32255,"10966",1,"Bath Time Fun: Floating Animal Island",2022,"Duplo","Pre-school",NA,"Normal",TRUE,20,NA,"https://brickset.com/sets/10966-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/10966-1.jpg","https://images.brickset.com/sets/images/10966-1.jpg",44.99,"2022-01-02T00:00:00Z",NA,39.99,"2022-01-01T00:00:00Z",NA,49.99,"2022-01-02T00:00:00Z",NA,44.99,"2022-01-04T00:00:00Z",NA,26.2,38.2,9.4,NA
