"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","height","width","depth"
5024,"0011",3,"2 For 1 Bonus Offer",1987,"Castle","Historical","Bonus/Value Pack","Collection",TRUE,151,NA,"https://brickset.com/sets/0011-3",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/0011-3.jpg","https://images.brickset.com/sets/images/0011-3.jpg",NA,NA,NA
924,"250",1,"Building Ideas Book",1987,"Books","Miscellaneous","LEGO","Book",TRUE,1,NA,"https://brickset.com/sets/250-1",3.9,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/250-1.jpg","https://images.brickset.com/sets/images/250-1.jpg",NA,NA,NA
1259,"303",1,"Basic Building Set, 3+",1987,"Basic","Basic",NA,"Normal",TRUE,33,NA,"https://brickset.com/sets/303-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
1289,"307",1,"Basic Building Set, 3+",1987,"Basic","Basic",NA,"Normal",TRUE,33,NA,"https://brickset.com/sets/307-1",0,0,"{Not specified}","{Not specified}",3,NA,NA,NA,NA,NA
22423,"317",2,"Basic Building Set",1987,"Basic","Basic",NA,"Normal",TRUE,68,NA,"https://brickset.com/sets/317-2",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/317-2.jpg","https://images.brickset.com/sets/images/317-2.jpg",NA,NA,NA
22426,"327",1,"Basic Building Set",1987,"Basic","Basic",NA,"Normal",TRUE,99,1,"https://brickset.com/sets/327-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/327-1.jpg","https://images.brickset.com/sets/images/327-1.jpg",NA,NA,NA
22425,"337",1,"Basic Building Set",1987,"Basic","Basic",NA,"Normal",TRUE,212,2,"https://brickset.com/sets/337-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/337-1.jpg","https://images.brickset.com/sets/images/337-1.jpg",NA,NA,NA
10101,"347",2,"Basic Building Set",1987,"Basic","Basic",NA,"Normal",TRUE,328,2,"https://brickset.com/sets/347-2",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/347-2.jpg","https://images.brickset.com/sets/images/347-2.jpg",NA,NA,NA
30652,"356",2,"Basic Building Set with Storage Case",1987,"Basic","Basic",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/356-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
22424,"357",2,"Basic Building Set",1987,"Basic","Basic",NA,"Normal",TRUE,451,NA,"https://brickset.com/sets/357-2",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA
2419,"503",1,"Basic Building Set, 5+",1987,"Basic","Basic",NA,"Normal",TRUE,35,NA,"https://brickset.com/sets/503-1",0,0,"{Not specified}","{Not specified}",5,"https://images.brickset.com/sets/small/503-1.jpg","https://images.brickset.com/sets/images/503-1.jpg",NA,NA,NA
2461,"507",1,"Basic Building Set, 5+",1987,"Basic","Basic",NA,"Normal",TRUE,56,NA,"https://brickset.com/sets/507-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/507-1.jpg","https://images.brickset.com/sets/images/507-1.jpg",NA,NA,NA
8697,"517",2,"Basic Building Set 5+",1987,"Basic","Basic",NA,"Normal",TRUE,115,NA,"https://brickset.com/sets/517-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/517-2.jpg","https://images.brickset.com/sets/images/517-2.jpg",NA,NA,NA
23500,"527",1,"Basic Building Set",1987,"Basic","Basic",NA,"Normal",TRUE,192,1,"https://brickset.com/sets/527-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/527-1.jpg","https://images.brickset.com/sets/images/527-1.jpg",NA,NA,NA
8736,"537",1,"Basic Building Set, 5+",1987,"Basic","Basic",NA,"Normal",TRUE,259,2,"https://brickset.com/sets/537-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/537-1.jpg","https://images.brickset.com/sets/images/537-1.jpg",NA,NA,NA
2792,"547",1,"Basic Building Set, 5+",1987,"Basic","Basic",NA,"Normal",TRUE,563,2,"https://brickset.com/sets/547-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/547-1.jpg","https://images.brickset.com/sets/images/547-1.jpg",NA,NA,NA
2812,"557",1,"Basic Building Set, 5+",1987,"Basic","Basic",NA,"Normal",TRUE,711,2,"https://brickset.com/sets/557-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/557-1.jpg","https://images.brickset.com/sets/images/557-1.jpg",NA,NA,NA
3063,"610",2,"Rescue Helicopter",1987,"Town","Modern day","Special","Normal",TRUE,39,NA,"https://brickset.com/sets/610-2",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/610-2.jpg","https://images.brickset.com/sets/images/610-2.jpg",NA,NA,NA
4054,"789",1,"Storage Cloth",1987,"Basic","Basic","Supplementaries","Normal",TRUE,1,NA,"https://brickset.com/sets/789-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/789-1.jpg","https://images.brickset.com/sets/images/789-1.jpg",NA,NA,NA
22620,"952",2,"TC logo - Activity Book Box Set",1987,"Dacta","Educational",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/952-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/952-2.jpg","https://images.brickset.com/sets/images/952-2.jpg",NA,NA,NA
7862,"1078",1,"Animal Mosaic Puzzle",1987,"Dacta","Educational",NA,"Normal",TRUE,80,NA,"https://brickset.com/sets/1078-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1078-1.jpg","https://images.brickset.com/sets/images/1078-1.jpg",NA,NA,NA
7863,"1079",1,"Animal Mosaic Puzzle",1987,"Dacta","Educational",NA,"Normal",TRUE,80,NA,"https://brickset.com/sets/1079-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1079-1.jpg","https://images.brickset.com/sets/images/1079-1.jpg",NA,NA,NA
23552,"1346",1,"Touch Sensors, 4.5V",1987,"Service Packs","Miscellaneous","Technic","Normal",TRUE,2,NA,"https://brickset.com/sets/1346-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1346-1.jpg","https://images.brickset.com/sets/images/1346-1.jpg",NA,NA,NA
22619,"1460",1,"Pre-school activities with LEGO bricks",1987,"Dacta","Educational",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1460-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1460-1.jpg","https://images.brickset.com/sets/images/1460-1.jpg",NA,NA,NA
333,"1467",1,"Race Car",1987,"Town","Modern day","Special","Normal",TRUE,46,1,"https://brickset.com/sets/1467-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1467-1.jpg","https://images.brickset.com/sets/images/1467-1.jpg",NA,NA,NA
334,"1468",1,"Petrol Tanker",1987,"Town","Modern day","Special","Normal",TRUE,40,1,"https://brickset.com/sets/1468-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1468-1.jpg","https://images.brickset.com/sets/images/1468-1.jpg",NA,NA,NA
339,"1469",1,"Helicopter",1987,"Town","Modern day","Special","Normal",TRUE,40,NA,"https://brickset.com/sets/1469-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1469-1.jpg","https://images.brickset.com/sets/images/1469-1.jpg",NA,NA,NA
341,"1470",1,"Petrol Pumps and Garage Staff",1987,"Town","Modern day","Special","Normal",TRUE,32,2,"https://brickset.com/sets/1470-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1470-1.jpg","https://images.brickset.com/sets/images/1470-1.jpg",NA,NA,NA
342,"1472",1,"Vacation House",1987,"Town","Modern day","Leisure","Normal",TRUE,353,4,"https://brickset.com/sets/1472-1",0,4,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1472-1.jpg","https://images.brickset.com/sets/images/1472-1.jpg",NA,NA,NA
22427,"1473",1,"Combi Pack",1987,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1473-1",0,0,"Box","{Not specified}",NA,NA,NA,NA,NA,NA
355,"1484",1,"Houses",1987,"Town","Modern day","Special","Normal",TRUE,197,2,"https://brickset.com/sets/1484-1",4.2,6,"Box","Promotional",NA,"https://images.brickset.com/sets/small/1484-1.jpg","https://images.brickset.com/sets/images/1484-1.jpg",NA,NA,NA
22428,"1488",1,"Building Set",1987,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1488-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
360,"1496",1,"Rally Car",1987,"Town","Modern day","Racing","Normal",TRUE,52,1,"https://brickset.com/sets/1496-1",3.8,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1496-1.jpg","https://images.brickset.com/sets/images/1496-1.jpg",NA,NA,NA
361,"1497",1,"Pitstop and Crew",1987,"Town","Modern day","Racing","Normal",TRUE,109,2,"https://brickset.com/sets/1497-1",3.8,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1497-1.jpg","https://images.brickset.com/sets/images/1497-1.jpg",NA,NA,NA
362,"1498",1,"Spy-Bot",1987,"Space","Action/Adventure","Classic","Normal",TRUE,62,NA,"https://brickset.com/sets/1498-1",3.4,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1498-1.jpg","https://images.brickset.com/sets/images/1498-1.jpg",NA,NA,NA
363,"1499",1,"Twin Starfire",1987,"Space","Action/Adventure","Classic","Normal",TRUE,89,2,"https://brickset.com/sets/1499-1",3.6,4,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1499-1.jpg","https://images.brickset.com/sets/images/1499-1.jpg",NA,NA,NA
5001,"1501",1,"Yellow Bucket",1987,"Duplo","Pre-school",NA,"Normal",TRUE,68,NA,"https://brickset.com/sets/1501-1",0,0,"Bucket","Retail",NA,"https://images.brickset.com/sets/small/1501-1.jpg","https://images.brickset.com/sets/images/1501-1.jpg",NA,NA,NA
364,"1502",1,"Two Pick Set",1987,"Town","Modern day","Bonus/Value Pack","Collection",TRUE,161,NA,"https://brickset.com/sets/1502-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA
367,"1509",1,"Town Value Pack",1987,"Town","Modern day","Bonus/Value Pack","Collection",TRUE,161,NA,"https://brickset.com/sets/1509-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1509-1.jpg","https://images.brickset.com/sets/images/1509-1.jpg",NA,NA,NA
368,"1510",1,"Special Two-Set Space Pack",1987,"Space","Action/Adventure","Bonus/Value Pack","Collection",TRUE,151,NA,"https://brickset.com/sets/1510-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1510-1.jpg","https://images.brickset.com/sets/images/1510-1.jpg",NA,NA,NA
372,"1516",1,"Promotional Set",1987,"Fabuland","Junior",NA,"Normal",TRUE,23,2,"https://brickset.com/sets/1516-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1516-1.jpg","https://images.brickset.com/sets/images/1516-1.jpg",NA,NA,NA
22429,"1529",2,"Rattle",1987,"Duplo","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/1529-2",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA
22430,"1573",1,"Basic Building Set",1987,"Basic","Basic",NA,"Normal",TRUE,59,1,"https://brickset.com/sets/1573-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA
5921,"1575",2,"Basic Set 5+ with Board Game",1987,"Basic","Basic",NA,"Normal",TRUE,230,1,"https://brickset.com/sets/1575-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1575-2.jpg","https://images.brickset.com/sets/images/1575-2.jpg",NA,NA,NA
22433,"1585",1,"Combi Pack",1987,"Duplo","Pre-school",NA,"Normal",TRUE,12,1,"https://brickset.com/sets/1585-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
22431,"1586",1,"Basic Set with Storage Case",1987,"Basic","Basic",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1586-1",0,0,"Other","Retail",NA,NA,NA,NA,NA,NA
22432,"1587",1,"Basic Set with Storage Case",1987,"Basic","Basic",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/1587-1",0,0,"Other","Retail",NA,NA,NA,NA,NA,NA
10230,"1588",1,"Basic Building Set",1987,"Basic","Basic",NA,"Normal",TRUE,27,NA,"https://brickset.com/sets/1588-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1588-1.jpg","https://images.brickset.com/sets/images/1588-1.jpg",NA,NA,NA
443,"1598",1,"Trial Size Offer",1987,"Basic","Basic",NA,"Normal",TRUE,33,1,"https://brickset.com/sets/1598-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1598-1.jpg","https://images.brickset.com/sets/images/1598-1.jpg",NA,NA,NA
444,"1599",1,"Airliner",1987,"Basic","Basic",NA,"Normal",TRUE,102,NA,"https://brickset.com/sets/1599-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1599-1.jpg","https://images.brickset.com/sets/images/1599-1.jpg",NA,NA,NA
446,"1602",1,"Basic Set 3+",1987,"Basic","Basic",NA,"Normal",TRUE,16,NA,"https://brickset.com/sets/1602-1",0,0,"Polybag","Retail - limited",3,"https://images.brickset.com/sets/small/1602-1.jpg","https://images.brickset.com/sets/images/1602-1.jpg",NA,NA,NA
8630,"1603",1,"Basic Set 3+",1987,"Basic","Basic",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/1603-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1603-1.jpg","https://images.brickset.com/sets/images/1603-1.jpg",NA,NA,NA
8628,"1604",1,"Basic Set 3+",1987,"Basic","Basic",NA,"Normal",TRUE,17,NA,"https://brickset.com/sets/1604-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1604-1.jpg","https://images.brickset.com/sets/images/1604-1.jpg",NA,NA,NA
8629,"1605",1,"Basic Set 3+",1987,"Basic","Basic",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/1605-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1605-1.jpg","https://images.brickset.com/sets/images/1605-1.jpg",NA,NA,NA
5497,"1606",1,"Red and Yellow Car",1987,"Basic","Basic",NA,"Normal",TRUE,23,NA,"https://brickset.com/sets/1606-1",0,2,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1606-1.jpg","https://images.brickset.com/sets/images/1606-1.jpg",NA,NA,NA
5498,"1607",1,"Helicopter",1987,"Basic","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/1607-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1607-1.jpg","https://images.brickset.com/sets/images/1607-1.jpg",NA,NA,NA
23531,"1608",1,"Aeroplane",1987,"Universal Building Set","Basic",NA,"Normal",TRUE,24,NA,"https://brickset.com/sets/1608-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1608-1.jpg","https://images.brickset.com/sets/images/1608-1.jpg",NA,NA,NA
447,"1609",1,"Ship",1987,"Basic","Basic",NA,"Normal",TRUE,27,NA,"https://brickset.com/sets/1609-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1609-1.jpg","https://images.brickset.com/sets/images/1609-1.jpg",NA,NA,NA
6883,"1613",1,"Basic Set, 3+",1987,"Basic","Basic",NA,"Normal",TRUE,359,2,"https://brickset.com/sets/1613-1",0,1,"Bucket","Retail",NA,"https://images.brickset.com/sets/small/1613-1.jpg","https://images.brickset.com/sets/images/1613-1.jpg",NA,NA,NA
22434,"1615",1,"Basic Set",1987,"Basic","Basic",NA,"Normal",TRUE,382,1,"https://brickset.com/sets/1615-1",0,0,"Bucket","Retail - limited",NA,"https://images.brickset.com/sets/small/1615-1.jpg","https://images.brickset.com/sets/images/1615-1.jpg",NA,NA,NA
10105,"1685",1,"Pre-School Building Set",1987,"Duplo","Pre-school",NA,"Normal",TRUE,67,6,"https://brickset.com/sets/1685-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA
718,"2020",1,"Duck Rattle - Teether",1987,"Duplo","Pre-school","Baby","Normal",TRUE,1,NA,"https://brickset.com/sets/2020-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2020-1.jpg","https://images.brickset.com/sets/images/2020-1.jpg",NA,NA,NA
755,"2070",1,"Telephone Rattle",1987,"Duplo","Pre-school","Baby","Normal",TRUE,3,NA,"https://brickset.com/sets/2070-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2070-1.jpg","https://images.brickset.com/sets/images/2070-1.jpg",NA,NA,NA
757,"2072",1,"Touch and Learn Cot Toy",1987,"Duplo","Pre-school","Baby","Normal",TRUE,6,NA,"https://brickset.com/sets/2072-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2072-1.jpg","https://images.brickset.com/sets/images/2072-1.jpg",NA,NA,NA
863,"2310",1,"Supplementary Bricks",1987,"Duplo","Pre-school",NA,"Normal",TRUE,28,NA,"https://brickset.com/sets/2310-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
864,"2312",1,"Supplementary Bricks",1987,"Duplo","Pre-school",NA,"Normal",TRUE,39,NA,"https://brickset.com/sets/2312-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
875,"2333",1,"Basic Set Animal",1987,"Duplo","Pre-school",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/2333-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2333-1.jpg","https://images.brickset.com/sets/images/2333-1.jpg",NA,NA,NA
882,"2344",1,"Basic Set Circus",1987,"Duplo","Pre-school",NA,"Normal",TRUE,19,NA,"https://brickset.com/sets/2344-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2344-1.jpg","https://images.brickset.com/sets/images/2344-1.jpg",NA,NA,NA
892,"2366",1,"Basic Set House and Car",1987,"Duplo","Pre-school",NA,"Normal",TRUE,24,2,"https://brickset.com/sets/2366-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2366-1.jpg","https://images.brickset.com/sets/images/2366-1.jpg",NA,NA,NA
899,"2377",1,"Basic Set Safari",1987,"Duplo","Pre-school",NA,"Normal",TRUE,45,NA,"https://brickset.com/sets/2377-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
47352,"2385",1,"Basic Set",1987,"Duplo","Pre-school","Basic Set","Normal",TRUE,NA,NA,"https://brickset.com/sets/2385-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
904,"2388",1,"Basic Set Harbour",1987,"Duplo","Pre-school",NA,"Normal",TRUE,45,3,"https://brickset.com/sets/2388-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2388-1.jpg","https://images.brickset.com/sets/images/2388-1.jpg",NA,NA,NA
910,"2399",1,"Basic Set Town",1987,"Duplo","Pre-school",NA,"Normal",TRUE,63,4,"https://brickset.com/sets/2399-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2399-1.jpg","https://images.brickset.com/sets/images/2399-1.jpg",NA,NA,NA
32426,"2404",1,"Windmill building set",1987,"Duplo","Pre-school",NA,"Normal",TRUE,10,1,"https://brickset.com/sets/2404-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
979,"2628",1,"Transport Truck",1987,"Duplo","Pre-school",NA,"Normal",TRUE,4,1,"https://brickset.com/sets/2628-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
983,"2632",1,"Delivery Truck",1987,"Duplo","Pre-school",NA,"Normal",TRUE,4,1,"https://brickset.com/sets/2632-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
986,"2637",1,"Fire Engine",1987,"Duplo","Pre-school",NA,"Normal",TRUE,5,1,"https://brickset.com/sets/2637-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2637-1.jpg","https://images.brickset.com/sets/images/2637-1.jpg",NA,NA,NA
990,"2638",1,"Container Truck",1987,"Duplo","Pre-school",NA,"Normal",TRUE,9,1,"https://brickset.com/sets/2638-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
1057,"2714",1,"Train Crossings",1987,"Duplo","Pre-school","Trains","Normal",TRUE,4,NA,"https://brickset.com/sets/2714-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2714-1.jpg","https://images.brickset.com/sets/images/2714-1.jpg",NA,NA,NA
1702,"3636",1,"Lucy Lamb's Bedroom",1987,"Fabuland","Junior",NA,"Normal",TRUE,21,1,"https://brickset.com/sets/3636-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3636-1.jpg","https://images.brickset.com/sets/images/3636-1.jpg",NA,NA,NA
1709,"3645",1,"School Room",1987,"Fabuland","Junior",NA,"Normal",TRUE,24,3,"https://brickset.com/sets/3645-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3645-1.jpg","https://images.brickset.com/sets/images/3645-1.jpg",NA,NA,NA
1720,"3659",1,"Playground",1987,"Fabuland","Junior",NA,"Normal",TRUE,16,2,"https://brickset.com/sets/3659-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3659-1.jpg","https://images.brickset.com/sets/images/3659-1.jpg",NA,NA,NA
1723,"3662",1,"Double-Decker Bus",1987,"Fabuland","Junior",NA,"Normal",TRUE,32,2,"https://brickset.com/sets/3662-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3662-1.jpg","https://images.brickset.com/sets/images/3662-1.jpg",NA,NA,NA
1735,"3674",1,"Bonnie Bunny's New House",1987,"Fabuland","Junior",NA,"Normal",TRUE,44,2,"https://brickset.com/sets/3674-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3674-1.jpg","https://images.brickset.com/sets/images/3674-1.jpg",NA,NA,NA
1736,"3675",1,"General Store",1987,"Fabuland","Junior",NA,"Normal",TRUE,103,3,"https://brickset.com/sets/3675-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3675-1.jpg","https://images.brickset.com/sets/images/3675-1.jpg",NA,NA,NA
1742,"3682",1,"Fire Station",1987,"Fabuland","Junior",NA,"Normal",TRUE,149,3,"https://brickset.com/sets/3682-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3682-1.jpg","https://images.brickset.com/sets/images/3682-1.jpg",NA,NA,NA
1765,"3719",1,"Bus Stop with Maximilian Mouse",1987,"Fabuland","Junior",NA,"Normal",TRUE,5,1,"https://brickset.com/sets/3719-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3719-1.jpg","https://images.brickset.com/sets/images/3719-1.jpg",NA,NA,NA
1824,"3797",1,"Fire Chief Boris Bulldog",1987,"Fabuland","Junior",NA,"Normal",TRUE,8,1,"https://brickset.com/sets/3797-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3797-1.jpg","https://images.brickset.com/sets/images/3797-1.jpg",NA,NA,NA
1871,"4010",1,"Police Rescue Boat",1987,"Boats","Modern day",NA,"Normal",TRUE,83,2,"https://brickset.com/sets/4010-1",3.8,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/4010-1.jpg","https://images.brickset.com/sets/images/4010-1.jpg",NA,NA,NA
1881,"4020",1,"Fire Fighter",1987,"Boats","Modern day",NA,"Normal",TRUE,206,3,"https://brickset.com/sets/4020-1",4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/4020-1.jpg","https://images.brickset.com/sets/images/4020-1.jpg",NA,NA,NA
1891,"4030",1,"Cargo Carrier",1987,"Boats","Modern day",NA,"Normal",TRUE,323,3,"https://brickset.com/sets/4030-1",4.3,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/4030-1.jpg","https://images.brickset.com/sets/images/4030-1.jpg",NA,NA,NA
2392,"5000",1,"Replacement Motor 4.5V",1987,"Service Packs","Miscellaneous",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/5000-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5000-1.jpg","https://images.brickset.com/sets/images/5000-1.jpg",NA,NA,NA
2393,"5001",1,"4 Wheel Bushes for 4.5V Basic Motor",1987,"Service Packs","Miscellaneous",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/5001-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5001-1.jpg","https://images.brickset.com/sets/images/5001-1.jpg",NA,NA,NA
2394,"5002",1,"2 Rubber Crawler Tracks",1987,"Service Packs","Miscellaneous",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/5002-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5002-1.jpg","https://images.brickset.com/sets/images/5002-1.jpg",NA,NA,NA
2395,"5003",1,"2 Lighting Bricks 4.5V",1987,"Service Packs","Miscellaneous",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/5003-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5003-1.jpg","https://images.brickset.com/sets/images/5003-1.jpg",NA,NA,NA
2396,"5004",1,"2 Keys for Wind-Up Motor",1987,"Service Packs","Miscellaneous",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/5004-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5004-1.jpg","https://images.brickset.com/sets/images/5004-1.jpg",NA,NA,NA
2397,"5005",1,"Battery Box Grey 4.5V for use with Basic set 816",1987,"Service Packs","Miscellaneous",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/5005-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5005-1.jpg","https://images.brickset.com/sets/images/5005-1.jpg",NA,NA,NA
2398,"5006",1,"Replacement 2-Piece Battery Motor Housing",1987,"Service Packs","Miscellaneous",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/5006-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5006-1.jpg","https://images.brickset.com/sets/images/5006-1.jpg",NA,NA,NA
2421,"5031",1,"2 Propellers, 3 Nose Wheels and Rotor Unit",1987,"Service Packs","Miscellaneous",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/5031-1",0,1,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5031-1.jpg","https://images.brickset.com/sets/images/5031-1.jpg",NA,NA,NA
2422,"5032",1,"Jack",1987,"Service Packs","Miscellaneous","Town","Normal",TRUE,1,NA,"https://brickset.com/sets/5032-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5032-1.jpg","https://images.brickset.com/sets/images/5032-1.jpg",NA,NA,NA
2423,"5033",1,"Light and Sound 1 x 4 Lighting Brick and 4 Colour Globes",1987,"Service Packs","Miscellaneous",NA,"Normal",TRUE,5,NA,"https://brickset.com/sets/5033-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5033-1.jpg","https://images.brickset.com/sets/images/5033-1.jpg",NA,NA,NA
