"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
50679,"10342",1,"Pretty Pink Flower Bouquet",2025,"Botanicals","Model making","Botanical Collection","Normal",TRUE,749,NA,"https://brickset.com/sets/10342-1",3.6,0,"Box","Retail",18,"https://images.brickset.com/sets/small/10342-1.jpg","https://images.brickset.com/sets/images/10342-1.jpg",59.99,"2024-11-14T00:00:00Z",NA,54.99,"2024-11-14T00:00:00Z",NA,79.99,"2024-11-14T00:00:00Z",NA,59.99,"2024-11-14T00:00:00Z",NA,38.2,26.2,7.1,0.664
50740,"10343",1,"Mini Orchid",2025,"Botanicals","Model making","Botanical Collection","Normal",TRUE,274,NA,"https://brickset.com/sets/10343-1",4.2,0,"Box","Retail",18,"https://images.brickset.com/sets/small/10343-1.jpg","https://images.brickset.com/sets/images/10343-1.jpg",29.99,"2024-11-14T00:00:00Z",NA,24.99,"2024-11-14T00:00:00Z",NA,39.99,"2024-11-14T00:00:00Z",NA,29.99,"2024-11-14T00:00:00Z",NA,26.2,19.1,6.1,0.349
50741,"10344",1,"Lucky Bamboo",2025,"Botanicals","Model making","Botanical Collection","Normal",TRUE,325,NA,"https://brickset.com/sets/10344-1",4,0,"Box","Retail",18,"https://images.brickset.com/sets/small/10344-1.jpg","https://images.brickset.com/sets/images/10344-1.jpg",29.99,"2024-11-14T00:00:00Z",NA,24.99,"2024-11-14T00:00:00Z",NA,39.99,"2024-11-14T00:00:00Z",NA,29.99,"2024-11-14T00:00:00Z",NA,26.2,19.1,6.1,0.363
50742,"10345",1,"Flower Arrangement",2025,"Botanicals","Model making","Botanical Collection","Normal",TRUE,1161,NA,"https://brickset.com/sets/10345-1",4.2,1,"Box","Retail",18,"https://images.brickset.com/sets/small/10345-1.jpg","https://images.brickset.com/sets/images/10345-1.jpg",109.99,"2024-11-14T00:00:00Z",NA,94.99,"2024-11-14T00:00:00Z",NA,139.99,"2024-11-14T00:00:00Z",NA,109.99,"2024-11-14T00:00:00Z",NA,37.8,35.4,7.1,1.198
51116,"10347",1,"Petite Sunny Bouquet",2025,"Botanicals","Model making","Botanical Collection","Normal",TRUE,373,NA,"https://brickset.com/sets/10347-1",3.6,0,"Box","Retail",9,"https://images.brickset.com/sets/small/10347-1.jpg","https://images.brickset.com/sets/images/10347-1.jpg",29.99,"2025-03-20T00:00:00Z",NA,24.99,"2025-03-20T00:00:00Z",NA,39.99,"2025-03-20T00:00:00Z",NA,29.99,"2025-03-20T00:00:00Z",NA,26.2,19.1,6.1,0.325
51112,"10348",1,"Japanese Maple Tree",2025,"Botanicals","Model making","Botanical Collection","Normal",TRUE,474,NA,"https://brickset.com/sets/10348-1",4,1,"Box","Retail",18,"https://images.brickset.com/sets/small/10348-1.jpg","https://images.brickset.com/sets/images/10348-1.jpg",59.99,"2025-04-23T00:00:00Z",NA,54.99,"2025-04-23T00:00:00Z",NA,79.99,"2025-04-23T00:00:00Z",NA,59.99,"2025-04-23T00:00:00Z",NA,38.2,26.2,7.1,0.667
51133,"10349",1,"Happy Plants",2025,"Botanicals","Model making","Botanical Collection","Normal",TRUE,217,NA,"https://brickset.com/sets/10349-1",4.4,2,"Box","Retail",9,"https://images.brickset.com/sets/small/10349-1.jpg","https://images.brickset.com/sets/images/10349-1.jpg",22.99,"2025-04-23T00:00:00Z",NA,17.99,"2025-04-23T00:00:00Z",NA,24.99,"2025-04-23T00:00:00Z",NA,19.99,"2025-04-23T00:00:00Z",NA,14.1,26.2,4.8,0.278
50436,"10350",1,"Tudor Corner",2025,"Icons","Model making","Modular Buildings Collection","Normal",TRUE,3266,8,"https://brickset.com/sets/10350-1",4.4,3,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10350-1.jpg","https://images.brickset.com/sets/images/10350-1.jpg",229.99,"2024-12-04T00:00:00Z",NA,199.99,"2024-12-04T00:00:00Z",NA,299.99,"2024-12-04T00:00:00Z",NA,229.99,"2024-12-04T00:00:00Z",NA,37.8,55.5,13.2,3.554
51111,"10351",1,"Sherlock Holmes: Book Nook",2025,"Icons","Model making","Miscellaneous","Normal",TRUE,1359,5,"https://brickset.com/sets/10351-1",4.4,0,"Box","Retail - limited",18,"https://images.brickset.com/sets/small/10351-1.jpg","https://images.brickset.com/sets/images/10351-1.jpg",129.99,"2025-04-30T00:00:00Z",NA,109.99,"2025-04-30T00:00:00Z",NA,149.99,"2025-04-30T00:00:00Z",NA,119.99,"2025-04-30T00:00:00Z",NA,26.2,38.2,11.8,NA
50988,"10352",1,"The Simpsons: Krusty Burger",2025,"Icons","Model making","The Simpsons","Normal",TRUE,1635,7,"https://brickset.com/sets/10352-1",4,1,"Box","Retail",18,"https://images.brickset.com/sets/small/10352-1.jpg","https://images.brickset.com/sets/images/10352-1.jpg",209.99,"2025-05-14T00:00:00Z",NA,179.99,"2025-05-14T00:00:00Z",NA,259.99,"2025-05-14T00:00:00Z",NA,199.99,"2025-05-14T00:00:00Z",NA,37.8,48,9.4,NA
