"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL"
7441,"365",1,"Wild West",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,602,8,"https://brickset.com/sets/365-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/365-1.jpg","https://images.brickset.com/sets/images/365-1.jpg"
6023,"367",1,"Space Module with Astronauts",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,364,NA,"https://brickset.com/sets/367-1",3.7,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/367-1.jpg","https://images.brickset.com/sets/images/367-1.jpg"
6024,"390",2,"1913 Cadillac",1975,"Hobby Set","Vintage",NA,"Normal",TRUE,200,NA,"https://brickset.com/sets/390-2",3.9,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/390-2.jpg","https://images.brickset.com/sets/images/390-2.jpg"
6025,"391",1,"1926 Renault",1975,"Hobby Set","Vintage",NA,"Normal",TRUE,237,NA,"https://brickset.com/sets/391-1",4.1,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/391-1.jpg","https://images.brickset.com/sets/images/391-1.jpg"
6026,"392",1,"Formula 1",1975,"Hobby Set","Vintage",NA,"Normal",TRUE,197,NA,"https://brickset.com/sets/392-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/392-1.jpg","https://images.brickset.com/sets/images/392-1.jpg"
5275,"430",1,"Biplane",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,18,NA,"https://brickset.com/sets/430-1",4,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/430-1.jpg","https://images.brickset.com/sets/images/430-1.jpg"
5276,"480",1,"Rescue Helicopter",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,62,NA,"https://brickset.com/sets/480-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/480-1.jpg","https://images.brickset.com/sets/images/480-1.jpg"
5278,"490",1,"Mobile Crane",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,46,NA,"https://brickset.com/sets/490-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/490-1.jpg","https://images.brickset.com/sets/images/490-1.jpg"
7443,"516",1,"Bricks and half bricks",1975,"Duplo","Pre-school",NA,"Normal",TRUE,20,NA,"https://brickset.com/sets/516-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/516-1.jpg","https://images.brickset.com/sets/images/516-1.jpg"
7444,"517",1,"Bricks and half bricks and arches",1975,"Duplo","Pre-school",NA,"Normal",TRUE,121,NA,"https://brickset.com/sets/517-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/517-1.jpg","https://images.brickset.com/sets/images/517-1.jpg"
7445,"518",8,"Bricks and half bricks and trolley",1975,"Duplo","Pre-school",NA,"Normal",TRUE,17,NA,"https://brickset.com/sets/518-8",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/518-8.jpg","https://images.brickset.com/sets/images/518-8.jpg"
7446,"519",8,"Bricks and half bricks and arches and trolley",1975,"Duplo","Pre-school",NA,"Normal",TRUE,240,NA,"https://brickset.com/sets/519-8",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/519-8.jpg","https://images.brickset.com/sets/images/519-8.jpg"
7447,"520",9,"Bricks and half bricks and two tolleys",1975,"Duplo","Pre-school",NA,"Normal",TRUE,168,NA,"https://brickset.com/sets/520-9",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/520-9.jpg","https://images.brickset.com/sets/images/520-9.jpg"
7449,"521",8,"Bricks and half bricks all colours",1975,"Duplo","Pre-school",NA,"Normal",TRUE,640,NA,"https://brickset.com/sets/521-8",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/521-8.jpg","https://images.brickset.com/sets/images/521-8.jpg"
5284,"580",1,"Brick Yard",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,216,NA,"https://brickset.com/sets/580-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/580-1.jpg","https://images.brickset.com/sets/images/580-1.jpg"
6174,"615",2,"Forklift",1975,"LEGOLAND","Vintage","Vehicle","Normal",TRUE,21,1,"https://brickset.com/sets/615-2",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/615-2.jpg","https://images.brickset.com/sets/images/615-2.jpg"
5098,"659",1,"Police Patrol",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,49,2,"https://brickset.com/sets/659-1",3.7,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/659-1.jpg","https://images.brickset.com/sets/images/659-1.jpg"
5107,"660",1,"Air Transporter",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,39,NA,"https://brickset.com/sets/660-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/660-1.jpg","https://images.brickset.com/sets/images/660-1.jpg"
5099,"692",1,"Road Repair Crew",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,57,2,"https://brickset.com/sets/692-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/692-1.jpg","https://images.brickset.com/sets/images/692-1.jpg"
5095,"693",1,"Fire engine with firemen",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,62,3,"https://brickset.com/sets/693-1",0,0,"Box","Retail",6,"https://images.brickset.com/sets/small/693-1.jpg","https://images.brickset.com/sets/images/693-1.jpg"
6700,"694",1,"Transport Truck",1975,"LEGOLAND","Vintage","Vehicle","Normal",TRUE,65,NA,"https://brickset.com/sets/694-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/694-1.jpg","https://images.brickset.com/sets/images/694-1.jpg"
5231,"760",2,"London Bus",1975,"LEGOLAND","Vintage",NA,"Normal",TRUE,110,NA,"https://brickset.com/sets/760-2",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/760-2.jpg","https://images.brickset.com/sets/images/760-2.jpg"
7442,"814",2,"Tractor",1975,"Building Set with People","Vintage",NA,"Normal",TRUE,93,NA,"https://brickset.com/sets/814-2",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/814-2.jpg","https://images.brickset.com/sets/images/814-2.jpg"
9532,"BB173",1,"Holdall Storage Bag",1975,"Gear","Miscellaneous","Storage","Gear",TRUE,NA,NA,"https://brickset.com/sets/BB173-1",0,0,"Box","Retail",NA,NA,NA
9361,"SUPSET1",1,"Super Set",1975,"Universal Building Set","Basic",NA,"Other",TRUE,NA,NA,"https://brickset.com/sets/SUPSET1-1",0,0,"Other","Retail",NA,NA,NA
