"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
9634,"1270",2,"Trial Size Bag (Chromika Promotion)",2005,"Creator","Model making","Promotional","Normal",TRUE,16,NA,"https://brickset.com/sets/1270-2",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1270-2.jpg","https://images.brickset.com/sets/images/1270-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26815,"1270",3,"Trial Size Bag (Coloraction promotion)",2005,"Creator","Model making","Promotional","Normal",TRUE,15,NA,"https://brickset.com/sets/1270-3",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1270-3.jpg","https://images.brickset.com/sets/images/1270-3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5222,"3193",1,"Fun Friends Frame",2005,"Clikits","Girls",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/3193-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3193-1.jpg","https://images.brickset.com/sets/images/3193-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,0,NA
4778,"3292",1,"Dizzy's Bridge Set",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,20,2,"https://brickset.com/sets/3292-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3292-1.jpg","https://images.brickset.com/sets/images/3292-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4779,"3293",1,"Benny's Dig Set",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,19,1,"https://brickset.com/sets/3293-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3293-1.jpg","https://images.brickset.com/sets/images/3293-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,0.3
4780,"3294",1,"Muck's Recycling Set",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,33,2,"https://brickset.com/sets/3294-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3294-1.jpg","https://images.brickset.com/sets/images/3294-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,NA
4781,"3295",1,"Roley's Road Set",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,26,2,"https://brickset.com/sets/3295-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3295-1.jpg","https://images.brickset.com/sets/images/3295-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,NA
4782,"3296",1,"Travis and the Mobile Caravan",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,24,2,"https://brickset.com/sets/3296-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3296-1.jpg","https://images.brickset.com/sets/images/3296-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,11.4,0.73
4783,"3297",1,"Scoop and Lofty at the Building Yard",2005,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,59,3,"https://brickset.com/sets/3297-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3297-1.jpg","https://images.brickset.com/sets/images/3297-1.jpg",29.99,"2008-06-16T00:00:00Z","2008-06-19T00:00:00Z",29.99,"2007-10-24T00:00:00Z","2008-02-04T00:00:00Z",NA,NA,NA,NA,NA,NA,28.8,48,9.6,1.04
5084,"3598",1,"XXL 2000 Tube",2005,"Creator","Model making","Bucket","Normal",TRUE,2000,NA,"https://brickset.com/sets/3598-1",0,0,"Plastic canister","Retail - limited",NA,"https://images.brickset.com/sets/small/3598-1.jpg","https://images.brickset.com/sets/images/3598-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5183,"3599",1,"XXL 250 Tube",2005,"Duplo","Pre-school",NA,"Normal",TRUE,250,NA,"https://brickset.com/sets/3599-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3599-1.jpg","https://images.brickset.com/sets/images/3599-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5180,"3600",2,"Build Your Own House",2005,"Make and Create","Basic",NA,"Normal",TRUE,1200,NA,"https://brickset.com/sets/3600-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3600-2.jpg","https://images.brickset.com/sets/images/3600-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,41.1,27.7,NA
4732,"3770",1,"My First Train",2005,"Duplo","Pre-school","Trains","Normal",TRUE,12,1,"https://brickset.com/sets/3770-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3770-1.jpg","https://images.brickset.com/sets/images/3770-1.jpg",9.99,"2008-02-25T00:00:00Z","2008-10-10T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
