"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"smiley905","2007-12-31T17:21:29.247Z","cool little ship","i got this set in my stocking for christmas and its actualy not that bad. it is a good little space ship, and is what i expected, a little cheep set, with not much detail. the gun is too big, and would almost blow the ship backwards when the fire it, i think it would be better to have to smaller guns on each side. the alien is a nice thing to have with the set, but i dont like them there arms dont move and you can hardly tell what they are. there are stickers on this set, but not many and make it look good. this set has lots of good and rare peices, and there good (eg tail fin cleer blue 1x1 block, wings) the cocpit is extremely plain with no controls or even stickers on it. the wings can be rearanged to make lots of wing shapes which is fun to do. this is about all a can think of and ive had fun doing this reveiw ^_^",FALSE,4,0,0,0,0
"hecktick","2007-12-12T19:19:03.247Z","&quot;Quake with fear, Martians!&quot;","This set is a nice little Strike-Ship for the astronauts. The colors are well balanced, but the stickers help accomplish this, which is a shame. The alien seems out of place. Perhaps he's a Martian fugitive or runaway. Or maybe he's just taking a stroll before supper. Whatever the reason, he's toast.

Pros:
Small and agile fighter
Includes alien and astronaut
Nice colors

Cons:
Too many stickers (even the engines are stickers!)
Martian is not posable",FALSE,5,0,0,0,0
"pirakapro","2008-02-25T22:33:05.967Z","really great","Not much to look at for first glance and not air-tight but when you get it and play with it it is a really cool set and its wings can fold down to look like some starwars thingy all in all a great set! the only cons are the alein who gets lost easy (but i dont care). ",FALSE,5,0,0,0,0
"BlackRabbit","2008-04-09T23:21:01.42Z","good play value/good price"," this is an okay set  here our my pros and cons 

pros :

good pieces
only 2 stickers 
alright design
piolet fits nicely in the ship
cons:

aleins are a poorly designed
why orange for the main colour blue would be better
",FALSE,4,0,0,0,0
"Exo_brick","2008-08-07T19:25:49.997Z","Nice","The picture shows most of it,great for boosting forces.

Pros:

-Good price
-Can fold flat for custom compact docking bay
-great defender of mining vehicles
-Can fold verticly for custom docking bay,too

Cons:

-The alien is helpless,I built him a gun.

Overall 9/10",FALSE,4,0,0,0,0
"mrmitch","2008-08-03T12:03:17.81Z","Better than I expected it to be","This is my first Mars Mission set and I have to say it did not disappoint. Picked it up a few weeks ago on sale and very glad I did. I like the glow in the dark ailen- the space fighter is cool - easy to build and looks great. I will most likely pick up a few more Mars Mission sets while they are still available, I use this with older space sets ( Life on Mars -2001 ). A solid set with lots of appeal - give it a rock solid 4 on the review.",FALSE,4,0,0,0,0
"Jon_Brick","2008-04-14T15:41:58.217Z","no controls...","&quot;May day, may day my controls are gone&quot; is what this guy would be saying.
There's not much to say about this set it's really small and if it didn't
have many good pieces. The alien is kinda random . Not really worth it.


pros:
alien 
astronaut
good pieces

cons:
pricey",FALSE,3,0,0,0,0
"ben30024","2008-11-30T15:51:25.937Z","good.","it's got a gr8 figure.it is a fair set,but a teeny bit small 4 a 5.99 or 6.00 set. the alien does not glow in the dark like the box says. overall a 2/5-if you want it, i suggest getting the city police car instead. -cooly123",FALSE,2,0,0,0,0
"soothsayer95","2008-10-18T19:37:00.67Z","THE WAIT IS OVER!","I like this set, but I ordered it from a waffle box so I had to wait almost half a year. but it does have a space dude and an alien that  glows in the dark. is it a good set.  

                                                         
                                                Pros:
                                                alien
                                                spaceman
                                                
                                                Cons:
                                                1 crystal
                                                 small ",FALSE,4,0,0,0,0
"Gus_263","2008-04-14T15:50:49.373Z","Nice, but with some problems on building","This is another small set from the mars mission theme, this was released yesteryear, and still a good set altough have notable problems. The two minifigures included were too included with other Mars mission sets. The astronaut, is nice designed and simple, another cool minifigure for the space theme. But the alien is poor made, it don't have much lego style, have problems on the movements, don't moves well the legs, the details are hidden with this green color, that altough have the feature to glow in the dark, the color of the minifigure should be better, have more details, and also the original shape, like the old alien minifigures (UFO, Insectoids), or the colors and shape of the aliens minifigures of the Life on Mars theme. The building involved in this small is the astronaut's spaceship, that have as base, some plates connected, under all the other pieces. On each side, the wings can moves, it is a good feature, but the wings could be more increased, the plates that makes it are simple and unfit sometimes. The cockpit, on the front, have a cool color, the orange, but the minifigure don't stay very well in it, the minifigure cannot sit on it, it still stretched out, so, this isn't the best position for the minifigure on it. On the back, there are some blocks increasing the spaceship, that makes it looks like more comp&#180;lete, and these are increased with a little &quot;missile&quot; (but this cannot be launched, it stay in the spaceship). Altough this part of the back have some details to make it more complete, the stickers aren't good for it. So, due to the alien minifigure, position of the cockpit, stickers, and so much simple wings, altough this is a  cheap set, some other cheap sets are better than this, like other bionicle, city, creator or Star Wars. Overall the set is nice, but some problems makes it not the best choice for a small set.",FALSE,4,0,0,0,0
"the_brickster","2008-04-26T03:15:03.263Z","fun fun fun"," hmm... what to say, well the set includes a astro-fighter and a innocent, defencless, parlised exept around the waist or what ever that is alien.
PROS:
-really cool space ship with cannon
-astro and alien minifigs
-wings can move 
-theres a space in the cockpit where you can put crystals 
-the astro fighter has this really cool-but not exactly new desighn
-the ship is sturdy and you can add working bombs to it.
CONS:
-the aliens too defencless
-the cannon looks really corny-i replaced it with my own one
-the cockpit has no controls-maybe the pilot controls with his feet or his mind.
-the cockpit isn't sealed
-the pilot has a print on air tank NO! it saves space but doesn't suit.
TIPS:
-put alien in cockpit- the pilot will then know how it feels
-add a knew gun
-add bombs (my ones work but are a bit too bulky. ",FALSE,5,0,0,0,0
"astropilot13","2008-05-17T11:53:39.467Z","Pretty neat set","The astro fighter is a great set here are the goods and bads:

    Goods:The new space suit is awesome
          The wings and cockpit are neat 
          Not fragile
          Cool gun

    Bads:The alien doesn`t have a defense
         The alien can`t move much

It is a pretty good set.

              ",FALSE,5,0,0,0,0
"bionicle101","2008-07-08T13:27:37.95Z","pretty good...","I picked this up at my local toys 'r us on the last day of the '06-'07 school year. I noticed the &quot;no controls&quot; problem, but I didn't really care. I think it should have another blaster and a weapon for the alien, who, needless to say is pointless unless you're trying to make an army. (I have a decent head start, with 10 aliens!)




Good for a small set!",FALSE,4,0,0,0,0
"Kapoka79","2008-07-09T14:05:31.14Z","Nice and Slick","The human ship is pretty cool and small and with the laser cannon on it, it's a nice touch.

Pros
It's nice because the cockpit folds up and opens real easily and the wings are also bendible. Also it comes with a glow in the dark alien.

Cons
The playability with it isn't that great because it just comes with one alien guy. It is fun though to play with if you have other sets in the series to go with.",FALSE,4,0,0,0,0
"DARTH_BOBA12","2008-11-01T15:44:29.793Z","My 2nd Mars Mission set!"," This was a very good set that I bought at TARGET.
 This might've been Mars Missions' first set.(or was it the MB-01 Eagle command base?)

 Anymay, here are some pros and con(s)

 pros
 
 A very good set for starters

 A light, 1 manned Interceptor for your collection

 A really awsome set for 57 peices!
 
 Only $5.29 (in USA)
 
 Armed with a Ion beam cannon!  (a very deadly weapon!)

 Can escort any larger ship!

 cons
 
 Booster stickers were the hardest to get on (5 stickers for the whole set)

 The cockpit canopy is not air-tight
 
 Well, thats all!


",FALSE,5,0,0,0,0
"andy87","2008-11-21T21:15:09.327Z","What a nice little set","My little bro bought this set. He has no idea how to keep legos together, but he built it anyway. 
Pros: Cool design
      Best of the cheap sets
      Comes with two minifigures for only $5
Cons: Alien is pointless
      Ship is unerarmed, even the crystal hawk (Which is smaller) has more weapons.",FALSE,4,0,0,0,0
"asianlego","2008-10-22T08:20:24.123Z","Ultra-light, Ultra-cheap Vehicle!","This vehicle is really cheap and costs RM32.90 ($ 9.20) in my country. The Astro Fighter bears a somewhat vague resemblance to the Star Wars Snowspeeder due to the color scheme and the default wing position. The pilot is the same guy from 5616 Mini-Robot, this must be his plane. For no apparent reason, the plane comes with a single solitary alien fig which all of you know has only one articulation point and is very useless. The build of the plane is very nice, it is surely and extended version of the 5619 Crystal Hawk. I would recommend this set to anyone who likes the Space/Mars Mission theme! 

-asianlego",FALSE,5,0,0,0,0
"legocolecter_abu__h919","2008-10-24T16:42:16.28Z","The best and smallest set that I own!","This set is just great.My best friend Mvilla09 gave this set to me.It was so special.
Pros
This set is great and fun
Cons
None!
This set is so special and great and fun.
My first mars mission set and my best friend had to give it to me.
",FALSE,5,0,0,0,0
"vezon8764","2008-10-06T17:27:45.59Z","Ultimate Playability!","This ship is the best mini fighter. THE BEST! If you had a fleet of these ships and sent them to dock with the Astronaut base, they would look good in the hangar.
Pros:
Martian and Astronaut
Nice build
Lots of playability
Perfect size for travel
Cons:
No ship for Martian
Unless you have two of these, not many piece combinations
Cockpit is too open
See you next review!",FALSE,5,0,0,0,0
"P13c30fch33s3","2008-12-16T01:34:44.25Z","Super fighter!","This fighter really suprised me. i thought it would be smaller and flimsier.

Pros:
sturdy
cool looking
gun
suprisingly large
cheap
fits great with any other set

cons:
i will say this in only this review...
stickers (in my opinion, stickers are the worst thing lego ever made)
alien (i will only say this here) is really disappointing
cockpit doesn't quite close

if you are looking for a cheap set, or like mars mission, or both, you should get this! just make sure you get something for the alien...",FALSE,5,0,0,0,0
"greshmalum","2009-03-07T07:02:49.14Z","Send out the MX-11 Astro Fighters!","Pros~

alien 
glow-in-the-dark alien
Astronaght minifig
Laser
Crystal

Cons~

NONE!

At first I wanted a bunch of these and now, several years later, I still want a bunch. Oh, and this one is mine and yes I really do have it.",FALSE,5,0,0,0,0
"Z_wing","2009-06-16T13:32:43.25Z","good with any other mm set","If you were wondering mm stands for Mars Mission.

figures
pros: alien glows in the dark
con: both can be found in other sets

ship
pros: looks cool, opening cockpit, gun can move
cons: not 100% airtight

pieces
pros: crystal, trans blue 1x1 brick, cockpit window
cons: none

build
pros: easy, quick
cons: none

price
pros: cheap, worth it
cons: none

I recommend this set to mm fans.",FALSE,4,0,0,0,0
"xtremekaxiumcycler12","2009-08-29T20:57:19.547Z","not bad for a dinky set!","this came as a stocking stuffer for christmas of 07

Pros:
wings
gun is nifty
very sturdy


i hope the driver isn't claustrophobic



cons:
WHAT IS WITH THE ALIEN?????!
he's just standing there 



overall good set!!",FALSE,4,0,0,0,0
"james3426","2009-10-27T16:52:28.59Z","Small, but cool.","Me and my brother got two of these. It is fun to build. the cannon on the top of it is in an interesting place. I thought this should have another cannon, so I added another one to the other side. the alien should have had some sort of speeder, because it's obviously doomed.

pros:
Wings can move up and down.
Fun build.
Interesting design.
At least one alien. (I love them.)

cons:
Alien is doomed.
Should have had two cannons.

In all, a cool fighter. get this with something with a small alien ship in it.",FALSE,5,0,0,0,0
"rockrage","2009-12-13T13:28:02.39Z","cool","i got this with the trike-thing when they came out

pros:
        the cannon
        the crystal
        cool glow in the dark alien(you need to hold it to a light first)
        cool shape

cons:
        the cockpit
        the alien needs something

                          overall score 9/10",FALSE,4,0,0,0,0
"philippe_1995","2010-04-05T15:54:29.857Z","nice one","<p>that one is really cool!it's not expensive and very well built.only that the alien doesnt have a gun:(,i made one for him.i would love to have another one but they don't sell mars mission anymore.</p>
<p>pros</p>
<p>-2 minifigs</p>
<p>-low price</p>
<p>-the cannon</p>
<p>-no flick firing missiles(the&nbsp;worst&nbsp;thing ever&nbsp;made by lego)</p>
<p>cons</p>
<p>-no weapon for alien</p>
<p>-the cockpit</p>
<p>&nbsp;</p>",TRUE,4,4,5,5,5
"con00","2010-12-25T22:56:59.727Z","meh.","this set is... OK <br><br>the fighter has a nice structure<br><br>hard to find wind shield<br><br>only con is that the alien is defenseless<br><br>i would only recommend this set for first time LEGO sets <br><br>or people that can add to it with their LEGO collection<br><br>blah blah blah 4.658/5<br>",TRUE,5,4,4,4,5
"Sobel","2015-02-20T10:26:42.393Z","Well OK, it is small but...","<p>This was the only set I bought myself, when the series came out in 2008 (Germany). I&#39;m still not quite sure WHY I bought it, must have been some kind of addiction to new LEGO!</p>

<p>This set features nothing special, no special parts (except for the windshield perhaps), no special functions, no special playability. OK, it was pretty cheap, but still I expect a minimum of creativity in a LEGO model.</p>

<p>The optical design is quite good for such a small model. It has a nasty looking cannon to blast the evil aliens, which looks pretty intimidating!<br />
A big flaw in my opinion is the total absence of real <strong>thrusters</strong> or engines or some kind of propulsion. There are only two stickers attached to the rear of the model which are to give a look of some booster-power-blaster-engine-...things. Back in the 90&#39;s, all LEGO spaceships had REAL boosters! I guess it would not have been a big deal to add those to the model.<br />
Another flaw is the <strong>cockpit</strong>: how does the pilot control this thing? With his mind? There are no control panels, switches or levers!</p>

<p>Like with all modern LEGO models, the instructions booklet is written VERY simple and easy to understand. Of course the model isn&#39;t a challenging build at all.</p>

<p>&nbsp;
<h3>Overall opinion</h3>
</p>

<p>If you buy this on EBay for some 5-10$ I guess it&#39;s OK. I would not spend more on it. If you want to complete your Mars Mission series though, than you need it! ;-)</p>
",TRUE,3,3,3,3,3
"Destroyer334545","2014-03-01T20:30:38.703Z","Awesome army builder, vehicle is not great.","<p>This is the worst Mars Mission Set behind Alien Jet...</p>

<p>Box/Instructions</p>

<p>Eye catchy.</p>

<h3>Parts</h3>

<p>Nothing too special</p>

<h3>Minifigures</h3>

<p>Astronaut rocks, Alien Sucks!</p>

<h3>The build</h3>

<p>Very Short, Generic</p>

<h3>The completed model</h3>

<p>Generic-ish, :|</p>

<h3>Overall opinion</h3>

<p>don&#39;t waste over $10-$12</p>

<p>6/10</p>
",TRUE,3,4,3,3,5
"exorallan31","2022-10-07T17:28:21.117Z","Nice little flyer","<p>Got some mars mission stuff recently as i want to make my collection a bit more diverse..</p>

<p>There are some great Parts here, windshield, plain minifigure heads, Hinge plates, Neon green crystal. Great little parts pack.</p>

<p>The minifigures we have an alien and an astronaut.</p>

<p>The Astronaut has a nice gold visor, with a great torso print too.</p>

<p>Alien however... looks very soulless and can only move legs. Glow in dark torso is cool though.</p>

<p>The Fighter looks pretty good with a cannon mounted on the side. The side of the cockpit doesn&#39;t look great but i can forgive that because it&#39;s a small set.&nbsp;</p>

<p>Cockpit closes and opens well. You can move the wings down and it kinda looks like a mech when they&#39;re fully down. not an intended function, but it is a fun thing.</p>

<p>PPP Is good and we get some great parts. Just overall a nice set!</p>
",TRUE,4,5,3,4,5
