"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Rgijaba","2008-02-23T11:01:30.577Z","man o man, is my cocpit and head lights good enough for ya?","THEY BETTER BE! this set is a sleek, TT 1:55 scale street racer/ sports car! it goes hand n hand with the blue buggy, and red racer! the form is very sleek; with no stickers weghing it down! the head lights are nice, too, and look a bit yellow due to the yellow part behind em. so get it if you can, but dont go outa your way to find it. my car will race your blue buggy and win!",FALSE,5,0,0,0,0
