"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Moscadini","2008-02-15T23:00:22.217Z","Small and Simple","The title says it all, &quot;Small and Simple&quot; which it is exactly what it is.  I actually got this set with 3 others through Bricklink via someone in Japan.  Yes, it is small...BUT it is the only astronaut without the golden visor.  So, it is a great way to lighten up without the golden visor.  Do ALL astronauts really need it??  Not really...the astronauts inside the space shuttle that don't do space walks don't use them...",FALSE,4,0,0,0,0
