"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-08-31T09:09:12Z","(◘&lt;&gt;◘)","Cool and very unique. LOads of uses for the tube system (only in this set). Nice martian figs, lovely plane/space ship thing and a good base(a little bare).
Loads of unique pieces and good structure.",FALSE,4,0,0,0,0
"A_Brickset_user","2004-12-18T17:44:04Z","Brettman22!'s first post...","The set is great. 

REVIEW SECTIONS:

TUBES:

You can put those aliens inside and squeeze it. 

AIRPLANE:

YOu can put the aleins inside it, and it connects to something, but I forgot what.

ALIENS:

The aliens are cool. I like the green ones best. I don't know his name, though.
I use them with other space sets.


ROBOT WALKER:

It can destroy stuff. Um..... Well..... It is a robot that walks!

*LAUGHS*

PUMPER:

Ummmm....... You can pump t. Whoppee!

YOU CAN PUT THOSE ALIENS INSIDE IT!

Alls-in-alls-:

My favorite part was that you can put the aliens inside the tubes.


",FALSE,5,0,0,0,0
"A_Brickset_user","2005-04-20T19:30:13Z","Hey, look im hip 'cause i can spell words wrong like: KEWL","I LOVE THIS SET!!! IT IS SWEET!!! NOW I WILL STOP TYPING WHILE HOLDING DOWN SHIFT!!! i got this set for my b-day and i loved it. it had a good amount of minyfigs and an awsome tube system, only now it is in peices because my annoying sister induced me to do it. (\/)
                                     (O.o)
                                     (&gt; &lt;)",FALSE,5,0,0,0,0
"brickbuster2409","2007-03-23T17:03:38.683Z","one of the best sets in lego history!","this set is off the hook!  i am so glad i got even more than my money's worth!  i consider this one of the greatest sets b/c it's unique.  i love any sets that have to do with space so i grab this set for fifty george washingtons.  i have never been disappointed with this set.  i hear some of my friends have trouble with their air tubes but mine still works great!  the aliens also make a great addition to the set.  i hope lego decides to bring back the &quot;life on mars&quot;  sets again.",FALSE,5,0,0,0,0
"Ovid07","2007-07-11T07:49:02.53Z","Classic LOM Set","This is probably the best LOM set.  And nowadays a classic (mars mission has nothing on this set).  This was the first set to introduce the tubes. And in this set they are awesome, the aliens fly through the tubes and over the vallis marinaris, to their stations.  Speaking of which their is an extra hook-up included for the staton in 7316:).  This set also includes a mini robot walker, a mini plane and the main base unit.  This is an amazing set, so if get a chance at it nowadays go for it!",FALSE,5,0,0,0,0
"Porsche911","2007-08-26T20:00:38.927Z","Space Revival?","I was a little confused when Life on Mars was released. Was it supposed to revive the Space theme, which ended when Star Wars started, or was it supposed to be totally unique. Overall, I think it is very different from any previous Space subtheme, so I think it is a new them altogether. That said, I think this set is pretty good. It gets top marks for creativity with the tubes that send the Martians around the base. But, in my opinion, Lego's old space bases were a little better overall. Apart from the tubes, there really isn't much to this set. I have to wonder what exactly it is. Overall, it is a very original set, but something that combines a unique function with a base like Ice Station Odyssey, is a better set. ",FALSE,4,0,0,0,0
"StormSworder","2008-03-10T14:09:39.607Z","Gimmicky and tacky.","This set is an example of what is wrong with modern original science-fiction themed Lego sets.  It's all just silly gimmicks with no real opportunity for building.  The pump firing the aliens along tubes might have seemed a good idea on paper, but in practice it's all just cumbersome and ugly.  As with many modern sets, there are far too many different colours and an over-reliance on big or over-specialised pieces.  The base has been designed to look as big as possible without any thought being put into its design.  It's just far too open and skimpy, has very little detail or interesting features.  When I pay the kind of money this set cost I expect a good amount of Lego pieces, not something which looks like it's been put together from pieces of a vacuum cleaner.",FALSE,2,0,0,0,0
"arctrooper170","2008-01-23T19:27:58.763Z","BEST SET OF MARS ","the life on mars sets were the best sets ever because they came with the first aliens and i was only 6 or 7 and i thought they were so cool this review applies to all of the life on mars sets 

the walker was the first one i got and i got the small astornaut ship with and i only battled them 100 times and then i bought bigger ships to go with each army then for christmas i got the astronaut base and the alien base and i had so much fun so if you are young or know someone young go on ebay and buy them (if you have enough money :.)",FALSE,5,0,0,0,0
"andy87","2008-12-01T15:26:33.763Z","Very awesome","Thi set is pretty neat, being one of the first sets to use a primitive pump system tha would later be a staple in mars mission. Anyway, the color scheme is totally wicked and the set includes five martians which looks really neat. this is an aweomse set!",FALSE,5,0,0,0,0
"KLOKRIECHER","2011-08-14T05:37:25.19Z","LEGO Space (Life On Mars) - Aero Tube Hanger Review","This set is one of my favourite LEGO sets all time. It has lot's of play value and it comes with some rare alien minifigs. I love the way how LEGO designed that base. It has a little base on each side which has a bridge. On the base in the middle we have a crane with a meteorite, and a bridge on the top which is also the place where the space ship can land. The space ship has some nice turbines and the cockpit can be opened. The controls are printed on a piece which LEGO actually uses on flags. This set also includes a mech. The legs and the arms are movable. One arm has a gun and the other one has a hook. The cockpit itself sviwels full 360°. The main attraction is to get the aliens through the tubes. On the back of the big base you can see a big pump which you can use to push the aliens to the red, the blue or the smaller platform. You can use a gear which can move the tube which is attached to the big pump to decide where the alien minifig on his sledge should go. This is one of the best play features I've ever seen!<br><br>The minifig value is also very good. We get 5 minifigs - 4 are exclusive to this set. The first minifig is Vega who's not exclusive. He has the orange LEGO Star Wars battle droid torso and legs. We also get Mizar who has the light purple torso and legs, Cassiopeia (she's the only female LEGO Space - Life On Mars alien) with the purple torso and legs and Riegel who has the black torso and legs. He also has a green head and green battle droid arms. On his torso you can also see a little symbol. I think he's the chief of these aliens. The last alien minifig is Arcturus who has a red torso, red legs and lime green battle droid arms and a lime green head.<br><br>All
in all this set is a great set and I would HIGHLY recommend you to get
this. You can find this set on eBay, BrickLink and Amazon for sure.
Here is the link where you can check out the full gallery I made for this set
on my website: <a href=""http://www.klokriecher.de/home.php?id=202040020032"">http://www.klokriecher.de<br></a> <br><br><span style=""font-weight: bold;"">Videos I made of this set:</span><br><br><a href=""http://www.youtube.com/user/KLOKRIECHER?feature=mhee#p/search/1/CXmh8FrXxAE"">Stopmotion</a><br><a href=""http://www.youtube.com/user/KLOKRIECHER?feature=mhee#p/search/0/8c6SZDTbHFg"">Review</a><br>",TRUE,5,4,5,5,5
"BobaFett2","2010-06-11T19:21:59.5Z","An Amazing Set, Playable, Great Parts, Unique to the Extreme","<h4>Playability</h4><div>The set is amazingly playable. You can shoot martians through aero tubes, fly around a spaceship or play with the mech, use the crane to deliver the boulders, and more. The only issue I had with this set was the fact that the aero tube system is not perfect and does not always launch as effectively as I wish. In fact, I could not get it to work until my younger brother showed me how to.</div><h4>Building the Set</h4><div>This took a bit of time to build because of the abundance of parts. There are a few odd techniques not used as often in System Sets. The colors are easy to distinguish, although Black looks as if it were Dark Gray and Dark Gray as if it were Grey.</div><h4>Parts</h4><div>Worth your money. The parts are great, many unique to this set. There are a few parts which appear similar to slot bricks but are actually used in gear turning. The tubes, pump and tube ends are great and can be used in many sets. There are some good TECHNIC gears and parts, and some really good TECHNIC+System parts. The most important thing is color. The colors or Life on Mars are not common to many other themes. Mostly Sand colors with the Black, Light Gray and Dark Gray found in many sets. It comes with many parts in Sand Blue, Red, and Purple that do not come in that color in more than one other set.</div><h4>Value for Money</h4><div>I do not have much to say here because I bought it on Bricklink. It cost me 65 dollars (US) which is an absolute bargain. For 65 it's worth it. For 90, it'd still be worth it. If I had the money and it was a brand new set I'd buy it for up to 130 dollars.</div><h4>Overall</h4><div>The set rocks. It is one of my favorite all time sets and is great in a collection. The parts have insanely good value, the building is fun, and the set is extremely playable.</div>",TRUE,5,5,5,5,4
