"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Shadow_Crawler","2008-06-24T12:04:20.513Z","Weak one","This set is small, cute, and weak. The hat is very good. The face is cute, with some kind of &quot;carrots&quot; as nose, but it would be better if they design it with eye-printed pieces. The body is nice too. It's only drawbacks is the arm (the yellow one) is really weak and come loose easily.",FALSE,4,0,0,0,0
