"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"BRICKBOY74","2013-06-19T09:18:20.55Z","A nice decoration","Well I got this because I went to the LEGO store the day after they had given it out. They had extras and gave one to me. I also noticed that Brickset forgot to include the printed brick in the front that said LEGO Land Florida.<div><br></div><div><b>Building experiance</b></div><div><b><br></b></div><div>It was a somewhat hard build for a MMB. I would highly recomend building it (<a href=""http://www.1000steine.de/brickset/miscellaneous/mmmbInstructions/2011-08.pdf"">http://www.1000steine.de/brickset/miscellaneous/mmmbInstructions/2011-08.pdf</a>)&nbsp;&nbsp;it even if you have no intention of keeping it built.</div><div><br></div><div><b>Parts</b></div><div><b><br></b></div><div>I think it is very goods parts for a MMB.</div><div><br></div><div><b>Playability</b></div><div><b><br></b></div><div>It has no features, and is a model of an inanimate object so there is no play. The parts can't build anything amazing either but they are good to have.</div><div><br></div><div><b>Value for money</b></div><div>It was Free!</div>",TRUE,4,5,5,1,5
