"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"plantman","2012-09-08T02:23:04.31Z","Lego promotional zombie chauffeur and car","Just received this promotional polybag with my last Lego order.&nbsp; As it was free, it is already a winner.&nbsp; If you didn't get this while Lego was giving them away, don't worry.&nbsp; While it is neat to have, you wouldn't be missing anything if you don't get it.&nbsp; The zombie is the same one that comes with The Vampyre Hearse set 9464 and The Zombies 9465.&nbsp; The little car is not spectacular and doesn't appear to contain any rare parts (comes with one additional glowing spider).",FALSE,4,4,4,5,5
