"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Widdi","2007-03-26T09:40:57.497Z","Ok micro set","This is quite unrealistic too, but way better than the &quot;buggy&quot; reviewed before. It's engine is way too big for the size. otherwise it makes this set probably the smallest Technic set ever released with a working piston engine. it get's 3*, since it's too micro for my tastes.",FALSE,3,0,0,0,0
