"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-09-20T17:54:28Z","The classic castle","This was the first castle for many lego enthusiasts, and I remember being quite enamored with it as a kid.  The falcon minifigures are great, and the castle opens up which is definitely nice.  However, this castle is not built upon any kind of baseplate so when opened up it can fall over fairly easily, and it tends to not be all that sturdy compared to some of the other castles.  Still a great classic though.",FALSE,4,0,0,0,0
"A_Brickset_user","2004-10-06T13:33:32Z","My first castle","I was 6 and in 7th heaven when I got this for my birthday. It has a nice jail for evil bandits or notty soldiers. Its design looks much on the 2 years later launched and now world famous Black Falcon Fortres. Because I liked this castle so much, I have 2 BFF's bought so I can make one super castle. ",FALSE,5,0,0,0,0
"Novelty","2007-04-03T09:25:23.183Z","Tallyhawk!","This is the smaller of the two castles that was released in 1984 and it is definately the more interesting one in terms of design.  Firstly, there's the asymetric red facade around the drawbridge which immediately lends it some charm.  Hidden among the frame of red bricks masterfully is the winch which pulls up the drawbridge.

The other good thing about the castle is that there are little ladders to climb up to the next level scattered over the castle, and the little cell in the corner of the ground floor is also interesting.  The icing on the cake are the minifigs and the two knights to guard the castle.",FALSE,4,0,0,0,0
"Bricktoothyo","2008-06-16T23:34:56.217Z","Good Times...","Although there isnt all that much to it,this castle figured so prominently in my brother and I's childhood castle wars.
Fewer in number than the Lion crested guys,the Black Falcons to us were always the good guys,making up for their small numbers in superior skill! Of course they were allied with the Forestmen,and those two Knights were just the best.
Anyway,the set doesnt have a portcullis or much else going on,but the way it opens up is a really neat feature. Cool bananas!",FALSE,4,0,0,0,0
"rabarno","2009-05-18T18:05:40.513Z","The Best","This castle was one of the first sets I got.  When you open it up, you can connect it to the blacksmith shop, or any other set. I used to use it as an entrance to a kingdom, with shops and townsmen around.  I never played black falcons vs. the knights, I just had fun making a huge kingdom.",FALSE,5,0,0,0,0
"Freezdried","2010-01-28T11:56:24.357Z","Tiny, but fun!","I just rebuilt this set when I found the instructions online.  I remember having lots of fun with this set when I was a kid, but I don't remember it being so small.  I guess your perspective changes as you grow up.  I used to hook this set up to the blacksmith shop and the wall from the siege tower to make a nice, big castle.  It was fun.  The play value of this set was great, especially when you combine this set with those others.  And the castle just looks cool! (even if it is a little small)",FALSE,5,0,0,0,0
"AETerry","2011-01-21T15:12:04.523Z","Knight's Castle Review","<p>I remember picking this set up... it was either '96 or '97 from a local 5&amp;10 Dime Store we had in town. One of those places that's been around for a while and is so full of merchandize from long ago, you never knew what treasures you could find. Too bad I wasn't thinking in terms of long term value... but the guy had Masters of the Universe Figures for sale in his shop and other toys from the 80's still on the shelf. A real collector could have gone in and cleaned him out. </p>
<p>&nbsp;</p>
<p>So this Knight's Castle set from '84 sat on one of his toy shelves dusty and forgotten til I finally wandered in one day to take a look around at this shop. I was rather pleased at the pricing on it, recognizing it even then that this was an older set that couldn't be found.</p>
<p>&nbsp;</p>
<p>For a set from '84, it's a basic, yet simple Castle design with drawbridge and two towers that archers guard the castle from. There's a modest little jail inside. But like many sets of this era. It's very sparse on the details compared to the sets you see come out now days.</p>
<p>&nbsp;</p>
<p>There's a grand total of 6 Black Falcon Minifigures and 2 horses. Easilly providing the Black Falcons with a base of operations or for invading Lion Knights and Black Monarch armies to lay siege to.</p>
<p>&nbsp;</p>
<p>The design of the Castle has a connecting technic piece so you can ""pop"" the Castle open and expand out the sides for easier access to the interior. It isn't much by today's standards, but it's a wonderful piece of Lego nostalgia and history.</p>",TRUE,4,4,4,5,5
"sf1378","2012-06-25T19:20:26.417Z","Black Knights Castle - superb...","I received this Christmas 1985. I'd asked for the much larger 6080 Castle Lion with Sir Richard as it was known as in the UK. At the time I was quietly disappointed...Over the years the figures and castle got wrecked and some parts survived while other bits like mini figure faces and torsos, the sword clip for the yellow saddle and handle for the winch broke. I even foolishly scraped a Falcon shield along the outside paving in my garden as a kid, sawed and failed in doing so, the lower half of a Falcon soldiers helmet, ruining it and breaking the nose guard, chewing up the loop on a quiver pack - I could go on...I even left the instruction booklet outside for ages and it somehow survived. Years passed and then one day when I returned from my 'Dark Ages' I decided to rebuild 6073 - figures and all.&nbsp;<div><br></div><div>Luckily, it was about 95% complete when building it but there were quite a few bricks and pieces that needed replacing. I bought bits off ebay, including mini figures, grey bricks which I also noted were slightly different in tone - this could be because they were new and finally and most amazingly, after finding the part numbers to certain missing pieces like Falcon torsos, I placed an order with Lego - they messed the order up THREE times - but they finally came through AND sent me all the correct parts I needed FREE having refunded me for the mess ups! I was especially surprised to see that SOMEHOW Lego did indeed still have original Black Falcon torso's somewhere in their parts bins in Billund! Thats some searching on the part of the young girl who took up my case. I even was sent for FREE more Castle stuff from the then current Castle theme of Knight's Kingdom...</div><div><br></div><div>Anyhow, the only part missing of my rebuild was a 1 x 3 red brick with small arch in the centre that was part of the red bricked surround to the drawbridge. The set, to me, is a reminder of childhood - and my late Mother who brought it for me - I still have it on display, in my kitchen of all places, alongside its successor, 6047, Black Falcon's Fortress (as its known in the UK) and I often look at it and am reminded of her.&nbsp;</div><div><br></div><div>Its a great set. Period. If you haven't got it, buy it - you may luck out and get one cheap on ebay sometime, prices fluctuate. I've often thought of selling it but sentimentality makes me refrain from doing so - thats what Lego is - memories of childhoods past...</div>",TRUE,5,5,5,5,5
"Ernst","2011-07-24T08:54:18.51Z","The first Black Falcon Castle !","<p>Overall 5 bricks: In fact the follow-up for the famous <a href=""http://www.brickset.com/detail/?set=375-2"">375 Lego Castle</a> and the first in a great serie of castle's to come. The grey coloursetting with the red front and a black drawbridge is lovely, two towers in the back and a small jail make it in total a great Castle. The colors make it more realistic than the 375 Castle.</p>
<p>&nbsp;</p>
<p>Building 5 bricks: It&nbsp;is a lot of fun to do, like in 375&nbsp;a lot of small parts and bricks but added here are panels which make it more stable and easier to build. No complaints here at all.</p>
<p>&nbsp;</p>
<p>Parts 4 bricks: like said before at this castle some panels are added for more stability. The drawbridge works fine with a good reel winch. Nice coloursetting with grey and red bricks. I distracted one brick because of the number of Knights, some extra added to the 6 included&nbsp;(some enemy soldiers?) would have been welcome. The present Knights have sufficient weapons; spears, swords and bows with arrows.</p>
<p>&nbsp;</p>
<p>Playabilty 4 bricks: &nbsp;you can open the Castle and make it bigger that way. Although it would have been 5 bricks here&nbsp;with enemy knights present.</p>
<p>&nbsp;</p>
<p>Value 5 bricks: <a href=""http://www.bricklink.com/catalogPG.asp?S=6073-1"">Bricklink</a> estimates an average used value of €73,00 for this set. A bit high but on the other side, if it is&nbsp;in good shape, reasonable because it is already 27 years old now. I paid less so a good buy for me.</p>",TRUE,5,4,5,4,5
