"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"AxelN1","2011-05-05T10:38:12.143Z","Good service pack","I got this set five years ago in a good price. I think, it has some useful parts, that can be used for medieval warriors, armoury or armor shop. I very like the red dragon plumes - it's a very good decoration&nbsp;part. I like also chrome crown and sword, but the sword can be easily damaged.",FALSE,4,5,1,1,4
