"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"go4bob","2013-11-03T06:20:18.56Z","Same on the cover same inside","Ok in the last basic set #2 i did a review and said there were conflicting inventories but this one is ok what you see on the cover is what you get.<div>i haven't used this set, as i just bought it for its age on ebay with other kits. so in its day it would have been a very good set.&nbsp;</div><div>For the Fan that is just a collector then this is a classic one to own.</div><div><br></div>",TRUE,4,4,4,4,5
