"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"SaintElsewhere","2009-01-02T16:12:03.67Z","YAAARRRR!","I ordered this from S@H before X-mas and received it today. I like the traps and the number of figs included, plus there's a skeleton thrown in as an extra. I like that the set uses several pieces not seen in several years, including the rope bridge, parrot, headgear, crab, and rowboat. The construction is somewhat complex thanks to the traps, but the instructions still make it easy to understand. I am a little upset with the fact that the global recession is affecting Lego prices, but I can live with it as long as it doesn't get TOO outrageous. (For example 112 pieces for $74.99.)",FALSE,5,0,0,0,0
"JBH75","2009-01-31T23:54:28.967Z","The Pirate's Base (in a shipwreck)  ","This set was really cool, and a limited edition. When I saw it I had to have it, but the price was, pricey!

Pros:
Pirate Wench and Brickbeard
Crab, fish, snakes, parrot
Skeleton and four other skull heads
Cool traps
Nice pirate flag (skull and bones looks cartoony, but I draw so whatever)
Tricorner hat with red plume
Swinging Bridge
Firing Cannon
Sturdy Mast with Crows Nest
Treasure in a gold chest

Cons:
Like I said Pricey
No Fierce Animal. I'd have loved to get a shark! (Which can eat minifigs and lots of fish)
Hardly any Cabin room
Really wanted a shark!

As you can see there are lots of pros but watch those cons. Hopefully in the future lego will bring other cool set. Hopefully with a shark!!
This set is up in my top 10 list.",FALSE,5,0,0,0,0
"lotographia","2009-02-09T21:59:01.7Z","Deadly skulls.","I know she'll inevitably turn up in the Pirate-themed advent calendar, thus making her no longer rare, but for the time being it's great to have the unique pirate woman. Really, whoever at Lego decided that there should be a female pirate deserves a promotion.

This set goes great with 'kraken attack' - it's easy to imagine that the raft was built out of the same shipwreck as this fort was. Really, this set shows great imagination - the remnants of the shipwreck you can find around the place make the whole thing come to life.

The only real problem with it is that the bridge doesn't topple over on its own. You can pull the pin out but it doesn't do anything. The only reason I don't take a point off because of this is because I'm more interested in the toy as a model than as a playset, and even then tipping the bridge over on your own isn't too much of a hassle.

Oh, and why doesn't the cannon have a ramrod? It's easy, all you need is an antenna. Could be grey, could be black, it doesn't matter. But whatever. I love the set too much to worry about these minor details and I've got enough antennas in my collection to just borrow one.

A++ would buy again.",FALSE,5,0,0,0,0
"Marcus_Clinton","2009-02-22T21:42:14.89Z","One of my favorite sets","I just put this together and it is really great, I love the piratey feel of the set. My favorite thing about the pirate sets is how well they fit together. There is a small indent in the side of the loot island (which I also picked up today) baseplate and the front of this ship fits in perfectly making it look like the ship crashed on the island.

Pros:
Pirate Wench :D
Cool Design
Awesome traps and special parts
Fun to play with

Cons:
2 soldiers verses 3 pirates and a dead skeleton who are fully armed with guns, swords, a cannon and traps is a bit unfair (Needs at least 1 more soldier or a cannon or something)",FALSE,5,0,0,0,0
"hustla187","2009-03-11T23:00:12.403Z","Good but Not as Good as the Original Sets","When I first heard that Lego was reviving the Pirates line, I was excited. However, these new sets didn't live up to the hype. I don't like the fact that Captain Redbeard isn't included which is not cool. However, I do like the skeleton and the gold treasure chest. The bridge that falls apart has already been used in past sets and it's getting old by now. This set can be described as a failure for Lego and ruined the Pirates theme.",FALSE,3,0,0,0,0
"Pepper","2009-06-04T16:51:55.483Z","one of the nicest 2009 pirates sets out there","I got this set at Toys 'R' Us, earlier this year with Christmas money. This set has 5 minifigures, well, 6 including the skeleton. The minifigures are, 2 British soldiers and 3 pirates. The accessories are cool. They are: 4 cutlasses (pirate swords), 2 pirate pistols, 3 shotguns, a telescope, a golden goblet, a map, a golden treasure chest with treasure, a fish, a crab, a parrot, and 2 snakes. The model itself is quite cool. It has cool features such as, a firing cannon, swinging bridge, sword trap, skull trap, crow's nest, and steering wheel among others.<br/><br/>pros:<br/>-minifigures<br/>-accessories<br/>-very nice hideout<br/>-British boat<br/><br/>cons:<br/>-price (should be $30 instead of $40)<br/>-not enough space in the cabin<br/><br/>Overall, a pretty good set. I reccommend it to any LEGO fan. Get it while you can!",TRUE,5,5,4,5,4
"chrisdog121411","2009-06-05T08:51:19.873Z","Awsome set!!","I recently got this in january. It took me 2:30pm -3:45pm to build.
My little brother just loves it. I also got 8396, and 8397 to go with this.


pros and cons


6 minifigs

boat

sneaks

easy to use insturctions

not long build



",FALSE,5,0,0,0,0
"Demons_to_death","2009-09-22T20:13:23.03Z","A Pirate GIRL!!","like you saw I was happy to get my hands on some more this lego set is actually Pretty COOL!!

with the 2 British soilders and ANOTHER Pirate Commander!!

And it came with a Pirate GIRL!! don't they believe in Bad luck a female on Board is bad luck!!",FALSE,4,0,0,0,0
"tictaco","2009-10-04T09:52:44.717Z","Need more space!","OK, the set i nice with the minifigs and the details ( esspecialy the soldiers bote) but the space is not enough... I made a custom designe of my own including all the original pieces and a very small amount of bricks which everybody has. The thing different from the original is that I extended the cabin and rearanged the lower part of the hideout to become a base for the other 2 pirates ( never touched the sweet lookout post) . So i ended with a bigger room for the captain and a really cool place for the other pirates, although i had to ruin the stupid launcher it was worth it.",FALSE,3,0,0,0,0
"LobsterWarrior","2010-08-04T19:00:29.043Z","Da Secret Fort......(Yes, spelt it wrong on purpose)","<p>We get a cannon, a parrot, a fish, a skeleton.a crab, and two snakes. Anyways, the hideout is amazing! The pirates can completley crush the soldiers without being spotted! Very very very roomy. I got this set about Christmas two years ago. The cannon fires FAR, seriously far. The bridge piece is VERY nice. Now, how could the two scouting soldiers defeat three hidden and ready pirates? Without other sets, the soldiers are demolished. Onto the pros and cons!</p>
<p><b>Pros:</b></p>
<ul>
    <li>Five figs! Three pirates and two soldiers.</li>
    <li>Girl Pirate!</li>
    <li>AWESOME HIDEOUT!</li>
    <li>Cannon fires far</li>
    <li>Cool bridge piece!</li>
    <li>All the traps work well!</li>
</ul>
<p><b>Cons:</b></p>
<ul>
    <li>Like I mentioned, the soldiers are gonna get demolished with only two of them and three ready and ready to trap them and only two of them!</li>
    <li>Again, only two soldiers!</li>
    <li>Same Brickbeard from 4 other sets..</li>
</ul>
<div><br />
Well, that's it! :P. If you didn't buy this, then it's alright, there will be more limited-edition AWESOME sets! :).</div>
<p>&nbsp;</p>",TRUE,5,5,5,4,5
