"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-11-25T07:34:37Z","Good","This set is really cool! I like the basic-sets from 1998, and I got many of them. This is a &quot;must&quot; for every kid, and I wish  the Lego Company released more sets like this(not Jack Stone!)  ",FALSE,4,0,0,0,0
