"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"getjudyherenow","2012-05-28T16:23:00.693Z","Ninjago Rattla Minifig with card holder a must have","Overall a great item to own. &nbsp; The packaging is super....it is like the graphics are lasered on the plastic....in other words, it is not paper glued to the clear plastic. &nbsp; Rattla is displayed very nicely and the Lego pieces (88 in all) can be assembled to hold the holographic card that also comes with this set. &nbsp;I hope to see all of the Ninjago minifigs packed like this because it would make for an awesome collection display. &nbsp;The packaging looks so good, I don't want to open it.",FALSE,5,3,3,3,5
