"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"modena","2010-11-21T09:54:56.373Z","Great Bricks!","This was a nice set, but I never built it like on the picture.&nbsp;<h4>Pros:</h4><div><ul><li>Great parts!</li><li>Nice detail!</li><li>Superb&nbsp;colours!</li><li>Big wheels!</li><li>Fantastic, big, green plate!</li></ul></div><h4>Cons:</h4><div><ul><li>(This set might have some, but I never played with this set to find some.)</li></ul></div><h4>Overall:</h4><div>This was a nice set, but I mostly had use of the pieces. They really worked well with two 628s and a 4423.</div><div>Overall, if you find it, you might have fun with it, but it has good parts for a house!</div>",TRUE,4,4,3,4,3
