"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"stu241273","2010-12-28T13:42:17.98Z","One dimensional, but perfect for babies","<p>We were given the Musical Apple by a friend - it was amongst a large selection of used and much loved baby toys. &nbsp;It really only has one key feature - press down on the head of the worm and he will then slowly rise from the apple while it plays a music box tune.</p><p><br></p><p>The apple is quite heavy, and weighted well at the bottom so it wobbles like a Weeble.</p><p><br></p><p><br></p>",TRUE,5,1,1,5,3
