"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"skywalkerfan52","2020-09-09T17:07:58.403Z","Random minifigure history review: Green brick costume guy","<p>Today&#39;s minifigure review is green brick costume guy from series 20 which was released in 2020 and retails for $4.99 with one minifigure per bag. This is available at retail stores but may be hard to find. A blue and red brick costume been released in series 18 for the 40th minifigure Anniversary, but this guy celebrates the 10th anniversary of the minifigure series starting way back in 2010. He has a happy face with a nice hair piece. There is the 10th anniversary printed on the 2/2 flat tile. I hope you enjoy this little history about the green brick costume guy.</p>

<p>&nbsp;</p>

