"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-06-12T07:19:23Z","The Flagship!","This was one of the best sets from 1996. Great design, cool parts, cool minifigures, a cannon and the cool fishing net. It's waterproof too, but unload the ship before you set afloat (it's heavy). I wish there were more &quot;normal&quot; soldiers inlcluded in this set.",FALSE,5,0,0,0,0
"A_Brickset_user","2004-08-05T17:23:24Z","Very Cool","The only ship I have for the good guys, and its great. The falling mast, the sliding cannon and the sails are cool. Theres only one real problem. Only 3 armada guys? I need more of a crew to combat my friends Red Beard Runner. Overall very good, nice colors and green cannon holder. Buy it if you can find it.",FALSE,4,0,0,0,0
"A_Brickset_user","2004-12-18T13:19:02Z","This is a flagship?","...it's too small...

Pros:
good colours, diferent
silver breastplate
good detail (for 1996)

Cons:
masts are fragile
not enough pieces
needs another soldier
needs another cannon
too small
a bit expensive

Overall, it needs to be a lot bigger and pack more of a punch (more soldiers, canons).",FALSE,4,0,0,0,0
"A_Brickset_user","2005-01-01T13:05:43Z","Last good ship!","   This was my first imperial ship.  It's  the best ship from 1996 and maybe better than Imperial Flagship.  It again uses the thin hulls (aargh!) but they are a very nice white color, and  the ship is in the 'Armada'decor.  It is very good colors, green, red, white with yellow highlights.  The cabin below is not utilized, but then there wasn't much done with the cabin on the Caribbean Clipper.  The collapsing mast was good, although now I'm not a real big fan of that. I am usually complaining about printed sails, but here the sail is gorgeous.  My only complaints are one cannon on a turntable and the riggings isn't like other ships.      ",FALSE,4,0,0,0,0
"legolander","2007-05-18T03:36:24.103Z","BORING!!!","I really wanted a pirate ship, but unfortunately, the toy stores run out of stock. And so, I'm left with this. Well, what I like about this set are the colors, they look neat. But the bad sides are that the ship itself looks too small and that there are only three minifigures included. Again, I've lost something: the main sail. This set would have been better if it was a little bigger; plus, they should have added rooms for the soldiers. I give this three stars.",FALSE,3,0,0,0,0
"wander_eddie","2008-08-23T14:32:36.327Z","Good ship","Armada Flagship was one of my childhood dreams and I bought it in 2006... <br>It is a well - designed warship used in battles with pirates. <br><br><span style=""font-weight: bold;"">Design and construction</span><br><br>The hull of Armada Flagship is constructed from three connected parts - bow part, middle section and <br>stern/aft part. Bow forecastle is lower, and main foremast with big sail is situated on it. Under is a small cargo room, mainly used as ordnance storage or equipment storage by longer journeys.<br><br><span style=""font-weight: bold;"">Drive</span><br><br>Armada Flagship is a war galleon. Main sail is mounted on main mast on bow. Smaller suport sail is attached to the aft mast. By direct move of the ship it supports the main sail, but by battle or another situation where better maneuvering skill is needed, its main role is to help by combat moves. In this case Armada Flagship is much better equipped than massive pirate battleships.<br style=""font-weight: bold;""><br style=""font-weight: bold;""><span style=""font-weight: bold;"">Weaponry</span><br><br>Armada Flagship standard ordnance is one primary long-range cannon. There is an important fact - the cannon is not situated on small wheels as typicall, but on one moveable point. This construction allows much more fire possibilities and much less effort from sailors. Almost all ships still use classical carriages with wheels, which are slower their firing angle is reduced through small openings. In combat this means that targets only directly before this openings can be succesfully shot. <br>Except cannon, there is also possibility to mount defensive weapons on bow and aft, such as muskets and smaller calibred guns. They are mainly designed against smaller - sized targets, such as tiny ships, boats, rafts and canoes. Their fire proved ineffective against massive battleships. However, I refitted my ship with two guns.<br><br>",TRUE,4,3,3,4,4
"StormSworder","2010-07-13T00:58:06.803Z","A reasonable vessel","<p>The Spanish-themed sets I feel were given a raw deal.&nbsp; Their range consisted only of a small-ish outpost and this ship.</p>
<p>&nbsp;</p>
<p>This ship comes with the usual kinds of things present in Lego ships of this kind.&nbsp; There are the flags, ropes and details such as an anchor, a rudder, etc.&nbsp; But this ship is far too small.&nbsp; It would have been much better with&nbsp;more details such as a&nbsp;cabin for the captain.&nbsp; The design is also quite flimsy.&nbsp; And is that yellow thing at the front supposed to be a dragon's head design?&nbsp; I couldn't work out what it was.</p>
<p>&nbsp;</p>
<p>Overall it's an okay ship and there are a few unusual pieces, but you can't help feeling it could have been better.</p>
<p>&nbsp;</p>",TRUE,3,3,3,3,3
"Lego_in_the_Box","2010-03-19T18:20:07.75Z","Set Sail!","<p>I know that I've already posted a review for this set, but I was kind of unsatisfied with it, so I am writing another.<br />
&nbsp;</p>
<p>I got this set off Bricklink for my birthday last year, and I think that it is one of the better Lego Ships. The new ones just don't do it for me, so I like to get the older ones. This one was particularly well-made. In addition to its many features, like working rigging and a compass, it looks great almost anywhere you put it.<br />
<br />
First, the good stuff.<br />
The Armada Flagship is made to resemble a real flagship of the Spanish Armada. In my opinion, Lego did a very good job portraying this similarity. It comes with three minifigures, a handful of cutlasses, a chest full of coins, and assorted other weapons. If you were lucky enough to buy it from or in Europe, you get a firing cannon.<br />
The ship has three main parts. The bow has a door that leads into a small compartment that I use for storage. The forecastle is where the cannon is. Finally, the aft provides a captain's quarters, and the helm and mizzenmast.<br />
<br />
Now, the bad stuff.<br />
I think that Lego could very well have extended the ship in length by adding another middle section. There really isn't much deck space. Also, the forward and aft cabins aren't too accessible.<br />
<br />
Other than that, the ship is great! The colors go well, and there are many hidden features that are fun to use. The ship is really well made and I hope that this review was useful.<br />
&nbsp;</p>",TRUE,4,5,4,5,4
"albcheng123","2009-12-30T23:37:26.42Z","Not a big but very nice Armada Caravel","The ""Armada Flagship"" should be similar to a ""Caravel"" (Small sailing ship / Caravela Redonda) used by the Spanish & Portugese naval forces between the 15th to 17 th century.

Although being the smallest ship amongst the 3 soldier ships (Caribbean Clipper, Imperial Flagship, Armada Flagship), the Armada Flagship has many decent details that increases its playability a lot.

The ship has a decent white body with 2 fantastic blue-stripped sails (with a royal symbol for the front sail).  The green railings (special bricks) at the front of the ship may stop any drunken officers from falling into the ocean.

The hanging net can either hold the treasure chests or to keep the captured pirates.

Despite its limited firepower, the smart-designed cannon base system allows the rotating cannon to aim at targets from different directions.

Unfortunately, the Lego company ended the Pirate series in 1997, otherwise a bigger version ""Galleon"" may appear on the ocean to pose bigger threat to the pirates.


Pros:
- Decent outlook with white & blue colored ship body & sails
- 3 Rare Armada minifigs
- 1 silver breastplate for the captain
- Smart Cannon design, that allows wide-angle bombardment
- Many rare pieces, including the i) Green Railing, ii) Sailing Compass, iii) Hanging Net, iv) Blue Sail with Royal Symbol, v) Sailing Masts, vi) Vintage Window at the back of the ship, vii) anchor.

- Lots of playable features (Net for holding treasures or capturing enemies, Rotating Cannon, Rear Mast can incline by moving the technic pin mechanism at RHS)  


Cons:
- Only 3 minifigs (4 or 5 should be better)
- Only 1 cannon
- The ship could be too small to be regarded as a ""Flagship""",FALSE,5,0,0,0,0
"Armada","2009-11-08T19:12:33.42Z","Spanard Ship","This set was totaly awesome! I love the neat rotating cannon and the net!

Pros:
    1) Three cool spanish armada minifigures.
    2) A cool cannon that spins in any direction.
    3) Unique flags that look totaly awesome.
Cons: 
    1) Only one cannon.
    2) Mine's rutter keeps falling off.
    3)Could be bigger.

Over-all rating: Five Stars
     Still a cool set even though some parts could be better. I modified mine so it has two cannons.",FALSE,5,0,0,0,0
"vith","2011-04-05T08:15:13.21Z","Great ship","It's a fun ship to have. With one cannon you can blast your enemies away, yet not completely destroy them. You'll have to use the good ol' fashioned swords and boomsticks for that! <br><br>Try taking the middle piece out of the boat and make your own little ship. You might end up with something like <a href=""http://mocpages.com/moc.php/258959"">this</a>.<br>",TRUE,4,4,4,5,4
