"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"modena","2010-11-20T14:31:27.277Z","Get another set first.","This set was nice, but you will get the most out of it if you use it with an airport.<h4>Pros:</h4><div><ul><li>Rare parts!</li><li>Trolley!</li><li>Camera!</li><li>Handbag!</li></ul><h4>Cons:</h4></div><div><ul><li>Easy to build.</li><li>Not easy to play on its own.</li></ul><h4>Overall:</h4></div><p>You will get the most of this set if you use it with an airport, or at least&nbsp;an&nbsp;airplane. On its own, it is just valuable for its parts.</p><div>So if you want to get this set, I&nbsp;recommend&nbsp;you get another set that you can use it together with.</div><div><div><br></div></div>",TRUE,4,3,2,2,4
"Odeinoichus","2010-11-28T13:09:34.69Z","Now boarding at Gate Twelve","<p>Set #7567 Traveller: LEGO has done it again with this Impulse Set. Not only have they given you a new Mini-Figure for your City display, but they've given you a Tourist with camera and luggage dressed up in a unique looking new shirt from the old Space theme.</p>
<p>&nbsp;</p>
<p>What you get. 1 Mini-Figure, 1 Luggage Cart, 1 Camera, 2 Suitcases and 1 Destination Arrival Time display screen (well I think that's what that is.), it's a cheap, fun little set for anybody and even if you don't have an Airport you can put him near a bus terminal or a train station and he'd fit right in. The haripiece is a nice looking one too.</p>
<p>&nbsp;</p>
<p>I can't recommend this guy enough, buy two or three and mix-and-match with your existing LEGO City Mini-Figures to have a bunch of different tourists. Seriously this set seems to shelfwarm a lot and I don't understand it. It's a great little set. (I think I'll go pick up another one next week.)</p>",TRUE,5,4,4,5,5
"coldcomfort","2011-01-25T02:53:46.907Z","7567 Traveler - Another fun minifigure impulse set.","<p>First of all, I have to point out that my ratings of sets are subjective
 based on what I believe the overall intent of the set to be. For 
example, my expectations of $100 USD+ major sets are much higher and 
more detailed than my expectations for middle price point and 
inexpensive impulse sets. With that in mind, my view towards sets like 
these is that they are marketed to provide Lego enthusiasts with an 
inexpensive avenue of adding 1) minifigures, 2) minifigure accessories, 
and 3) an assortment of basic bricks and elements to their collections. I
 also keep my expectations of the building experience in context. We're 
only buying a minifigure here, after all. We can't honestly expect a 
challenge. I keep only those criteria in mind when reviewing sets like 
this one.</p>
<h4>Pros</h4>
<ul><li>The focus of this impulse set - the minifigure - is a pretty cool one. The torso assembly is borrowed from the space theme, but it actually looks convincing as a leather bomber style jacket. Also, as mentioned in another review, the reddish hair color of this minifig is a lot less common than the brown and black hairs in the same style found in other sets.<br></li><li>The minifigure accessories in this set are nice and there are quite a few of them. With a messenger bag, two suitcases (one black, one brown suggesting that our traveler didn't have the cash to shell out for a matched set and is therefore likely flying coach) and a camera, there is a lot to keep his hands full.<br></li><li>The luggage cart is simple and cool. I like small Lego builds like this one because they require a little inventive and imaginative thinking to come up with - which is also why I enjoy the Advent Calendar sets as much as I do.<br></li></ul>
<h4>Cons</h4>
<ul><li>I really don't see a con for this set. I will offer a suggestion to Lego as I have on other similar sets: it would be nice if there were two or more slightly different versions of sets like this as I feel most people that buy them do so to fill out their City scenes. I know that I would be very likely to buy more than one of these sets if there were slight differences between them.<br></li></ul>
<p>Once again Lego has delivered what I consider to be an excellent impulse set. The minifigure is great, it has multiple accessories and even includes a few interesting bricks. If you enjoy the City theme, and especially if you have an airport, a train station or a bus depot, you will enjoy this set.<br></p>",TRUE,4,5,5,5,4
"av8r1973","2011-01-02T20:17:18.86Z","Great little addition to the City theme - airport not needed","Though obviously designed to add on to the airport, the Tourist is a great little addition to my city. &nbsp;Not good to have as your only LEGO kit, but he's a welcome addition to my Train Station. &nbsp;He sits just off of the platform looking at the new city into which he has just arrived. &nbsp;Luggage in hand, waiting for a taxi.<div><br></div><div>From a parts standpoint, 2 small axles and the cart comprise most of the kit, but a nice destination/arrival screen helps add to the scene (not unlike any transport hub). &nbsp;The camera is a nice touch! &nbsp;One additional 2x2 flat plate with a map printed on it would have completed the package, but overall NO COMPLAINTS!</div><div><br></div><div>It's a cheap little set that will probably not come back, so go get one while you can.</div>",TRUE,5,5,4,5,5
"alva","2011-07-14T01:52:59.213Z","A great impulse for your city","This set is really great if you have an airport in your collection. You can add the minifig as the tourist that just landed in the airport. The set also comes with a lot of nice minifig accessories. You get 2 suitcases with different color, one shoulder bag, and camera. Really nice. If you happens to not have any airport around, you still can use the set as a tourist. He can take photos on the street, or he can check in a hotel (you can modify the trolley to be more like the trolley that used in hotels).<br>Another thing that I like about this set is the minifig torso. He comes with a Classic Space logo. <br><br>What I don't like about this set is the computer display. It should act as an informational display in the airport (e.g. to inform the plane arrival schedule), but the print feels like when your computer having some error and a warning message appear on the screen.<br><br>But in overall, I really like the idea of this impulse, and the accessories that come with it. It is the cheapest set that come with a camera and even two suitcase, so better grab at least one for you City Lover!<br>",TRUE,4,4,2,3,4
"legospongepotter","2011-03-13T11:04:54.72Z","Get it for Camera","<p>I got this at&nbsp;Toys&nbsp;R Us for 4 dollars. It's not the&nbsp;best&nbsp;set, but you can say it's bad. There's one Minifigure. He comes with messy reddish hair which is new for me, and he's smiling, with his teeth kind of showing. He comes with a red&nbsp;jacket&nbsp;with some pockets and a design that looks like a planet on it. There is a white T-Shirt underneath. He gets a brown bag that goes over his head. His pants are a regular blue.</p>
<p>One of the main reasons for&nbsp;getting&nbsp;this set was not for the Minifigure but for one of his accessories. He gets a small black camera, and despite the fact that a lot of people don't&nbsp;like&nbsp;this set, the camera isn't a common pieces. It has a little&nbsp;lens and a hand on the side. There is a power/take picture button and a part on top for the flash. It's very cool and possibly rare. This is a must-have for the camera.&nbsp;Seriously. If you see it at Toys R Us, you have to get it.&nbsp;&nbsp;&nbsp;</p>
<p>There is also a little yellow luggage cart with&nbsp;tiny&nbsp;wheels and a handle to push the cart. There is a brown and a black suitcase inside the cart, and it's nice to get those. You also get this little computer screen on a pole that tells information, but it looks like a website pop-up, not a list of flight schedules.&nbsp;</p>
<p>Overall, I would really&nbsp;recommend&nbsp;this to any Lego fan. You do get lots of accessories that are't entirely common: The suitcases, the bag, the computer screen, the camera. The minifigure is also pretty nice.&nbsp;</p>
<p>Building Experience - 1 - I actually built the whole set without the instructions, it's pretty easy.</p>
<p>Parts - 5 - CAMERA! GET IT FOR CAMERA!</p>
<p>Playability - 3 - You can't really have much fun by itself, but if you can get the 2010 Airport and put him inside, you can have some fun. Even that 30 dollar plane can have it.</p>
<p>Value for Money - 5 - Four bucks was worth it for the&nbsp;accessories&nbsp;and Minifigure!</p>
<p>1 + 5 + 3 + 5 = 14/20 = 7/10 = 4/5</p>",TRUE,4,5,1,3,5
"BrickTVReviews","2011-03-19T10:18:02.603Z","Come On, Lets Travel Around The World In 80 Days!","<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Welcome back to BrickTVReviews with&nbsp;an impulse&nbsp;set that is&nbsp;set 7567 Traveller from 2010 with 1 minifig and costs US $3.99 and now lets move on to the review!&nbsp;</p>
<h4>Box/Instructions</h4>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Box art&nbsp;is simple and nothing on the back,&nbsp;nothing to say.&nbsp;</p>
<h4>Parts</h4>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Because this is an impulse, some are some special parts which in this set is the rare 1x2 ""Cheese Wedge"", the camera and handbag.</p>
<h4>Minifigures</h4>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Normal City minifigure with Space jacket. Boring.....</p>
<h4>The build</h4>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Boring too. But this is an impulse set so all is forgiven.</p>
<h4>The completed model</h4>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Not much. All of them fits right to a supermarket, train station or airport. It is comprised of 1 minifig, 1 baggage trolley with 2 included suitcases and TV screen.</p>
<h4>Summary</h4>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I give it a 7/10, Stay tuned for more reviews by BrickTVReviews and goodbye.</p>",TRUE,3,5,1,3,5
"Ernst","2012-01-19T16:17:23.147Z","Good addition for a Town/City and an Airport setup.","<p>Overall 4 bricks: A small set without much building possibities but a good addition to all City and Airport scenery's with good accesoires for very little money.</p>
<p>&nbsp;</p>
<p>Building 2 bricks: The 9 part cart and the 5 part&nbsp;tv&nbsp;screen&nbsp;are the only things you have to put together, so&nbsp;2 bricks is sufficient.</p>
<p>&nbsp;</p>
<p>Parts 5 bricks: this all thanks to the accesoires and parts in general. The small wheels and other parts of the cart but mainly the 2 suitcases, the camera, sidebag and the flatscreen. Also the minifigure with red torso and great hair is excellent.</p>
<p>&nbsp;</p>
<p>Playability 4 bricks: normally 3 bricks here but because it is multifunctional in more than one way 4 bricks seem in place here.</p>
<p>&nbsp;</p>
<p>Value 5 bricks: retailprice is € 2,95 and for so little money such a nice set with so much great parts is something I can't resist, you ?</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",TRUE,4,5,2,4,5
"dougts","2011-05-14T19:48:52.063Z","Great Parts/Accessories Mini Set","<p>For 3.99 you get another minifigure, plus some really useful parts and accessories:</p>
<h4>Notable Pieces:</h4>
<ul><li>Camera</li><li>Black Suitcase</li><li>Brown Suitcase</li><li>Shoulder Pouch</li><li>Flat TV/Monitor</li><li>1x2 cheese</li><li>2 pairs of mini-wheels</li><li>Minifigure</li><li>handle</li></ul><div><br></div>
<p>Can't comment much on the set as a set, but it's a great inexpensive way to acquire the above noted pieces for various uses</p>",TRUE,5,5,2,2,5
"Graysmith","2012-01-08T18:12:47.417Z","Terrible Minifigure But Great Pieces!","I'll get the bad stuff out of the way first. The minifigure in this set is a real clunker. The red torso and blue pants along with the light brown/orange hair just looks terrible. And why is it a space-themed torso? The whole minifigure just reeks of laziness, like it's made up of surplus parts that LEGO just cobbled together.<div><br></div><div>That said, this is still a very worthwhile purchase for all the great pieces it includes, many of whom don't seem to be too common. You get a camera, a shoulder bag, two suitcases, a tall flagpole and the cart with its small wheels (same as those the skateboards have). The information screen piece is even printed rather than a sticker!</div><div><br></div><div>And if you (like me) don't care much for the minifigure you can always cannibalize it to put those pieces to better use. That's what I'm going to do, anyway.</div><div><br></div><div>P.S. Put the spare black round piece on the camera front to make it look even better!</div>",TRUE,3,5,3,3,4
"benhjt","2012-04-04T00:29:19.037Z","Lone traveller","<p>great addition to the airport set, a tourist travelling, but would be nice if this set comes with two minifigs, the computer screen ... not to sure about the display, overall easy to build and not that expensive, a value for money.</p><p>&nbsp;</p><p>i give it a 5/5 rating, need more travellers at the airport :)</p>",TRUE,5,4,4,5,4
"91stlegotrooper","2012-12-17T18:37:48.67Z","Could be better","This set is very simple and not much you can do with it unless you own a lego airport (or you make one). Pretty much this set is a minifigure with gear. Something else needs to be added to this set to make it playable. At least the price is good.&nbsp;",FALSE,3,3,2,2,4
"Torrent_Studios","2021-12-01T01:38:43.923Z","My very first LEGO set!","<p><strong>Introduction</strong><br />
<br />
7567 Traveller was the very first LEGO set that I remember getting when I was about four years old (time flies), not counting a few other Duplo sets that I had. Because of this, I might be a little biased as to this day, it still holds a very special place in my heart regardless of whether the actual set really was that good.&nbsp;<br />
<br />
Also, the set number, 7567, is coincidentally Captain Rex&#39;s CT number from Star Wars. Small detail I immediately noticed when Rex&#39;s number was mentioned onscreen.<br />
<br />
<strong>Packaging</strong><br />
<br />
The original packaging must&#39;ve gotten lost in the several times my family have moved, but I remember most of the details well enough. The box is in a small square shape, and there is one punch-out flap on the side of the box.<br />
<br />
The box art has the 2010 blue City theme border around the left and bottom edges of the box. The contents of the set are displayed on the front, in front of a nice airport building background.<br />
<br />
<strong>Contents and build</strong><br />
<br />
Inside the box are two small and unnumbered bags of pieces, along&nbsp;with some small fold-out instructions, the kind that you get in polybags nowadays.&nbsp;<br />
<br />
There are only 21 pieces included in this set, seemingly even less so when observing the set on its own. These pieces form the three main items of the set: The Traveller minifigure, his luggage trolley and a display screen mounted on a &quot;white standard with foot&quot;&nbsp;piece.&nbsp;<br />
<br />
<strong>Minifigure</strong><br />
<br />
The only minifigure included in this set is the Traveller. He is made up of pieces that were common and generic back in 2010 (even though some of the pieces are much less common, for example the torso with the nice jacket print). This figure is made up of four basic parts as well as two accessories: a nice orange hair piece (the original Ninjago Jay hair piece), a generic City head piece with a grin, a red torso piece with some awesome jacket printing (I really love it, it&#39;s just so cool) and some unprinted blue legs. He has a black camera as well as a&nbsp;brown pouch piece that hangs below a minifigure&#39;s arm,&nbsp;with a great strap that goes right around the torso and hangs on to&nbsp;the opposite shoulder.<br />
<br />
<strong>Builds</strong><br />
<br />
The first and&nbsp;more interesting build is the Traveller&#39;s yellow luggage trolley. The bright yellow is fantastic, and the trolley is small yet big enough to perfectly fit two LEGO suitcases. Of course, two are included,&nbsp;one&nbsp;brown and&nbsp;the other black. These fit in the middle of two transparent 1x2 wall elements. The Traveller can push this trolley with a handle piece at the back of the trolley. There are also two wheel axle pieces which serve as wheels, and these actually roll, attached to some 2x2 wheel forks on the underside of the small trolley. I remember being fascinated with this small feature, and would sit my Traveller in the middle of the trolley where the two wall elements should be, and rolling him around on the floor.<br />
<br />
The other build is the airport display screen. This has far less pieces than the trolley but the pieces are quite interesting. The most interesting piece&nbsp;is the <a href=""https://brickset.com/parts/4117032"">4117032&nbsp;&quot;Standard with Foot&quot;</a>&nbsp;element. This is a piece with a long white pole which is tipped off with a stud, and the other end is a 2x2 anti stud plate, which can be pinned onto other bricks like other bricks. This element last appeared more than 10 years ago, in 2010 sets, and so it is safe to say that this element has been officially retired. I am quite happy to have this element in my collection - it can serve a lot of purposes, like flagpoles or signposts. The other elements are a 2x2 printed tile with some simple file printing, and a 1x1 brick with a knob. After all these years, I still have all the pieces, which is great.<br />
<br />
<strong>Playability</strong><br />
<br />
This set has not much playability on its own since it only has one minifigure and limited accessories, but it can be neatly integrated into your own City airport creations.<br />
<br />
<strong>Overall thoughts</strong><br />
<br />
This set might not be the best set ever, but the pieces are quite useful, and the&nbsp;minifigure and the builds are great additions to your airport sets. And because of my history with this set it will always be one of my favourites.<br />
<br />
Thanks for reading, hope you found this review helpful.</p>
",TRUE,4,4,4,4,4
