"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"legocity1","2010-06-17T15:34:23.733Z","oh why wont lego re-release these :(","i was lucky enough to spot these in a collectors shop and i had seen pictures but never the real thing so i decided to buy them. they are quite tall, taller than the regular trees and they are quite strong too and will look&nbsp;amazing&nbsp;in&nbsp;anybody's&nbsp;city",FALSE,4,2,1,1,5
