"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"paul_merton","2012-06-16T13:36:10.933Z","Faily robust","As expected, all of the LEGO bricks are glued together, making this a fairly robust key chain.&nbsp; Of course, there is practically no playability or useful parts to salvage from this 'set', and there is no building experience as such, but overall I'd give it a 4 due to its usefulness and classic appearance.<br>",TRUE,4,3,3,3,3
