"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"nicktheman","2011-12-13T03:32:24.61Z","One of the few set I able to keep that I got when I was a child","compare to the truck set lego making right now, the truck of this set Look tiny, but when my aunt give this to me 16 years ago it's fantastic! &nbsp;In my eyes this set look exacty like the truck on the highway (when i was like young).<div><div><br></div><div>the only thing that make this set feel unreal is when you put the mini figuar in the truck, otherwise it looks like a scare model.</div><div><br></div><div>I don't know how my aunt got this, but I so thankful that I am able to keep it.</div></div><div><br></div><div>(This review &nbsp;is short because I can't remember how i build it or who building it, it way long ago, like i said before, It's one the few that I am able to keep it complete.)</div><div><br></div><div>Now, if only i know how to put pictures on the review here, then I can show you how it compare to the modern lego set.</div><div><br></div><div>Thanks for reading.</div>",TRUE,5,5,5,5,5
