"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2005-02-16T17:15:57Z","Great","When I reviewed the Tunnel Transport I said that was my only rock raider set,I forgot about this one.It is a nice set the people and crystal are great to have.If you like rock Raiders this is a must have!",FALSE,5,0,0,0,0
"brickbuster2409","2007-03-23T16:48:32.56Z","reel important set for RR fans","in my opinion i think this set is a definite must have if you need to complete or start your RR minifig collection.  I don't really find anything bad about this set.  so to be frank, you have nothing to lose if you get this set.",FALSE,5,0,0,0,0
"zinkk757","2007-07-26T17:47:27.503Z","5/5 nothin wrong here","this set is just the coolest thing ever.  priced at aprox. $5.00, nothing can go wrong.  5 minifigures including the orange one that comes with this set and the huge one in the series.  i think that the saw thing with the rock is really cool too.  well, the picture pretty much says it all.  tools, figures, rock, saws, all together a great set.  GET IT",FALSE,5,0,0,0,0
"omgbrick","2007-07-18T12:42:58.53Z","5 minifigs for five bucks=","Great deal seeing as I only got this and one other small Rock Raiders set. For such a small set you get all of the rockraiders team except for the leader, plus it includs tools for them. The brown rock looks good and can store the neon stone easily and its easy to open. The minifigslook good and can be used for many differnt Moc's. All in all a great set for rockraiders. 5/5",FALSE,5,0,0,0,0
"Imperial13","2007-07-24T23:17:15.05Z","Crystal!","when i got this set back in 1999 it was most of my figs. i got it and a huge (for me at the time) 1000 pieces. it also came with a mysterius crystal which i still have =) and all the helmets and tools for my cars and all that stuff.",FALSE,5,0,0,0,0
"deluckybrick","2007-07-23T18:35:14.057Z","Needed for Rock Raiders, if you dont want to spend a ton of cash.","This set is inexpensive, so no risk there.  You get all the minifigs you need, and you pay a fraction of the price then for the whole collection.

Pros:
-About $6
-Plenty of minifigs
-Cool tools
-Rock with Brickonium

Cons:
-Just about none!",FALSE,5,0,0,0,0
"hustla187","2007-08-14T19:05:15.787Z","Good and cheap set.","This set would be $5 when it was first released. It came with 5 minifigs, a rock, and a little tool shed. There is absolutely positvely a good set to buy if you are a Rock Raiders fan like I am. Definitely a 5 out of 5.",FALSE,5,0,0,0,0
"Rgijaba","2008-01-09T20:38:58.03Z","a speedy way to get the rock raiders crew and some tools","it has Docs,bandet, sparks, axle, and my favorite, jet.its missing cheif, but oh well. it comes with a green energy crystle and a ore. it even has a cool and funny comic!get it if your a rock raiders fan, or want a set with some tools, or if you want most of the rock raiders crew.",FALSE,5,0,0,0,0
"krysto2002","2008-07-23T17:17:15.437Z","The rock raiders story line","This is a summary of the story line for the series, followd by a quick review of the set.

The storyline for the series is about an intergalactic mining squad called the Rock Raiders, who, traveling aboard the massive mothership the LMS Explorer (perhaps the LMS means Lego Media Systems...), get hit by an incoming meteor being pulled into a massive black hole, sending them into the wormhole as well, rocketing them across the Universe to another unkown galaxy. Since the ship's systems are damaged they are unable to return without the required fuel, energy crystals. Geological scanners detect that the nearby terrestrial planet is loaded with the crystals they need. The ship stations itself over the planet, teleporting down a team of miners and geologists, who go forth to mine out the crystals. The planet contains many underground rivers, lava flows, caverns, and in some cases, arctic-like regions deep underground. They must collect all the necessary materials in order to repair the ship and return home. The six characters (five of which are in this set) are as follows: Jet, the pilot (female); Axle the driver (black torso, brown helmet); sparks the engineer (orange, you can't miss him); Bandit the Helmsman and Boatsman (red torso); Docs the geologist (dark gray with bandana); and the cheif (not included, hard to find).

This set has the five characters, sparks is actuall pretty rare, and so is this set. Now it is much more expensive than ever, but at its original price (approx. $10) was a steal! The set has loads of tools and a control panel, as well as five, yes five (5!), minifigures. This is an excellent booster pack, very similar to the unnaturaly coveted star wars battle packs. For any collector, this is a must have.",FALSE,5,0,0,0,0
"Yoda____","2008-10-28T14:31:33.903Z","Classic","This set is a classic it has loads of figures and afew accesories but there isn't realy any building in it so I gave it a 4. If you see this anywhere just buy it, there's no reason why not to, if it's cheap because on the other hand there isn't any reason to get it. If you're possitive and see it at a low price then get it.",FALSE,4,0,0,0,0
