"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Indy1","2011-01-01T18:17:37.56Z","Tennis Fun!","As I play Tennis I was quite happy when I saw the pictures of her.&nbsp; After getting her I'm even happier that Lego has giver us her.&nbsp; The Tennis racket is a bit smaller then I thought it was but still it looks good.&nbsp; The hair, even though it's a recoloring, is great!&nbsp; I really like her and hope to see some tennis courts hitting the internet!<br>",TRUE,5,5,4,5,5
"Odeinoichus","2011-03-02T12:05:50.577Z","Match Point","<p>Set #8803 Tennis Player: LEGO Mini-Figures Series 3 has been upon us for quite some time, unlike Series One or Two I actively stalked these elusive figures and have found thirteen of them so far in my quest... Three more and I'll have all sixteen.</p>
<p>&nbsp;</p>
<p>The Tennis Player is a female Mini-Figure with a stellar new print, her hairpiece is the same as Series One's Nurse, only this is a lighter shade, possibly meant to invoke a red head as opposed to a brunette, but she still looks brunette to me, just a lighter toned one.</p>
<p>&nbsp;</p>
<p>Her outfit was unique, at first I thought the legs were the same as the Cheerleader's, but upon closer inspection I discovered that while they share similar design patterns they are not identical.</p>
<p>&nbsp;</p>
<p>Overall, I think the Tennis Player is an excellent addition to your Mini-Figure collection. Three reasons for this, she has an interesting Tennis Raquet accessory, her print is highly unique, even with doubles of this one you can easily swap her hair with another female's hair and she'd still look like a different character, and naturally she's female. A sex that is sorely lacking in most LEGO sets. Strongly Recommended.</p>",TRUE,4,2,1,4,4
"alva","2011-03-10T20:17:40.947Z","Great Sport Theme Minifig","I think Lego really doing a great job when launch this minifig.<br>What make the minifig really unique is the racket. Really nice addition to the minifig accessories. It really opens a lot of MOC possibility, related to tennis world. <br>What still missing is the ball, I think Lego should release a new ball for tennis, it will look really nice.<br><br>In term of minifig, there's nothing unusual. I like the design of the shirt, it really look like a sport shirt.<br><br>What I don't like is the leg. The printed skirt is too long for a tennis player. It goes around 3/4 of the length of the leg, so it means that the skirt will make the player trips.<br>But this is minor and I don't think lots of people will be disturbed by this.<br>",TRUE,3,2,2,5,5
"legomaniac101","2011-03-27T17:59:53.617Z","""I win again!""","I got this set at one of my local barnes &amp; nobles book stores.Its a good set,reminds me of the old sports theme.if you were a fan of the sports theme then you'll definitly like this &nbsp;set.The best part of this set is the new tennis racket piece which hasent been sighted in other sets (so far),heck! maybe one day lego will bring back the sports theme with a new tennis subtheme!",FALSE,5,1,1,3,4
"AETerry","2011-03-29T13:30:43.823Z","Tennis Player Review","<p>This is an okay minifigure. There wasn't anything compelling about the picture when I first saw it that's a ""gotta have it!"" unless you're going out to collect all of the minifigures in a series that come out.</p>
<p>&nbsp;</p>
<p>She's decent, has a head piece that says this is for a female minifigures, has a studious look of concentration. The hair piece I haven't seen before, brown pony tail mold. </p>
<p>&nbsp;</p>
<p>If it wasn't for the tennis racket she's carrying, I wouldn't know what this minifigure was to be for. There's something to be said for simplicity with this set too and not trying to over do it on the print design. In the long run I'd have to say one more female minifigure is well worth it for my MOCs.</p>",TRUE,3,3,2,3,4
"ilovelego777","2011-05-04T09:28:35.07Z","Tennis Player","<p>I am fond of female Lego Minifigures. I was inspired by a video on Youtube. So when I saw this minifigure from pictures in the internet, I really wanted to get it. It took me three tries to get this one. I also got a duplicate of this one.</p><p><br></p><p>This minifigure is fine for me. If you want to make a film or an MOC about sports, this can add to it. I also recommend to get a duplicate of this minifigure if you want to make a Tennis court or a film about Tennis. I also like the new racket piece as it can be used as a weapon like the baseball bat. <br></p><p><br></p><p>Unfortunately, when Series 3 came out, they took the barcodes. They changed it to a style called bumpcodes. Instead of the barcodes, they put bumps at the bottom of the packet. This minifigure might be hard to get.<br></p>",TRUE,4,4,4,3,4
"KLOKRIECHER","2012-06-10T06:49:06.317Z","LEGO Collectable Minifigures (Series 3) - Tennis Player Review","This minifig is a very useful figure to have, because LEGO never made tennis players before. The tennis racket looks very detailed and I also like the new hair which LEGO has introduced with the Collectable Minifigures theme. I really can't complain much about this character.<br><br>All in all it's a great set to get and I would HIGHLY recommend you to
get this. You can find this set on eBay, BrickLink and
Amazon for sure.<br>",TRUE,5,4,3,3,5
"United_Bricks","2011-10-09T15:55:43.183Z","Review of set 8803 Tennis Player","The tennis player is a nice little minifigure, it is good if you have two of these minifigures so then you can have a tennis match. You get the minifigure and a new tennis racket which you can only get in this set. It would have been good if they had included a shuttle cock.<br><br>Her hair is the same as the series 1 Nurse, but this one is a lighter shade of brown. She has a concentrated face, like she's playing a tennis match. Her torso is a tennis players strip, she has yellow arms. She is wearing shorts. <br>&nbsp;<br>Her new tennis racket is really nice and is something which will be good for mocs. The racket is white and has square holes.<br>Overall this is a nice minifigure and is good if you get two to have a tennis match. Like I said it would have been good if the set came with a shuttlecock but thats ok.<br>",TRUE,4,3,1,2,4
"tkettle9719","2011-12-28T22:13:03.443Z","Why is this my mother with lighter hair?","I received this set before Borders shut their doors forever, and must say that this isn't my favorite minifigure of the bunch.<br>
<h4>Pros</h4>
<ul><li>-The girly hair works well.<br></li><li>-The tennis racket is an excellent piece.<br></li><li>…</li></ul>
<h4>Cons</h4>
<ul><li>-The legs are atrociously done.<br></li><li>-The addition of a tennis ball would also be nice.<br></li><li>…</li></ul>
<p>This minifigure is plain and simple, which isn't always good. If you buy it, make sure you get it really cheap. <br></p>",TRUE,3,4,3,3,4
"sideswinger","2020-08-20T16:46:24.257Z","An okay figure!","<p>So the Tennis Player is the tenth figure in the LEGO Minifigures Series 3, and she&#39;s a decent figure. She was released in 2011, retailed for three dollars, and includes 6 pieces if you do count the display stand. So let&#39;s take a closer look!</p>

<p>On top we have that pony-tail hairpiece, and it is caste in that burnt orange color, and back in the day, this was an exclusive color. Of course now, we&#39;ve got it in some other themes like Avengers and Jurassic World. Hard to believe that piece was introduced in the CMF line, since it&#39;s been used for so many characters nowadays. But still, it&#39;s neat that this was a new color back then.</p>

<p>Next we have her face, which I like it when LEGO gives us generic faces. They could be used with lots of customs and whatnot. Here, we have a kind of determined look, and I really love how that came out. It&#39;s very fitting, seeing how competitive tennis players can be.</p>

<p>Next up is her torso, which has some pretty good printing. I do like the blue on top, as well as her curve lines, and she doesn&#39;t have any back printing, which is unfortunate, but expected.</p>

<p>Moving right along, we have her legs which have some more neat printing. I really like the ruffles on the front, as well as the yellow skin up front, and what&#39;s even cooler is that she has some cool side leg printing, with the yellow skin and all. Just some great printing all around them.</p>

<p>And last but definitely not least, we have her accessory which is that tennis racket. And boy, I love how that came out. It was new for the figure, which is awesome. And I might be wrong, but I think the coloring for it is exclusive to the figure, even to this day. The piece has some incredible moulding for its time, with all those holes and all, and it just looks great.</p>

<p>Overall, this figure is one of my favorites in Series 3, and I do like how she came out. This figure is the first out of 3 CMF tennis players, and I definitely think she&#39;s my favorite of them. I like how the hair was a new color, and I just really like the figure as a whole. But I do think three dollars might be a little much for 6 pieces, and I think two dollars would&#39;ve been a little better. Oh well. Anyway, I think that wraps up this review! So check out my Series 1, 2, and 3 reviews, and thank you for reading!</p>
",TRUE,3,3,4,2,2
