"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2005-02-17T18:19:22Z","Minifigs galore, but missed opportunity?","I was really pleased to see that the larger scale imperial shuttle was to be reissued as the basis of this set, as I missed out on it before. Basically it is the same as the previous release 7166, but with the revised shades of grey. The wings raise and lower as before. The main selling point of this set for those that have the original are the additional extras that were not previously included – mainly new or revised Minifigs to recreate the scene of the Emperor’s arrival in the Death Star hangar from the in ROTJ. 

The Emperor now has a grey face, but the Royal Guards appear to be the same as before. The Minifigs now included that were not in the previous set are: Vader (unchanged) and 4 revised Stormtroopers with new legs and 2 flesh coloured Imperial Commanders. This makes an impressive 10 SW Minifigs in one set – perhaps Lego are listening at last and we can expect similar quantities in future SW sets and re – releases. 

The box continues with the black background and “Original Trilogy” branding, but is not embossed like some have been recently. Also included are a small truck and tool trailer and a gun emplacement with a crane on the end - I am not sure I remember seeing these in the movie, but they may have been in the background and they add to the parts count anyway. 

I expect many people will give this set a maximum score just for the quantity of Minifigs, but I feel an opportunity was missed here, like with the re – issued Y – Wing, to upgrade the original model. I notice the continued use of round 1x yellow transparent plates for the wing and tail lights, whereas the mini version uses square 1x tiles – surely the latter would look better on the larger model? My main criticism though is the front of the Shuttle does just not look right – especially from certain angles – too short and too fat, and the opportunity should have been taken to upgrade like with the Falcon and X – Wing. For this missed opportunity to improve the Shuttle I will have to deduct a point. Otherwise a great set.
",FALSE,4,0,0,0,0
"A_Brickset_user","2005-03-04T21:34:08Z","Totally Imperial!","    The first thing I thought of when I first saw this set was being released was that everything in it was Imperial! No lousy jedi to disturb concentration of minifigs! The Imperial shuttle is slightly redesigned and looks smaller on the box than it really is! I personally love the cockpit canopy! The wing system works nice too.  I really charish this set because it includes 4 stormtroopers!!!! 4 of them! They even have redesigned pants too. The first 2 stormtroopers carry the standard megaphone rifle and the other 2 carry missile launchers or something, making them classified as Shocktroopers (Battlefront)!  The Royal Guards are also a pleasant thing to have. They have the nice, lingering red suits, helmets, and capes and they use the electro-poles as weapons. Ofcourse you get another Vader and he is unchanged. It is good that you get the Emporer too, he is unchanged too (I like his walking stick)! The two Imperial officers have a new cap that beats the last one by far. The one major thing that bugged me is that the heads are peach!!!!! Well- you can fix this easily! The little commands station is cool and it even has a laser turret. The crain works too. To round out this set, the hover-tram cargo thing. It is like the rebels' ones and is just a color change! This set rocks, you get 10 pure Imperial minifigs (SUPER), an great ship, cool command post, cargo tram and the Empire's glory! This is a super set! 
A majordomo 10!",FALSE,5,0,0,0,0
"A_Brickset_user","2005-03-06T19:24:56Z","Again.","Imperial Shuttle is as good as before (maybe because its the same?:D ).I dont know about this one I like the new Stormies and Grey Face for Palpatine and you can`t have
enough Darth Vaders I don&#180;t know about this crane thing and I HATE THIS FLESH COLOURED FACES! Who has that stupid idea? They could at least use the DUPLO flesh which isn`t perfect but a lot better than anything else.
",FALSE,4,0,0,0,0
"A_Brickset_user","2005-03-12T22:44:06Z","Bad Ass with all the mini figs","I just picked up this set and its an awesome set. 
The greatest part of the set is definitely the mini figs. 
10 mini figs in all, more then any set I have ever seen. I think I have to get 2-3 more of these sets to stock up on troopers, imperial guardsmen and imperial staff members. 

The ship itself looks similar to the previous shuttle with what appears to be less grey and more white all the way around. playability is solid as this is solidly put together. whish I could open the wings simultaneiously, but oh well. ",FALSE,5,0,0,0,0
"A_Brickset_user","2005-03-28T16:08:38Z","YES I CAN GET IT!!!","Well first off, FRED what sort of review is that i think this is really nice, it is basicly the same shuttle as before so you can just go on supporting the first one but you have no reason to hate this one. This comes with some sweet things like redesigned stormtroopers, imperial officers (but dont get me started about the person who had the brilliant idea of haveing peach skin), and well... the imperial gaurds and darth vader, YES want them so bad and when i missed out on the imperial guards and shuttle first time i was so disapointed but no thanks to LEGO i can get it with a cool bunch of guys, i just wish they had kept the shuttle pilot from the first one. 
",FALSE,5,0,0,0,0
"reidak49","2007-09-23T08:57:51.107Z","nice ","now this is cool but there are some flaws one no pilot they need none to escort the emporer and another they need a darth vader minifigure and the shuttle is small but nice the crane is cool and it has laser turret and the cargo speeder is cool  ",FALSE,4,0,0,0,0
"Da_LegoBuilder","2007-12-12T11:18:26.153Z","No title","Who wouldn't like this set, with 10 sw minifigs! The emperor is gray and the officers are peach! I unfortunately missed this opportunity, and regret that it should have introduced to sw earilier...
The imperial shuttle only had grey parts, it doesn't really matter...",FALSE,5,0,0,0,0
"rich_12","2007-12-18T21:49:54.983Z","royal guards YAY","AWSOME

figs
#1royal guard
#2emperor palapitne with grey skin
#3royal guard two 
#4storm trooper
#5stormie number2
#6stormie number 3
#7stromie number 4
#8imperial officer
#9darth vader
#10imperial officer

cons
none

prose 
grey emperor and printed leg stormies
and new imperial officers",FALSE,5,0,0,0,0
"Rgijaba","2008-01-09T18:55:28.437Z","wow, the first time im GLAD i missed the old one...","hoora! this set is the only one ever to come with grey skinned palpateen!woo-hoo!anyhoo, on to the stuff this comes with... two royle body gurds,four storm troopers, darth vader, darth sidius,and two imperil officers!with peach skin!at last! the shuttle its self is okay and all, but way to small on the inside, and weres the pilot for it!? these two things bring the score daown to a 4,but its pretty much a vitle to your lego collection, so if you see it on bricklink, or ebay or something, GET IT!",FALSE,4,0,0,0,0
"legoboy974","2008-07-20T21:25:10.39Z","this set is AWESOME","I had this set and it was so cool.The minifigs were awesome.2 storm troopers had painted legs And the royal guards were cool.I give this set a 5 because there were no cons.But sometimes you can get set with lego pieces that fall off.",FALSE,5,0,0,0,0
