"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2003-07-03T00:00:00Z","","I really loved the prospect of a re-release of this set. Great for a Castle collection since it is not too pricy, but a good size. As mentioned earlier, there is no whinch. Because it opens up, there can't be a baseplate. But I had truoble with the front left and right corners 'cause of that. If TLC had used three different baseplates, a large rectangle, and two half-the-size-of-that-squares, then it would be a bit stronger in the corners, and could still open up reasonably well. The re-release had no extra 1x2 bricks, which was definetly the most common piece, but one extra 1x1. (Or maybe I forgot to put that in.) This is the first set this year that actually offered me a challenge to build. This is a very good castle all the same, and is currently under siege by my Fright Knights and Bulls, with Majisto, the blue wizard with the long beard (representing the Falcons here) and Willa, the Fright Knights' witch, battling outside. There are four extra plumes, if you put two of them on the Knights. 424 pieces.",FALSE,5,0,0,0,0
"A_Brickset_user","2003-09-29T00:00:00Z","","Bravo! The Moravian castle is back! Old good classic castle. The last castle is very junorized! But this-roman castle and Moravian knights,old cavalry... Ok,but i will too haundet castle with princess and ghost. Good idea  fo re-relased,no? And price is too good 1499CZK.  This is 36 Dollars or Euro. I must at morning go and buy this living legend! Thank you LEGO!",FALSE,5,0,0,0,0
"A_Brickset_user","2003-11-23T12:43:24Z","A really castle of norman ages ! Best choice - ideal set for any Kingdom fans !","I bought this set a one month ago. This is a probably one of best castles. The german styled half-timbered palace,normans towers - this are the main characters of this little castle or fortress. Yes, it is Sion - castle of last hussit&#180;s leader Prokop Holy (Prokop the Bald)a little board castle. This set is ideal for intermediate builders,desing is very well,two knights with light armor,four foot soldiers with lances and bows. The walls are openable. You can&#180;t find any juniorization - this is a real lego of old times. It is a really living legend,a last castle is only rumor of this norman fortress. And minifigs are smiling. But in my set i havent a two parts - unfortunatelly :(.  Yes, so with it makes ! Ten points ",FALSE,5,0,0,0,0
"A_Brickset_user","2004-01-10T12:46:18Z","One of the top 5 Lego castles for sure!","In the last years before I gave up Lego, this was probably my most desired set.  It's not a big castle, but it's rather sweet and excellent value.  It has a sizable number of figures for a set of it's size, some nice special roof parts, and many castle wall parts.  ",FALSE,5,0,0,0,0
"A_Brickset_user","2004-06-04T12:57:09Z","Cows with guns","Amazing.
Everything in this set reeks of castley goodness. if they brought this set out as part of a new theme in the shops, It would have a cheap storyline tacked on to it. But now, YOU actually make the story. Not lego, YOU. if this set was in shops today, all the figs would have names...
Oh, the review!
PROS: 
For such a small castle, the number of figs is great.
Modular. Need I say more?
Tudor frame wall.
Nice assortment of bulk bricks and corners.
Limited colours(more realistic).
FOUR sides.
Simple, yet effective.
Good weapons.
CONS:
A bit bland.
Conclusion: This set is a parts pack in disguise.

P.S: On the second pic(the back of box, the alternative castle), There are THREE figs with red waists. The actual set has TWO.",FALSE,5,0,0,0,0
"A_Brickset_user","2004-07-17T04:56:48Z","fortified cheateu","I have received this from ebay today. This is the best castle made to date with Black Monarch's Castle. It gives a safe place for your men, a keep that is succesfully fortified and the feeling that once the drawbridge is closed noone can enter this castle. Minifig selection of black falcons are always beatiful as well.",FALSE,5,0,0,0,0
"A_Brickset_user","2004-09-11T20:34:48Z","Fantastic Castle!  ","This is a phenominal castle set.  I wanted this set when I was younger, and with it's re-release, I was finally able to get one!  It's a surprisingly challenging set to build too -- there's no large baseplates (a slight drawback -- it's hard to build this set on a carpet surface -- you have to build it on a desk or table).  It's a really nice set though.  A whole slew of pieces make it easy to craft alternative models.  I really, really like this set.  Overall, if you are a fan of castle, especially classic castle, this is an essential purchase.  It was so splendid to have it re-released!  More re-releases like this, please!",FALSE,5,0,0,0,0
"A_Brickset_user","2005-03-14T18:12:05Z","I bought 2","This was releared Chrisymas 2003 and I bought 2 - only 25euro's each! I also bought a huge, grey base plate. So this is what I did...... I built the 2 castles up, too awhile because it was different, with stone age build blue-print. When I built the two up, I opened up the sets( you could set the castle in 2 different positions)and put them back to back on the grey base plate. This left me with an entrance on both north and south ends of the castle. So I have 4 footmen, 4 archers and 4 knights. I added in loads of extras such as a throne(smack in the middle of the castle), a king, some barrels storing extra weapons, tables and cups so the men can drink beer, get locked and cause trouble. I'm not a wierdo, I promise. I may be 20 and all, but lego, once into it, is something that never goes away. I collect sets and store them away. Anyways, I was very lucky to get this set and if you come across it, tell me and I'll mind it for you. Yes, mind it. I dropped a mark because the castle isn't very high. The lego men can easily give each other a leg and a duck over the thing.... So that's all.  ",FALSE,4,0,0,0,0
"A_Brickset_user","2005-03-15T16:17:19Z","Man the ramparts!","      This is perhaps one of the oldest castles.  The oldest I think is that odd yellow castle.  You get some very nice knights with the back falcon emblem.  You get 2 archers, 2 guardsmen, and 2 horseback nights.  The helmets are very traditional, ixpecially the horsebackers and the archers ones.  The castle itself is hard to build from flimsy instructions. The castle is very easy to break and can be battered up and shattered easily.  The grey colour scheme is nice and the printed pieces are good too.  It is very open inside which leaves space to play but I wish it was on a baseplate rather than the flimsy stuff. It is cool that it can open up and make a good wall and the draw bridge is pretty neat. This is a nice set and if I am not misteaken, a lego legend! It is old and classic, and not that expensive, but for thus price, I would recommend the new Citadel of Orlan for the traps and special features.  A nice set, but a little flimsy indeed. 
A certain 7!",FALSE,4,0,0,0,0
"A_Brickset_user","2005-04-19T03:13:18Z","I bought 5 of this set !","This is really a terrific set. It has so many minifigs, horses, castle walls, corner walls, and slopes.......... Wonderful. 

At first, it was sold at USD35 (the normal/standard price)and I bought 2 of it. There was a Lego warehouse sale in Singapore. I bought another 3 at USD15.

I hope TLC will release some more classic castle and pirates sets. But don't make them exclusive at S@H. I hate the fact that S@H doesn't deliver to Malaysia or Singapore. Please don't make us (the Asia AFOL) suffer. Thanks.

Play on.",FALSE,5,0,0,0,0
