"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"noblesavage","2007-06-01T14:39:45.45Z","My boy's favorite set!","My 4-year old loves this set. On sale for $14.98 USD at &quot;Shop at Home&quot; it's a steal! I actually purchased this as an impulse buy, as my main purchase was the Duplo Fire Truck ($29.99 USD) that I regreted not buying for him at the Disney Lego Store. But this one turned out to be his favorite... go figure!",FALSE,5,0,0,0,0
