"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Art","2011-12-26T21:22:22.45Z","Great Vintage Set","<p>Great set that I bought when I was a kid.&nbsp; My box differs a bit from most of the reviews that are elsewhere on the net.&nbsp; According to my box, there are 91 pieces as compared to 86.&nbsp; As well my particular set was manufactured in Stratford Ontario at the Samsonite factory.&nbsp; </p>
<p>&nbsp;</p>
<p>In any case I remember years of fun after getting this set via mail order and have since watched my family enjoy it as well.&nbsp; </p>
<p>&nbsp;</p>
<p>&nbsp;</p>",TRUE,4,4,4,5,5
