"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Chocolate","2012-10-22T17:00:59.697Z","Lovely little bag.","I love my one; it's purple but otherwise the same - it's a standard tote-type bag, strong and durable but also official Lego merchandise, having print on both bag and the bag-bag. They are quite rare, I got mine from the staff shop at Billund.<br><br>",TRUE,5,5,5,5,5
