"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"blue9966","2010-09-01T14:27:01.23Z","Cow Crossing","This set is quite small, i built it from pieces at home. it is a simple build with few parts. the design is very good ,though the alternitive models suck. it is&nbsp;a little small for minifig scale,but you could pretend it is a calf. overall, good design and playability with common enough parts to buy off PAB or make at home.&nbsp;",FALSE,4,3,2,4,5
