"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"backdraft","2013-04-06T12:45:12.287Z","One of the greatest number of elements + 7 ""Basic"" Kit (Shared with 744)","<div>I think one of the best traditional ""Basic"" 7 + Building Set. The theme of fire engines and vehicles. Unfortunately, there is no minifig in it, but it's easy to replace. The main attraction is the ""Light &amp; Sound System."" The other day I bought my own and have more than 20 years of production after all it worked perfectly. (The cost was only $ 20 with box and instructions.)</div><div><br></div><div>I think the development of the main fire was getting ""Model Team"" level, but the vehicle can not be steered. Otherwise, beautiful, not a sticker, all items are pre-printed! The 3 +2 flashing and a siren also makes the game more playable.</div><div><br></div><div>The colors, the total effect, the number of elements (537 pieces) <span class=""hps"">allow you to</span> <span class=""hps"">create</span> <span class=""hps"">beautiful</span> <span class=""hps"">works</span> <span class=""hps"">of it.</span></div><div><br></div><div>The box shows images of more than 10 models get ideas, but the description will help in building&nbsp;5 models! There's fire truck, jeep, boat, spaceship (?), etc..</div><div><br></div><div>If you can, do not hesitate, get one! Whether the home city can be adorned in any vehicle!</div><div><br></div><div>I recommend to everyone, I have maximum points!</div><div><br></div><div>(Sorry for my bad english language with use!)</div>",TRUE,5,5,5,4,5
