"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2005-01-31T15:48:22Z","Nice keyring","I have literally hundreds of keyrings, some lego, some not, and this has to be my absolute favourite. I love stormtroopers, and lego did a great job putting them into &quot;lego-figure&quot; style. Recommended!",FALSE,5,0,0,0,0
