"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-10-12T19:54:05Z","King of the Road","One of the longest town vehicles ever released (almost a roadplate in length). It was also one of the best designed, with the &quot;Gull Wing&quot; trailer doors providing easy access to the storage space. From memory, the International Transport stickers weren't symmetrical and the truck looked a little ugly but those quibbles aside, it was lovely addition to a Town line up that was rapidly beginning to expand. ",FALSE,4,0,0,0,0
