"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"stux","2011-01-18T02:12:23.627Z","I bought this for my 6 month old :)","This was the first set I bought my 6 month old after a basic bucket o bricks.<div><br></div><div>She loved the little chicken... and ""granny""</div><div><br></div><div>This led to us buying the nursery as she loves all the animals</div><div><br></div><div>She loves doors, and this set comes with a nice barn door and wedges, which make building time more interesting for the adults ;)</div><div><br></div>",TRUE,5,5,5,5,5
