"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Soundczar","2011-04-23T20:38:25.293Z","More thanyou think","Another classic set from the beginning of Lego Town.&nbsp; I got this was one of my first town sets back in the late '70's and still a favorite.&nbsp; The motorcycle is constructed with multiple pieces, unlike today's single piece, making it so much easier to modify.&nbsp; While the car does not have a MF in it, I just assumed he was an officer who never left the car.&nbsp; He made for a perfect roadblock, because there was no one to get hurt when the criminal attempted to blast through.&nbsp; If you see this one, pick it up, you will not be disappointed.<br>",TRUE,4,2,4,4,5
