"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-04-15T13:51:21Z","Great Set","I have bought him yesterday. It is my first box with spidy (I had the little box with gr. goblin and Mary-J. already).
It is a terriffic set not only for the minifigs but also for the laboratorium things and the computers with   Windows(R) on the screens. 2 normal and one flatscreen. It is ideal to make a lab or university thing with it (with Dr. Killroy). I like it that they made so many different characters from Spiderman. They must do that a bit more with Harry Potter. The new hairpiece of Mary-Jane is also very nice (hairpiece Hermiony but Orange).",FALSE,4,0,0,0,0
"A_Brickset_user","2004-11-09T22:10:35Z","Minifigs and printed pieces carry the set","Spider-Man and Green Goblin -- The origins, 2003

Great double-diorama piece with a nice assortment of appropriately designed minifigs. It's a wonderful set but the retail pricetag gets me cringing again as Lego cashes in heavy on the media tie-in. I lucked out big time on a clearance set. 

Good:

miniFigs:
Green Goblin has some extra helmet details, and the individual figs are excellent, accurately recreating the movie. Spidey himself is awesome, comlete with web rope that you can hang him from or use to snare the bad guys. His eye-glass-wearing alter-ego is striking as well. Mary Jane and the mad scientist are nicely figged, MJ with her new hairpiece, the scientist with a welcome new face design. Norman Osborn is included, yellow from the waist up just as he was in the transformation sequence, so at $30 retail, this set includes six figs. 

Lab Details:
For spidey's lab, the radioactive spiders in their glass box and the one hanging on the ceiling are nicely rendered, as is the overhanging screen and an elegantly simple microscope. I have dreams of turning this set into the inside of a starship.
For Goblin's lab, the computer is just incredible. I never thought Lego would pull off a flat-screen computer, but they did, and it is awesome. The door and glass window piece are nicely done and give a good sense of the scene.

Bad: 

sparseness:
The set as a double-diorama looks kind of bare, minimalist as the trend is going. I feel lucky I got a clearance price. There aren't many bricks or walls, so the minifigs and printed pieces really carry the set. 

Set gets a 8 for awesome details and minifigs.",FALSE,4,0,0,0,0
"ratz","2007-06-07T10:38:08.03Z","excellent minifigs","this set is worth owning just because of the unique and good looking minifig torsos: the scientists tie and grey jacket, mary janes outfit, and peter parkers shirt - not available in any other set and fitting any town diorama.
the set itself consists mainly of special parts, the huge transparent glass piece being a valuable addition for your shop windows in town. 
you don't get this set cheap any more, it is very much looked for because of the features i named.",FALSE,5,0,0,0,0
"LEGOmyeggo","2007-06-12T10:08:28.857Z","WINNER! ","This is truly a winner. I adore this and I own it. It has useful pieces such as: 
-the computer monitors 
-the clear cup
-the six minifigures(Peter Parker, Mary Jane, Spider-Man, Osborne, a scientist, and Green Goblin)
-a spider collection
-a case to hold spiders in
-a big screen
-a tan balcony
-a glass window in G.G.'s lab
GREAT GOING, LEGO!",FALSE,5,0,0,0,0
"David1971","2007-03-12T18:00:42.09Z","Lots of nice things","Although making a Lego set from the instructions is something i normally really enjoy, with this set i was not very bothered about that - i don't think it looks amazing as a set, really - but i was delighted to get all the lovely parts, the Spidey and Mary Jane minifigs, spiders, equipment, etc. Lots of nice things!",FALSE,4,0,0,0,0
"mrmitch","2007-06-10T02:36:37.14Z","Awesome Set","A wide variety of unique pieces in this set. It is very fun to build and you can change Mr Osborn into the green goblin with a twist of your fingers. This set is top notch and worth the cost. If you are into Spiderman sets this one is a must.",FALSE,5,0,0,0,0
"Brock_the_Builder","2009-06-04T18:02:37.123Z","What Amazing Minifigs!","This is a very cool set with awesome minifigs.  It also features a lot of graphics via printed parts and stickers.  The set doesn't have any extra special tricks, aside from a prehistoric spinning mechanism similar (but less advanced) to Darth Vader Transformation.  But, it does give you two small individual playsets linked with a hinge plate, along with LOTS of minifigs.  When I was done building the set, I just sat back and marveled at the 6 people cramming the 2 small baseplates.  Perfect!  And such rare characters as well-- I love this set!",FALSE,5,0,0,0,0
"jonbuddy","2008-12-11T17:16:31.327Z","Awesome-rific!","Spider-Man and Green Goblin -- The origins, 2003

Good:
Spider Man
Green Goblin (and Norman switchback)
Web
Radioactive Spider(s)
Boss
Mary Jane
Peter Parker

Bad:
Nothing

Overall:
5/5
OR
10/10",FALSE,5,0,0,0,0
"TheDarkKnight","2008-12-11T16:02:13.42Z","Awesome 2-in-1 Set!","Got this awesome set for Christmas last year.

Pros:
Spider-Man minifigure.
Green Goblin minifigure.
Mary-Jane minifigure.
Spiders.
Lab 1.
Lab 2.
Dr. Stromm.
Norman Osborn.
Regular computers.
New, first flatscreen computer!
Spider web strand.
Spider web.

Cons:
Stickers.

Really great set (as with the other Spidey sets) I suggest you pick it up!",FALSE,5,0,0,0,0
"wadaltmon","2009-01-25T23:14:39.95Z","Spider-Man, Spider-Man, does whatevder a lego can...","As a great fan of Spider-Man, it is hard for me to say anything bad about this awesome set. Nothing but small things, that is. I got this for Christmas one year, and built it right away. All of you, find this before it's too late!

Pros: 
-Spidey Minifig
-Green Goblin
-Mary Jane
-Dr. Stromm
-Cool Camera Piece
-Detailed set
-Good for display

Cons: Dr. Stromm looks nothing like in the movie
-Not many functions(only releasing spiders, lowering spider, and spinning cage thing)
-Green goblin helmet set in plain sight (?)

Overall, 9.8/10. Try to get this if you can!

Run like the brick!
-Wadaltmon",FALSE,5,0,0,0,0
