"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"spoorend","2008-12-15T09:21:12.483Z","Cannister XXL review","This cannister provides you with a lot of building material (basic bricks) to build nice buildings and big animals from Duplo bricks. It includes stickers with &quot;eyes&quot; so that you can make up your own new animals.",FALSE,4,0,0,0,0
