"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"mrmitch","2007-06-06T04:39:10.233Z","Construction set worth considering - even for 1 1/2&quot; City scale","I like the design of the two vehicles, the crane works ok if you are gentle with it, and the outriggers can be a little troublesome if you are moving around and setting it up alot. You get two good look 2&quot; mini figures. My 7 year old boy loves this set, I like it too.",FALSE,4,0,0,0,0
