"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"stu241273","2010-12-28T13:45:31.79Z","Tim and Tom's Adventure","Tim and Tom - but which is which?<div><br></div><p>The hedgehog is sprung....when you press down the nobble on his back is is propelled across the floor. &nbsp;However, doesn't work so well on carpet. &nbsp;Plenty of playability for babies.</p>",TRUE,4,1,1,4,3
