"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-04-27T12:09:56Z","Really kool set","I almost feel this should be a 9 rather than an 8. As a ship, it doesn't look very seaworthy, but as a lego castle ship it's totally awesome. Continues the feud between the dragonmen and the black falcon dudes. I always wondered, is that actually a dragon or is it a gryphon? Anyway, you could use this to build a nice little castle/tower using the pieces from the fore and aft decks. I always played that somehow this ship went down the river behind the Black Falcon's fortress and surprised them in the back, so the dragonmen won the battle.",FALSE,4,0,0,0,0
"A_Brickset_user","2004-09-11T17:59:03Z","A good sized castle boat","This castle boat is a really wonderful addition to the castle theme.  Now, this boat doesn't come close to floating, but it's still a really cool set.  And it comes with 5 nice castle minifigs.  Overall, a wonderful and original boat that makes a good addition to the castle theme.",FALSE,4,0,0,0,0
"A_Brickset_user","2005-01-06T17:54:35Z","What a set!","This set is one of the best smaller sets ever produced, it comes with 5 figs and an impressive weapons array, this set is perfect for suprising enemy strongholds. It reminds me of a viking warship with the vikings returning with spoils from foreign lands. I've had so many adventures out of this set, i will treasure it forever.",FALSE,5,0,0,0,0
"A_Brickset_user","2007-06-04T16:39:30.56Z","Great set.","Ah, the good old days. Me and my brother pretty much collect these. There's tons of figs for a set this small, they all have weapons, (The oarsman could grab the axe right next to him) and it's just a cool ship.

Pros:
Lots of figs
Lots of weapons
Cool ship

Cons:
The banner is annoying to get on
Ship pieces aren't that useful for anything other then ship",FALSE,5,0,0,0,0
"knuclear200x","2006-10-17T03:33:04Z","Awesome little boat!","The boat was not only nice but so were the extra accessories. a lot of weapons for all those people, the sail, and the dragonlike thingy at the front. its also nice to see plain-faced people in a &quot;medieval sort of&quot; themed set. usually those sets would have all bearded people. i still have one remaining plain-faced guy from this entire set, who still stands with my other nonlego figs. the only one to survive the shipwreck (actually it had disassembled and gave all the remaining pieces to a trusting cousin because i had to move)",FALSE,5,0,0,0,0
"Novelty","2007-04-21T04:24:37.507Z","Dragon Ho!","It had to happen sooner or later... the introduction of the Pirates Theme carries over into Castle.  The ship was basically a Pirates knock-down, but personified with various castle elements including a number of flags and shields.  This is the first ship with 2 levels and the first big castle ship.  The design isn't fantastic, being a Pirates knock-off, and it doesn't really look that great.  What is great is that there has been some thought put into the set with the two different factions thrown in to enable conflict.",FALSE,3,0,0,0,0
"legotrainfan","2008-01-03T06:17:05.373Z","Medieval ship","This set is really awesome! Though two castle turret tops - quite big pieces - have been used, this ship looks very detailed. Apart from the turret tops, the boat was built with smaller pieces. For the big pirate boats big hull pieces were produced. I am happy that such pieces were not produced for the Sea Serpent. It looks much better this way. And the red, blue, black colour scheme is fantastic!

The sail with the dragon on it is also very cool. You get soldiers that have sworn allegiance to two different kings. Two Black Falcons and three Dragon Knights are in this set, which makes it possible to start a mini battle immediately. There are sufficient weapons and shields for a small battle anyway. 

",FALSE,5,0,0,0,0
"Gus_263","2008-04-03T16:46:03.36Z","The Sea Serpent","This set is on of the castle theme and black knights subtheme.  With a good size, this set also have a good color scheme, nice design and a cool building. Released in 1992, this set includes five minifigures. The three black knights (these with dragons on the shield and with red and blue colors, too with some black details) and the set includes also two falcon knights (these with blue color on the body and a black and white falcon symbol on the shield and body). The five minifigures are simple but nice, in a classic lego style. The helmet and weapons included, like the shields and swords are like the other pieces, so much useful. The building involved in it is the boat. The boat is not small, it is in a good size and combines it with a good building. The building isn't hard, but is cool. The color scheme is basically black and blue, with some red details. In the back, there is a little flag of the black knights, builted above some blue blocks in symmetrical building. The base is builted by some black and blue small plates, useful pieces that are in a good position. Above the base, there is a big flag of the black knights featuring a printed dragon, good designed and detailed. Above this, is another little flag, completely yellow, and under the big flag, one minifigure stays and carry the paddles. The three minifigures that stay in this big boat are all good positioned. The playability of this set is too cool, due to the size and some things, like the flag, that makes it better. Altough there is no new feature for it, this set is useful and the playability, design and color scheme are nice. Overall, another good set of this subtheme. 5/5 ",FALSE,5,0,0,0,0
"brixton","2009-09-03T19:30:47.183Z","Serpents of the Seven Seas","I originally got this set way back when (1992), when it first came out. I absolutely loved it back then.  It comes with circular pieces that can be placed at the bottom of the ship which allows it to sail smoothly over surfaces.  This is a wonderful feature.  I find the ship itself to be somewhat small but that is the only problem I have with this set.  Three to four mini-figures + the barrel can fit in the boat.  On top of that you get 5 minifigures for such a small set which is amazing value.  It comes with a ton of weapons and shields which I think is great.  On its own it's not the greatest set to have.  You would need to get another set in this series to maximize the ""play value.""  That was my feeling playing with this set growing up anyways.    

",FALSE,4,0,0,0,0
"Huge_Nerd","2010-07-23T06:52:22.293Z","awesome!","This is one of my all-time favorites. The minfigs in this set were incredible for the time--I loved the diversity of their looks. This set was loaded with shields and weapons and was excellent for battling the other dragon boat and for attacking the wolf-pack fortress. <br>",TRUE,5,5,5,5,5
