"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Chrome58","2012-07-05T13:30:11.09Z","Great locomotive","<p>This locomotive was the only locomotive in my Lego world. But it gave me endless hours of fun playing with my train set.&nbsp;</p><p><br></p><p>I just rebuild it last week, using the instructions found on this website. I still had the original front sticker on two 2x1 black bricks. It has seen better days, it is battered, but still there, 38 years later !</p><p><br></p><p><br></p>",TRUE,4,2,2,5,4
